Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;12.1000003815;6;23.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;11.5;5;23.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;9.60000038147;11.5;5;23.0;1;7.55000019073;9.30000019073;4;17.0;
6;1;10.6000003815;11.5;5;23.0;1;8.55000019073;8.5;4;17.0;
7;1;11.6000003815;11.5;5;23.0;2;8.82499980927;8.89999961853;3;18.0;
8;1;11.8999996185;11.5;5;23.4599990845;2;9.05000019073;8.5;3;18.0674999952;
9;1;12.0380001068;11.7299995422;5;23.8212833405;2;9.06518745422;8.5;3;18.4895108938;
10;1;12.1463851929;11.9106416702;5;24.0;2;9.16014099121;8.67000007629;3;18.8647230864;
11;1;12.2000007629;12.0;5;25.2000007629;2;9.24456214905;8.81392192841;3;19.1995335817;
12;1;14.1463851929;12.6000003815;5;26.1576004028;2;9.31989574432;8.93486309052;3;20.2548673153;
13;1;15.1463851929;13.0788002014;5;26.9011039734;2;9.55734443665;9.39324569702;4;21.1974108219;
14;1;16.1463851929;13.4505519867;5;27.4657306671;2;11.3850421906;9.78903102875;4;22.0314099789;
15;1;17.1463851929;13.7328653336;5;27.88712883;2;13.3850421906;10.1240053177;4;22.7663766146;
16;1;18.1463851929;13.943564415;6;28.0;2;15.3850421906;10.4026165009;4;23.4149770737;
17;1;19.1463851929;14.0;6;28.0;2;16.5051403046;10.6309299469;4;23.9911694527;
18;1;20.1463851929;14.0;7;28.0;2;17.5516319275;10.8157100677;4;24.5087993145;
19;1;20.3999996185;14.0;7;28.0;2;18.6014900208;10.9637317657;3;24.8180098534;
20;1;20.3999996185;14.0;7;28.0;2;19.5840530396;11.0;3;25.0697143078;
21;1;20.3999996185;14.0;7;28.0;2;19.6406860352;11.0;4;25.3361742496;
22;1;20.3999996185;14.0;7;28.0;2;18.9500007629;12.0;4;25.616874218;
23;1;20.3999996185;14.0;8;28.0;2;18.9500007629;12.8084373474;4;25.911039114;
24;1;20.3999996185;14.0;8;28.0;2;18.9500007629;12.9555196762;5;26.2176237106;
25;1;20.3999996185;14.0;8;28.0;2;18.9500007629;13.1088123322;5;26.5353112221;
26;1;20.3999996185;14.0;8;28.0;2;18.9500007629;13.2676553726;6;26.8625197411;
27;1;20.3999996185;14.0;8;28.0;2;18.9500007629;13.4312601089;6;27.1974248886;
28;1;20.3999996185;14.0;8;28.0;2;18.9500007629;13.5987129211;6;27.5379900932;
29;1;20.3999996185;14.0;8;28.0;2;17.9500007629;12.5987129211;6;27.8820104599;
30;1;18.3999996185;15.0;8;28.0;3;15.9500007629;14.5987129211;5;28.2271661758;
31;1;17.3999996185;16.0;8;28.0;3;14.9500007629;16.5987129211;5;28.5710821152;
32;1;16.3999996185;17.0;8;28.0;3;14.0;18.5987129211;5;28.9113931656;
