Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;12.1000003815;6;23.0;1;7.55000019073;11.3000001907;4;17.0;
4;1;9.0;11.5;6;23.0;1;7.55000019073;10.3000001907;4;17.0;
5;1;9.60000038147;11.5;6;23.0;1;7.55000019073;9.30000019073;3;17.0;
6;1;10.6000003815;11.5;6;23.0;1;8.55000019073;8.5;3;17.0;
7;1;11.6000003815;11.5;6;23.0;1;8.82499980927;8.5;3;17.0;
8;2;11.8999996185;11.6999998093;5;24.4599990845;1;8.82499980927;8.5;3;17.0;
9;2;12.3380002975;11.7299995422;5;24.9437832832;1;8.82499980927;8.5;3;17.3400001526;
10;2;12.4831352234;11.9106416702;5;25.2586311102;1;8.9015007019;8.67000007629;3;17.6278438568;
11;2;12.5775899887;12.0;5;26.6473178864;1;8.96626472473;8.81392192841;3;17.869726181;
12;2;14.5805807114;12.6000003815;5;27.8191592693;1;9.02068901062;8.93486309052;3;18.786491394;
13;2;16.5805797577;13.0788002014;5;28.8050583601;1;9.22696018219;9.39324569702;4;19.5780620575;
14;2;18.5805797577;13.4505519867;5;29.6428272724;1;11.0206890106;9.78903102875;4;20.2480106354;
15;2;19.7995147705;13.7328653336;5;30.370606184;1;12.0206890106;10.1240053177;4;20.8052330017;
16;2;20.8914279938;13.943564415;5;30.8253657818;1;13.0206890106;10.4026165009;4;21.2618598938;
17;2;21.9939956665;14.0;6;31.2046608925;1;14.0206890106;10.6309299469;4;21.6314201355;
18;2;23.1077842712;14.0;6;31.6227197647;1;15.0206890106;10.8157100677;4;21.9274635315;
19;2;23.4868164062;14.0;6;32.0801706314;1;16.0206890106;10.9637317657;4;22.0;
20;3;23.6240501404;14.0;5;32.5767202377;1;16.9500007629;11.0;5;22.0;
21;3;23.773015976;14.0;6;33.1109733582;1;16.9500007629;11.0;5;22.0;
22;4;23.9332923889;14.0;5;33.6802859306;1;16.9500007629;11.0;6;22.0;
23;4;24.1040859222;14.0;5;34.2806758881;1;16.9500007629;11.0;6;22.0;
24;4;24.2842025757;14.0;6;34.9068169594;1;16.9500007629;11.0;6;22.0;
25;4;24.4720458984;14.0;6;35.5521335602;1;16.9500007629;11.0;6;22.0;
26;4;24.6656398773;14.0;6;36.2090082169;1;16.9500007629;11.0;7;22.0;
27;4;24.862701416;14.0;6;36.869093895;1;16.9500007629;11.0;7;22.0;
28;4;25.0607280731;14.0;6;37.5237131119;1;16.9500007629;11.0;7;22.0;
29;4;25.2571144104;14.0;6;39.164305687;1;16.9500007629;11.0;7;22.0;
30;4;26.4492912292;14.5;7;39.8678741455;1;16.9500007629;11.0;7;22.0;
31;4;25.6348609924;15.0;7;40.5486906767;1;16.9500007629;11.0;7;22.0;
32;4;25.1646080017;16.0;7;41.2013033628;1;16.9500007629;11.0;7;22.0;
