Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
32;4;20.1200771332;18.0;6;38.5273852348;2;15.5548305511;14.0;7;24.8443615437;
33;4;19.2338600159;19.5405921936;6;38.9290697575;2;14.6399812698;15.0;7;25.005228281;
34;4;19.2787208557;20.0;6;39.3103731871;2;14.6761760712;16.0;6;25.1703586578;
35;4;19.0429801941;21.5835533142;6;39.6702316999;2;14.7133312225;17.0;6;25.3393273354;
36;4;19.5010681152;22.0;6;40.0080959797;2;14.7513484955;18.0;6;25.5116591454;
37;4;19.2251052856;23.6288738251;6;40.3238856792;2;14.7901229858;19.0;6;25.6868326664;
38;4;19.305721283;24.6524085999;6;40.6179287434;2;14.8295373917;20.0;6;25.8642861843;
39;4;18.7116317749;23.0;7;40.8908928633;2;14.8694648743;21.0;7;26.0434236526;
40;4;18.305721283;23.7011871338;7;41.1437138319;2;14.9097709656;22.0;7;26.2236218452;
41;4;19.305721283;24.7264137268;8;41.3775219917;2;14.9503154755;23.0;7;26.4042396545;
42;4;19.5619468689;25.7521820068;8;41.593583107;2;14.9909534454;24.0;7;26.5846266747;
43;4;21.0780754089;25.7521820068;8;41.793238163;2;15.0315408707;25.0;7;26.7641320229;
44;4;20.0941581726;26.7521820068;9;41.9151450396;2;15.0719299316;26.0;8;26.9421138763;
45;4;21.6109905243;27.7521820068;9;41.97067523;2;15.1119756699;27.0;9;27.1179485321;
46;5;23.6109905243;28.7521820068;9;42.0271017551;2;15.1515388489;28.0;9;27.2910404205;
47;5;24.6749992371;29.0;10;42.0843759775;2;15.1904840469;29.0;10;27.4608278275;
48;6;26.6749992371;30.9171886444;9;43.1424454451;2;15.2286863327;30.0;10;27.626791954;
49;6;29.2427330017;31.0;9;43.3062542677;2;15.0;29.0;10;27.7884612083;
50;6;30.5918769836;32.0;9;43.4806078672;2;14.0;31.0;11;27.9454174042;
51;6;30.0750007629;34.0;10;43.6661179066;2;14.0;33.0;11;28.0972981453;
52;6;31.0998344421;34.0;10;43.8633844852;2;15.0;32.0;12;28.2437982559;
53;6;30.5195636749;35.0;10;45.0729829073;2;17.0;32.0;13;28.3846707344;
54;6;32.2218933105;35.0;12;45.4479467869;2;18.4365501404;31.0;14;28.5197277069;
55;7;32.6123733521;37.0;11;45.8577486277;2;19.4669380188;30.0;14;28.6488361359;
56;7;32.6645431519;37.0;12;46.305244565;2;20.4459896088;29.0;15;28.7719168663;
57;7;32.7884788513;39.0;13;46.7932877541;2;20.4736824036;28.0;16;28.888941288;
58;7;34.0379867554;39.0;13;47.3246462345;2;18.9500007629;28.0;17;28.9999260902;
59;7;34.19739151;39.0;14;47.9018974304;2;19.9500007629;26.0;16;29.104929924;
60;7;34.3705673218;39.0;14;48.5272984505;2;20.5486106873;25.0;16;29.2040486336;
61;7;33.7697792053;40.0;14;50.2026312351;2;20.5709114075;24.0;16;29.2974095345;
62;7;35.7607879639;40.0;15;50.9690270424;2;20.5919189453;23.0;16;29.3851675987;
63;7;34.0750007629;44.0;15;51.7879562378;2;20.6116638184;22.0;16;29.467499733;
64;7;36.0750007629;43.4071884155;17;54.7790621519;3;20.6301879883;21.0;13;34.5;
65;7;38.0901641846;43.7000007629;18;57.4731427431;3;21.6375007629;22.0;13;34.6500000954;
66;7;35.8243293762;47.2291984558;19;59.9244679213;3;22.6375007629;23.0;13;34.7967748642;
67;7;33.6707572937;50.8769645691;19;62.1902132034;3;23.6375007629;24.0;13;34.9399585724;
68;8;36.9560089111;46.5701293945;19;64.1484874487;3;24.6375007629;25.0;13;35.0792236328;
69;8;33.3306732178;49.0;19;65.910277009;4;25.6375007629;26.0;13;35.2142839432;
70;8;32.5999984741;51.75598526;20;67.6781709194;4;26.6375007629;26.0;13;35.3448963165;
71;8;33.74949646;51.7974739075;20;69.4369951487;4;27.6375007629;26.0;13;35.4708600044;
72;8;33.5999984741;54.8405761719;20;71.1636390686;4;27.6375007629;26.0;14;35.5920171738;
73;8;34.5999984741;57.610118866;19;72.7045055628;4;25.6375007629;27.0;15;35.7082519531;
74;8;32.5999984741;60.003818512;21;74.2068743706;4;24.6375007629;28.0;15;35.8194880486;
75;8;34.5999984741;58.2536315918;22;76.6533834934;4;23.6375007629;29.0;15;35.9256877899;
76;8;35.5999984741;62.4492721558;22;78.0046876669;4;22.6875;30.0;16;36.0268483162;
77;8;37.5999984741;66.6372299194;24;79.2775799632;4;22.6875;31.0;17;36.1229987144;
78;8;36.5999984741;68.816368103;25;80.4649534225;4;22.6875;32.0;17;36.2141976357;
79;8;36.5999984741;71.985786438;25;81.5634090304;4;22.6875;33.0;16;37.3005290031;
80;8;35.5999984741;74.985786438;27;82.5727936625;4;24.6875;32.0;16;37.5520991087;
81;9;34.5999984741;76.249420166;26;83.4955664873;4;26.6875;32.0;17;38.6335449219;
82;9;33.5999984741;79.3644180298;27;84.3361002803;4;24.7128124237;34.0;16;39.5851449966;
83;9;34.5999984741;79.4792251587;26;85.1000222564;4;24.0;34.0;16;40.4277765751;
84;9;35.8572845459;76.1034011841;26;85.7936468124;4;25.0;35.0;14;41.2285747528;
85;10;32.5999984741;79.5865097046;26;86.413299799;4;27.0;32.0;15;41.82000494;
86;10;34.5999984741;80.8749084473;27;86.8075884581;4;28.7990512848;32.0;15;42.3375470638;
87;12;34.5999984741;82.9356536865;22;109.931332827;4;29.7999992371;32.0;15;42.9270398617;
88;12;34.5999984741;87.9967041016;21;111.70476675;4;30.2000007629;32.0;14;43.5975017548;
89;13;35.5999984741;93.0579376221;21;113.139742017;4;26.3999996185;35.0;13;44.3516068459;
90;13;35.5999984741;97.26927948;21;114.325083494;4;25.3999996185;38.0;14;45.1890473366;
91;13;35.5999984741;101.358207703;19;116.314034045;4;24.3999996185;41.0;14;46.1057043076;
92;13;36.5999984741;105.459861755;20;117.181405306;4;23.3999996185;44.5;15;47.0929918289;
93;13;39.5999984741;108.564025879;21;117.914512575;4;23.0;47.5;15;48.1375551224;
94;13;40.9274673462;110.662849426;23;118.392670214;4;23.0;50.5;14;49.2214927673;
95;13;40.5419006348;115.758850098;21;118.674841404;4;23.0;53.5;15;50.323217392;
96;14;41.5999984741;117.970161438;21;118.922775567;4;23.0;55.7000007629;15;51.4189405441;
97;15;42.5999984741;123.278152466;21;119.173638046;4;23.0;57.7000007629;15;52.4846172333;
98;15;43.6999969482;127.35684967;21;119.427146256;4;23.0;59.4423103333;16;53.4980382919;
99;15;44.6999969482;131.433883667;20;119.683017313;5;23.0;58.4423103333;16;54.440694809;
100;15;45.6999969482;135.509124756;20;119.940966725;5;23.0;58.4423103333;16;55.2990894318;
