Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;12.1000003815;6;23.0;1;7.55000019073;11.3000001907;4;17.0;
4;1;9.0;11.5;6;23.0;1;7.55000019073;10.3000001907;4;17.0;
5;1;9.60000038147;11.5;6;23.0;1;7.55000019073;9.30000019073;4;17.0;
6;1;10.6000003815;11.5;6;23.0;1;8.55000019073;8.5;4;17.0;
7;1;11.6000003815;11.5;6;23.0;1;8.82499980927;8.5;4;17.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;8.82499980927;8.5;3;17.0;
9;2;12.0380001068;11.9299993515;5;24.8212833405;1;8.82499980927;8.5;3;17.3400001526;
10;2;12.4463853836;11.9106416702;5;25.0;1;8.9015007019;8.67000007629;3;17.6278438568;
11;2;12.5000009537;12.0;5;26.2500007153;2;8.96626472473;9.21392154694;2;18.869726181;
12;2;14.4613847733;12.6000003815;5;27.259575367;2;9.24568939209;8.93486309052;2;19.8614914417;
13;2;16.4613857269;13.0788002014;5;28.0570539236;2;9.46883487701;9.39324569702;3;20.7328808308;
14;2;18.4613857269;13.4505519867;5;28.6776753664;2;11.2805233002;9.78903102875;3;21.4876528978;
15;2;19.509967804;13.7328653336;5;29.157102108;2;13.2805233002;10.1240053177;3;22.1348776817;
16;2;20.5273780823;13.943564415;5;29.3300433159;2;15.0206890106;10.9344739914;3;22.6868448257;
17;2;21.5453987122;14.0;6;29.3921557665;2;16.3413105011;10.6309299469;3;23.1572229862;
18;2;22.564031601;14.0;6;29.4563041925;2;17.3639945984;10.8157100677;3;23.5596789122;
19;2;22.8368911743;14.0;5;29.5224741697;2;18.3879375458;10.9637317657;3;23.7443124056;
20;2;22.8567428589;14.0;6;29.5906432867;2;19.3424720764;11.0;3;23.8621526957;
21;2;22.3999996185;14.4771928787;6;29.6607804298;2;19.3689842224;11.0;3;23.9857594967;
22;2;22.3999996185;14.4982337952;5;29.7328453064;2;19.3967971802;11.0;3;24.1151165962;
23;2;22.9198532104;14.0;6;29.8067884445;2;18.9500007629;12.0;3;24.2501642704;
24;3;22.942035675;14.0;5;29.8825509548;2;19.456287384;11.0;2;24.3907959461;
25;3;22.3999996185;14.5647649765;6;29.9600640535;3;18.9500007629;12.0;1;24.5368545055;
26;3;20.9880180359;15.0;6;30.0392494202;3;18.9500007629;11.0;1;24.6881308556;
27;3;20.0117740631;16.0;6;30.120018959;3;18.9500007629;12.0;2;24.8443615437;
28;3;19.0360050201;17.0;6;30.2022752762;3;18.9500007629;12.4221811295;2;25.005228281;
29;3;18.0606822968;18.0;6;30.2859115601;3;18.9500007629;12.5026140213;2;25.1703586578;
30;3;17.085773468;19.0;6;30.3708124161;3;18.9500007629;12.5851793289;2;25.3393273354;
31;3;16.1112442017;20.0;6;30.4568536282;3;17.7013492584;12.0;2;25.5116591454;
