Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;12.1000003815;6;23.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;11.5;6;23.0;1;7.55000019073;10.3000001907;5;17.0;
5;2;9.60000038147;11.6999998093;5;24.0;2;7.55000019073;9.69999980927;4;18.0;
6;2;10.9000005722;11.5;5;24.1349999905;2;8.7750005722;8.5;4;18.0674999952;
7;2;11.9405002594;11.5;5;24.2866927385;2;9.06518745422;8.5;4;18.1388356686;
8;2;12.2860078812;11.5;5;24.9295734167;2;9.08123779297;8.5;4;18.2141259909;
9;2;12.4788722992;11.7299995422;5;25.4970451593;2;9.09817790985;8.5;4;18.6456211805;
10;2;12.6491136551;11.9106416702;5;25.9074231386;2;9.19526576996;8.67000007629;4;19.0306602716;
11;2;12.7722272873;12.0;5;27.4048402309;2;9.28189849854;8.81392192841;4;19.3756101131;
12;2;14.8078365326;12.6000003815;5;28.6996736526;2;9.35951328278;8.93486309052;4;20.4466397762;
13;2;16.8078365326;13.0788002014;5;29.8234186172;2;9.60049343109;9.39324569702;5;21.4057168961;
14;2;18.8078365326;13.4505519867;5;30.8140511513;2;11.4319114685;9.78903102875;5;22.257011652;
15;2;20.1508808136;13.7328653336;5;31.7092928886;2;13.4319114685;10.1240053177;5;23.0099308491;
16;2;21.2930335999;13.943564415;5;32.344953537;2;15.0206890106;11.2844953537;5;23.6770029068;
17;2;22.4498710632;14.0;5;32.9165344238;2;16.5640964508;10.6309299469;5;24.2720131874;
18;2;23.62134552;14.0;5;33.5352048874;2;17.0206890106;11.8157100677;5;24.8085989952;
19;2;24.0605621338;14.0;7;34.1974806786;2;18.0206890106;12.116186142;5;25.1366593838;
20;2;24.2592430115;14.0;7;34.8979520798;2;18.9500007629;12.2546634674;6;25.4068305492;
21;2;24.4693851471;14.0;7;35.6292762756;2;18.9500007629;12.3627319336;6;25.6910681725;
22;2;24.6887817383;14.0;7;36.3823413849;2;18.9500007629;12.4764270782;6;25.9885287285;
23;2;24.9147014618;14.0;9;37.1466150284;2;18.9500007629;12.9942646027;6;26.2980971336;
24;2;22.9147014618;15.0;9;37.9106674194;2;19.9170722961;11.0;6;26.6183872223;
25;2;23.9147014618;14.0;10;38.662820816;2;18.9500007629;12.0;6;26.9477529526;
26;3;22.3999996185;15.0;9;39.3918571472;2;18.9500007629;13.0;6;27.2843112946;
27;3;22.3999996185;16.0;9;40.087688446;2;18.9500007629;13.6421556473;7;27.6259784698;
28;3;21.3999996185;15.0;9;40.7419118881;2;18.9500007629;13.8129892349;8;27.9705147743;
29;3;21.3999996185;16.0;9;41.3481836319;3;18.9500007629;13.9852571487;7;28.3155798912;
30;3;21.3999996185;17.0;9;41.9023761749;3;16.9500007629;15.157790184;7;28.6587948799;
