Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;12.1000003815;6;23.0;2;7.55000019073;11.6999998093;4;18.0;
4;1;9.0;11.5;6;23.0;2;7.7000002861;10.3000001907;4;18.0449999571;
5;1;9.60000038147;11.5;6;23.0;2;7.70675039291;9.30000019073;4;18.0915547609;
6;1;10.6000003815;11.5;6;23.0;2;8.79559993744;8.5;4;18.1396753788;
7;2;11.6000003815;11.6999998093;5;24.0;2;9.08142662048;8.5;4;18.1893689632;
8;2;12.1999998093;11.5;5;24.5449991226;2;9.09260749817;8.5;4;18.2406382561;
9;2;12.3635005951;11.7299995422;5;24.9975861311;2;9.1041431427;8.5;4;18.6458880901;
10;2;12.4992761612;11.9106416702;5;25.2742146254;2;9.19532585144;8.67000007629;4;19.0015610456;
11;2;12.5822649002;12.0;5;26.6045138836;2;9.27535152435;8.81392192841;4;19.3138639927;
12;2;14.5677394867;12.6000003815;5;27.7039059401;2;9.34562015533;8.93486309052;4;20.3325256109;
13;2;16.5677394867;13.0788002014;5;28.6013240814;2;9.57481765747;9.39324569702;5;21.2316069603;
14;2;18.5677394867;13.4505519867;5;29.3325686455;2;11.3927364349;9.78903102875;5;22.0147647858;
15;2;19.7064361572;13.7328653336;5;29.9338023663;2;13.3927364349;10.8307065964;5;22.6909470558;
16;2;20.7603874207;13.943564415;5;30.240152359;2;15.0206890106;11.1569023132;5;23.2723004818;
17;2;21.8184318542;14.0;6;30.4475870132;2;16.4730377197;10.6309299469;5;23.7723295689;
18;2;22.8806610107;14.0;6;30.6691527367;2;17.5023937225;10.8157100677;5;24.2045152187;
19;2;22.3999996185;14.8007459641;6;30.9048614502;2;18.5330257416;10.9637317657;5;24.4187514782;
20;2;23.2714576721;14.0;6;31.154538393;2;18.9500007629;11.9675006866;6;24.5658416748;
21;2;23.3463611603;14.0;6;31.4177992344;2;18.9500007629;12.0263366699;6;24.7181026936;
22;2;22.3999996185;15.0;6;31.6940326691;2;18.9500007629;12.0872411728;6;24.8752605915;
23;2;23.3999996185;14.0;8;31.9823875427;3;18.9500007629;12.4376306534;5;25.0369865894;
24;3;23.5947151184;14.0;7;32.2817678452;3;18.9500007629;11.0;5;25.2028975487;
25;3;22.3999996185;15.0;7;32.5908355713;3;18.9500007629;12.0;5;25.3725583553;
26;3;21.3999996185;15.0;7;32.9080238342;3;19.7088260651;11.0;5;25.5454843044;
27;3;20.8724060059;16.0;7;33.2315597534;3;18.9500007629;12.0;6;25.7211458683;
28;3;19.9694671631;17.0;9;33.5594968796;3;18.9500007629;12.8605728149;6;25.8989739418;
29;3;19.0678482056;18.0;9;33.8897590637;3;18.9500007629;12.9494867325;6;26.0783667564;
30;3;18.1669273376;19.0;9;34.2201886177;3;18.9500007629;13.0391836166;6;26.2586970329;
