Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;1;6.0;13.3000001907;4;17.0;
2;2;7.0;13.3000001907;5;24.0;1;7.0;12.3000001907;5;17.0;
3;2;8.19999980927;12.1000003815;5;24.0750000477;1;7.55000019073;11.3000001907;5;17.0;
4;2;9.21500015259;11.5;5;24.1548187733;1;7.55000019073;10.3000001907;4;17.0;
5;2;9.83096408844;11.5;4;24.2396422625;1;7.55000019073;9.30000019073;4;17.0;
6;2;10.9718933105;11.5;4;24.32964468;1;8.55000019073;8.5;4;17.0;
7;2;11.9988937378;11.5;4;24.4249849319;1;8.82499980927;8.5;4;17.0;
8;2;12.327495575;11.5;4;25.0000517368;1;8.82499980927;8.5;4;17.0;
9;2;12.5000162125;11.7299995422;4;25.483923316;1;8.82499980927;8.5;4;17.3400001526;
10;2;12.6451768875;11.9106416702;3;26.8811200857;1;8.9015007019;8.67000007629;4;17.6278438568;
11;2;13.0643358231;12.5274600983;3;28.0462188721;1;8.96626472473;8.81392192841;4;17.869726181;
12;2;14.7472438812;13.0216779709;2;29.0064435005;1;9.02068901062;8.93486309052;3;18.786491394;
13;2;16.7472438812;13.4066829681;2;29.7968609333;1;9.22696018219;9.39324569702;4;19.5780620575;
14;2;18.7472438812;13.6998376846;2;30.4535565376;1;11.0206890106;9.78903102875;4;20.2480106354;
15;2;19.9310035706;13.9190797806;2;30.8477647305;1;12.0206890106;10.1240053177;4;20.8052330017;
16;2;21.0007152557;14.0;2;31.09416008;1;13.0206890106;10.4026165009;4;21.2618598938;
17;2;22.0746326447;14.0;3;31.3542501926;1;14.0206890106;10.6309299469;4;21.6314201355;
18;2;23.1526603699;14.0;4;31.6274790764;1;15.0206890106;10.8157100677;4;21.9274635315;
19;2;23.488243103;14.0;4;31.9130530357;1;16.0206890106;10.9637317657;4;22.0;
20;2;23.5739154816;14.0;4;32.2099342346;1;16.9500007629;11.0;5;22.0;
21;2;23.662979126;14.0;5;32.5168414116;1;16.9500007629;11.0;5;22.0;
22;2;23.7550525665;14.0;5;32.832259655;1;16.9500007629;11.0;5;22.0;
23;2;23.8496780396;14.0;5;33.1544623375;1;16.9500007629;11.0;5;22.0;
24;2;22.3999996185;15.0;5;33.4815406799;1;16.9500007629;11.0;5;22.0;
25;3;22.3999996185;15.6444625854;4;33.8114447594;1;16.9500007629;11.0;5;22.0;
26;3;21.3999996185;15.0;4;34.1420321465;1;16.9500007629;11.0;6;22.0;
27;3;21.242609024;16.0;4;34.4711203575;1;16.9500007629;11.0;7;22.0;
28;3;20.3413352966;17.0;4;34.7965450287;1;16.9500007629;11.0;7;22.0;
29;3;19.4389629364;18.0;5;35.1162176132;1;16.9500007629;11.0;7;22.0;
30;3;18.5348644257;19.0;6;35.4281768799;1;14.9500007629;12.0;7;22.0;
31;3;17.628452301;20.0;6;35.7306389809;1;13.9500007629;13.0;7;22.0;
32;3;16.7191925049;21.0;7;36.0220346451;1;12.9500007629;14.0;7;22.0;
33;3;16.4066104889;22.0;7;36.3010377884;1;12.0;15.0;7;22.0;
34;3;16.4903106689;23.0;7;36.5665845871;1;12.0;16.0;9;22.0;
35;3;16.5699748993;24.0;7;36.8178777695;1;12.0;17.0;9;22.0;
36;3;16.645362854;25.0;8;37.0543842316;1;12.0;18.0;8;22.0;
37;3;16.7163162231;26.0;7;37.2758197784;1;12.0;19.0;9;22.0;
38;3;16.7827453613;27.0;9;37.4821310043;1;12.0;20.0;9;22.0;
39;4;17.8446388245;25.0;7;45.0640616417;1;12.0;21.0;9;22.0;
40;4;15.8446388245;27.0;8;45.6183662415;1;12.0;22.0;9;22.0;
41;4;16.0;29.0;9;46.1484537125;1;12.0;23.0;9;22.0;
42;4;18.0;28.0;9;46.6524391174;1;12.0;24.0;9;22.0;
43;4;18.0;30.0;9;47.1288537979;1;12.0;25.0;10;22.0;
44;4;20.0;33.0;11;47.5766687393;1;12.0;26.0;10;22.0;
45;4;21.0;33.0;11;47.9614753723;1;12.0;27.0;12;22.0;
46;4;22.2576637268;34.0;12;48.2489643097;2;12.0;28.0;10;37.0;
47;5;23.3870334625;35.0;13;48.5171613693;2;13.0;29.0;10;37.75;
48;5;24.5077228546;36.0;13;48.765871048;2;14.0;30.0;11;38.4193744659;
49;5;25.6196422577;36.0;14;48.995223999;2;16.0;28.0;11;39.0072898865;
50;5;27.7228507996;33.0;15;49.2056293488;2;16.0;29.0;11;39.5162696838;
51;5;27.817533493;33.0;16;49.3977279663;2;17.0;30.0;12;39.9513263702;
52;5;28.9039764404;34.0;16;49.5723390579;2;19.0;28.0;13;40.3190898895;
53;5;30.3825531006;32.0;16;49.7304143906;2;18.1217956543;29.0;12;40.6270179749;
54;5;29.4536857605;33.0;18;50.8729944229;2;18.191078186;30.0;12;40.8827629089;
55;5;30.5178470612;35.0;18;51.0299999714;2;19.2486209869;28.0;13;41.0;
56;5;32.5750007629;34.0;18;51.0605909824;2;18.2749996185;29.0;14;41.0;
57;5;31.5750007629;36.0;19;51.091766119;2;18.2749996185;31.0;15;41.0;
58;5;31.5750007629;38.0;20;51.1235172749;2;18.2749996185;33.0;15;41.0;
59;5;32.5750007629;37.0;20;51.1558350325;2;18.2749996185;35.0;16;41.0;
60;5;31.5750007629;38.0;20;51.1887089014;2;18.2749996185;37.0;16;41.0;
61;5;31.5750007629;39.0;21;51.2221269608;2;19.2749996185;36.0;16;41.0;
62;5;32.5750007629;37.0;21;51.2560760975;2;20.2749996185;35.0;16;41.0;
63;5;31.5750007629;38.0;21;51.2905418873;2;21.2749996185;34.0;17;41.0;
64;5;31.5750007629;39.0;22;51.3255085945;2;19.2749996185;35.0;17;41.0;
65;5;32.5750007629;37.0;23;51.3609591722;2;18.2749996185;36.0;18;41.0;
66;5;31.5750007629;38.0;22;53.2522889376;2;18.2749996185;37.0;19;41.0;
