Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;2;6.0;14.5;3;24.0;1;6.0;13.3000001907;4;17.0;
2;2;7.19999980927;13.1000003815;3;24.0824999809;1;7.0;12.3000001907;5;17.0;
3;2;8.21650028229;12.1000003815;3;24.1709132195;1;7.55000019073;11.3000001907;5;17.0;
4;2;9.23418235779;11.5;3;24.2655123472;1;7.55000019073;10.3000001907;5;17.0;
5;2;9.85310268402;11.5;3;24.3665570021;1;7.55000019073;9.30000019073;5;17.0;
6;2;11.009967804;11.5;3;24.474288702;1;8.55000019073;8.5;5;17.0;
7;2;12.0422868729;11.5;3;24.5889251232;1;8.82499980927;8.5;4;17.0;
8;2;12.3766775131;11.5;3;25.1865421534;1;8.82499980927;8.5;4;17.0;
9;2;12.5559635162;11.7299995422;3;25.6949875355;1;8.82499980927;8.5;3;17.3400001526;
10;2;12.7084960938;11.9106416702;3;27.1417825222;1;8.9015007019;8.67000007629;3;17.6278438568;
11;2;13.142534256;12.5274600983;3;28.3631775379;1;8.96626472473;8.81392192841;3;17.869726181;
12;2;14.8423318863;13.0216779709;3;29.3867480755;1;9.02068901062;8.93486309052;3;18.786491394;
13;2;16.8423309326;13.4066829681;3;30.2478077412;1;9.22696018219;9.39324569702;4;19.5780620575;
14;2;18.8423309326;13.6998376846;4;30.9825508595;1;11.0206890106;9.78903102875;4;20.2480106354;
15;3;20.0897026062;13.9190797806;3;31.462151289;1;12.0206890106;10.1240053177;4;20.8052330017;
16;3;21.1850299835;14.0;3;31.8010213375;1;13.0206890106;10.4026165009;4;21.2618598938;
17;3;22.2866916656;14.0;3;32.1601791382;1;14.0206890106;10.6309299469;4;21.6314201355;
18;3;23.3944396973;14.0;3;32.5383319855;1;15.0206890106;10.8157100677;4;21.9274635315;
19;3;23.7614994049;14.0;4;32.93369627;1;16.0206890106;10.9637317657;4;22.0;
20;3;23.8801078796;14.0;4;33.3439974785;1;16.9500007629;11.0;4;22.0;
21;3;24.0031986237;14.0;4;33.7664942741;1;16.9500007629;11.0;4;22.0;
22;3;24.1299476624;14.0;4;34.198029995;1;16.9500007629;11.0;5;22.0;
23;4;22.3999996185;15.0;4;34.6351132393;1;16.9500007629;11.0;6;22.0;
24;5;22.3999996185;16.0;3;35.0740184784;1;16.9500007629;11.0;5;22.0;
25;5;22.3999996185;17.0;3;35.5109086037;1;16.9500007629;11.0;5;22.0;
26;5;22.3999996185;18.0;4;35.9419665337;1;16.9500007629;11.0;6;22.0;
27;5;22.3999996185;19.0;4;36.3635292053;1;16.9500007629;11.0;7;22.0;
28;5;22.3999996185;19.8544692993;4;36.7722110748;2;16.9500007629;11.0;6;37.0;
29;5;22.3999996185;20.1405487061;4;38.1650123596;2;17.9500007629;11.0;7;37.75;
30;5;23.3999996185;20.9155082703;4;38.559401989;2;16.9500007629;12.0;7;38.4193744659;
31;5;24.3999996185;20.6775817871;4;38.9335665703;2;16.9500007629;13.0;7;39.0072898865;
32;5;24.3999996185;21.4454574585;4;39.2860361338;2;16.9500007629;14.0;7;39.5162696838;
33;5;23.7181739807;19.925359726;5;39.6158789396;2;17.0;15.0;6;39.9513263702;
34;5;23.7243442535;19.925359726;5;39.9226715565;3;18.0;16.0;4;40.3190898895;
35;5;24.7305679321;20.925359726;5;40.2064479589;3;19.0;17.0;4;40.6270179749;
36;5;23.7368431091;19.925359726;6;40.4676375389;3;19.588104248;18.0;4;40.8827629089;
37;6;23.3999996185;20.497303009;4;40.7069928646;3;19.6648292542;19.0;4;41.0;
38;7;24.3999996185;21.5079193115;4;40.9255216122;3;19.7000007629;20.0;4;41.0;
39;7;24.3999996185;21.925359726;4;41.1244126558;3;19.7000007629;21.0;4;41.0;
40;7;24.3999996185;24.925359726;4;41.3049775362;3;19.7000007629;22.0;5;41.0;
41;7;24.3999996185;27.925359726;4;41.468593359;3;19.7000007629;23.0;5;41.0;
42;7;24.775428772;30.925359726;4;41.5233153105;3;19.7000007629;24.0;5;41.0;
43;7;24.781993866;33.9253616333;4;41.5453014374;3;19.7000007629;25.0;6;41.0;
44;7;24.7885894775;36.9253616333;4;41.5673824549;3;19.7000007629;26.0;7;41.0;
45;7;25.3999996185;35.5840530396;5;41.5895489454;3;19.7000007629;27.0;7;42.0;
46;7;24.801864624;35.9253616333;5;42.6117914915;3;20.7000007629;28.0;8;42.1299999952;
47;7;26.8085365295;34.9253616333;5;42.6841003895;3;21.7000007629;29.0;8;42.2754310369;
48;7;28.8152294159;34.9253616333;5;42.7584410906;3;22.0826301575;30.0;9;42.4377241135;
49;7;30.1525306702;34.9253616333;5;42.8348286152;3;23.1313171387;28.0;8;42.6183350086;
50;7;30.8504486084;34.9253616333;5;43.9132727385;3;23.7000007629;29.0;8;42.8187118769;
51;7;31.8739814758;35.9253616333;6;44.0337775946;3;24.7000007629;30.0;8;43.0402543545;
52;7;32.8981323242;36.0;5;44.1575247049;3;25.7000007629;31.0;10;43.2842636108;
53;7;33.2472572327;37.0;5;44.2845066786;4;27.3352813721;32.0;8;43.5518820286;
54;7;33.2853507996;38.0;5;44.4147055149;4;27.4155654907;33.0;10;43.8440244198;
55;7;30.0750007629;41.4987983704;6;44.5480924845;4;27.5032081604;32.0;10;44.1613030434;
56;7;30.3644256592;41.0;7;44.6846272945;4;27.5983924866;31.0;10;44.5039470196;
57;7;29.7303886414;42.0;9;44.8242582083;4;27.7011833191;30.0;11;44.871723175;
58;7;29.3808326721;43.6524085999;9;44.9669203758;6;27.8115158081;29.0;7;60.263862133;
59;7;29.8150749207;44.0;10;45.1125364304;6;28.9291610718;29.0;7;62.4289975166;
60;7;28.942035675;46.5278739929;11;45.261015892;6;31.0536994934;30.0;8;63.6645015478;
61;7;28.9026908875;47.6676902771;11;45.4122548103;6;32.1845397949;31.0;8;64.8523205519;
62;8;28.8513088226;48.8289451599;10;47.5495280027;6;32.7035102844;33.0;9;65.9931330681;
63;8;29.8199996948;45.7000007629;11;49.3176968098;7;32.8930587769;35.0;8;67.0895678997;
64;8;30.3318843842;48.1044425964;10;50.7741237879;7;32.60597229;36.0;8;68.1454035044;
65;8;29.369758606;48.6162643433;11;51.9819097519;7;33.2978935242;37.0;9;69.1648733616;
66;8;29.5353660583;49.8922767639;9;53.82820189;7;32.8992805481;38.0;8;70.1521515846;
67;8;31.6000003815;49.0;9;54.3861967921;7;33.045539856;39.0;7;71.0173027515;
68;8;31.6000003815;51.0;10;55.9286260605;7;33.1896286011;40.0;7;71.7779710293;
69;8;32.8714981079;54.0;11;56.4923132062;7;33.3301849365;41.0;7;72.5478482246;
70;8;33.8593521118;57.0;12;57.0385048389;8;33.465965271;42.0;6;73.3235366344;
71;8;36.5998840332;58.9661178589;13;57.4324316382;8;33.5958786011;43.0;6;77.1682815552;
