Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;13.1000003815;4;23.0;1;7.0;12.3000001907;5;17.0;
3;2;8.0;12.3000001907;3;24.0;1;7.55000019073;11.3000001907;5;17.0;
4;2;9.19999980927;11.5;3;24.1499999762;1;7.55000019073;10.3000001907;5;17.0;
5;2;9.82999992371;11.5;3;24.320775032;2;7.55000019073;9.69999980927;4;18.0;
6;2;10.9962329865;11.5;3;24.5146545172;2;8.7750005722;8.5;4;18.0674999952;
7;2;12.0543966293;11.5;3;24.7340574265;2;9.06518745422;8.5;4;18.1388356686;
8;2;12.4202165604;11.5;3;25.4587767124;2;9.08123779297;8.5;4;18.2141259909;
9;2;12.6376333237;11.7299995422;3;26.1199021339;2;9.09817790985;8.5;4;18.6456211805;
10;2;12.8359708786;11.9106416702;3;27.7834124565;2;9.19526576996;8.67000007629;4;19.0306602716;
11;2;13.3350229263;12.5274600983;3;29.2703847885;2;9.28189849854;8.81392192841;4;19.3756101131;
12;2;15.1144943237;13.0216779709;3;30.6139338017;2;9.35951328278;8.93486309052;4;20.4466397762;
13;2;17.1144943237;13.4066829681;3;31.8539195061;2;9.60049343109;9.39324569702;5;21.4057168961;
14;2;19.1144943237;13.6998376846;4;33.0293922424;2;11.4319114685;9.78903102875;5;22.257011652;
15;3;20.703754425;13.9190797806;5;34.0119028091;2;13.4319114685;10.1240053177;5;23.0099308491;
16;3;21.9499549866;14.0;5;34.9129724503;2;15.4319114685;10.4026165009;5;23.6770029068;
17;3;23.2202758789;14.0;5;35.8868045807;2;16.5640964508;10.6309299469;5;24.2720131874;
18;3;24.5124263763;14.0;5;36.9210166931;2;17.6148223877;10.8157100677;5;24.8085989952;
19;3;25.0763053894;14.0;6;37.9985847473;2;18.6689453125;10.9637317657;5;25.1366593838;
20;3;25.3995742798;14.0;6;39.0985708237;2;19.6557483673;11.0;4;25.4068305492;
21;3;25.7295703888;14.0;6;40.1974878311;2;19.7165374756;11.0;5;25.6910681725;
22;3;26.0592460632;14.0;7;41.2711734772;2;19.7804908752;11.0;5;25.9885287285;
23;3;24.0592460632;15.0;7;42.2968797684;2;18.9500007629;12.0;5;26.2980971336;
24;3;25.0592460632;14.0;6;43.2552165985;2;19.9170722961;11.0;5;26.6183872223;
25;3;24.0592460632;15.0;6;44.1315956116;3;18.9500007629;12.0;4;26.9477529526;
26;3;24.0592460632;16.0;6;44.9169464111;3;18.9500007629;13.0;5;27.2843112946;
27;3;23.4750823975;17.0;6;45.607673645;4;18.9500007629;13.6421556473;4;27.6259784698;
28;3;22.6823005676;18.0;7;46.2049827576;4;18.9500007629;13.8129892349;4;27.9705147743;
29;3;21.8614940643;19.0;8;46.7138156891;4;18.9500007629;13.9852571487;4;28.3155798912;
30;3;21.0141448975;20.0;9;47.1416473389;4;18.9500007629;14.157790184;4;28.6587948799;
31;4;20.1424942017;21.0;8;47.4973659515;4;16.9500007629;16.1577911377;5;28.9978079796;
32;4;19.8492088318;22.0;8;47.7903404236;4;15.9500007629;18.1577911377;5;30.3303570747;
33;4;19.9371032715;23.0;8;48.0;4;15.9500007629;20.1577911377;5;30.7293326855;
34;4;20.0;24.0;8;48.0;4;16.0;21.8888988495;5;31.1226475239;
35;4;20.0;25.0;9;48.0;4;16.2598342896;23.1710453033;5;31.5088282824;
36;4;20.0;26.0;9;48.0;4;16.27891922;24.4422683716;5;31.8866658211;
37;4;20.0;27.0;9;48.0;4;16.2991695404;25.7013187408;5;33.25522995;
38;4;21.0;25.0;9;48.0;4;18.0;25.8472194672;5;33.7538689375;
39;4;20.0;26.0;9;48.0;4;19.3433055878;22.9472198486;5;34.2602040768;
40;4;20.0;27.0;10;49.0;4;19.3672485352;22.9472198486;5;34.7759407759;
41;4;22.0;27.0;10;49.1525000334;4;20.3924713135;23.2754898071;4;35.3030538559;
42;4;24.0;28.0;11;49.3264987469;4;21.4189834595;23.2968101501;4;35.8437072039;
43;4;25.3979492188;29.0;12;49.524458766;4;20.874004364;20.7889022827;5;36.4001643658;
44;4;26.0;30.0;12;49.7489435673;4;20.4831771851;20.7889022827;5;36.9746735096;
45;4;27.5246829987;31.0;13;50.0025589466;4;21.5062866211;20.7889022827;5;37.5693490505;
46;4;28.6007671356;30.0;13;50.2878723145;4;22.5379295349;22.4052772522;5;38.1860325336;
47;4;29.6863613129;29.0;14;50.6073079109;4;23.6391868591;21.5275173187;6;38.8261523247;
48;5;30.7821922302;29.0;13;50.9630148411;4;24.3262844086;25.5275173187;6;39.4197876453;
49;5;31.2889041901;29.0;12;51.3567101955;4;24.4507026672;29.5275173187;6;40.0081293583;
50;5;30.3999996185;30.0;12;51.7895004749;4;24.5830802917;33.5275192261;7;40.63032341;
51;5;31.3999996185;29.0;12;52.2616910934;4;24.7230739594;37.5275192261;8;41.2839488983;
52;5;30.3999996185;30.0;12;52.7725958824;4;24.8701381683;40.5275192261;8;41.9656329155;
53;5;31.3999996185;29.0;12;53.3203659058;4;25.0235176086;40.6749992371;10;42.6710493565;
54;5;31.9961090088;29.0;13;53.9018626213;4;25.1822357178;40.6749992371;11;43.394980669;
55;5;30.3999996185;30.0;12;54.5125956535;4;25.3451213837;40.6749992371;11;44.1314439774;
56;5;31.3999996185;32.0;11;56.1467533112;4;25.5108261108;40.6749992371;12;44.8738799095;
57;5;32.4000015259;34.0;11;56.8273398876;5;26.6778736115;41.6749992371;12;46.615395546;
58;5;32.7089996338;35.8986701965;11;57.5170137882;5;27.8447132111;42.6749992371;13;47.4715442657;
59;5;33.7181777954;34.8986701965;12;58.207246542;6;28.262348175;43.6749992371;12;48.3267458677;
60;6;32.7275314331;36.8986701965;12;58.8893435001;6;26.333366394;45.6749992371;12;49.1759661436;
61;6;32.4000015259;37.8986701965;12;59.5548943281;6;27.407371521;45.6749992371;13;50.0149288177;
62;6;32.4000015259;39.4765853882;13;62.8995221853;6;28.4844856262;45.6749992371;14;50.8402677774;
63;7;32.1818161011;42.3467407227;11;66.7200431824;6;26.5648365021;46.6749992371;14;51.6495993137;
64;7;34.1375198364;43.3111038208;12;69.2492189407;6;27.2069320679;45.6749992371;14;52.4415175915;
65;7;33.7631149292;43.6981697083;13;71.4032293558;6;28.2442722321;45.6749992371;15;54.2155134678;
66;7;33.5353660583;45.6572418213;13;73.08139503;6;30.008890152;46.6749992371;15;54.9718360901;
67;7;33.0905303955;45.7932014465;13;74.4225531816;6;31.1199798584;47.6749992371;16;55.7113106251;
68;7;33.5999984741;47.7817230225;12;76.518717885;6;31.4474716187;48.6749992371;17;56.435133934;
69;7;33.5999984741;50.2053146362;14;77.4452662468;6;31.541595459;49.6749992371;19;57.1446635723;
70;7;34.38697052;52.081905365;14;78.3622165322;6;31.6276893616;50.6749992371;20;57.8412222862;
71;7;34.5158500671;55.081905365;13;79.2776836157;6;31.7061824799;50.6749992371;20;58.5259165764;
72;7;33.5999984741;59.081905365;15;80.2000474334;6;31.7775554657;50.6749992371;20;60.5695638657;
73;8;34.3377532959;59.5389175415;15;81.136945188;7;29.9209213257;51.8926887512;20;62.4423875809;
74;8;33.8000030518;59.8789215088;15;82.0943527222;7;29.9637947083;50.4878120422;22;64.1631305218;
75;8;31.8000011444;60.8348655701;12;82.9650127292;8;29.4085597992;51.6976547241;20;65.7502897978;
76;8;30.8000011444;59.5144386292;12;83.8098837733;8;31.8544368744;51.8617515564;20;67.0280269384;
77;8;32.2000007629;61.5560493469;13;84.7042748928;8;29.8784236908;51.8926887512;20;68.1991488934;
78;8;32.2000007629;63.5915184021;14;85.6373023987;8;32.8887519836;48.8926887512;21;69.2894308567;
79;8;33.2000007629;65.6274414062;14;86.5955289602;8;32.6080169678;50.8926887512;21;71.1145918369;
80;8;31.2000007629;69.6637878418;15;87.5636065006;8;34.0371284485;53.8926887512;22;71.9527295828;
81;8;30.2000007629;73.7005004883;16;88.5252079964;9;35.0707397461;56.8926887512;21;72.7711433172;
82;8;29.2000007629;77.7375335693;17;89.4641438723;9;35.3558082581;59.7999992371;22;73.5630105734;
83;8;29.9508972168;80.5233306885;17;90.3655041456;9;35.4018859863;61.7999992371;23;74.259554863;
84;8;29.2000007629;85.0163421631;18;91.2166622281;9;35.4333763123;63.7999992371;23;74.9067488909;
85;8;30.2000007629;86.2997436523;18;92.0079877377;9;35.4616928101;64.8000030518;24;75.5194768906;
86;8;30.0186595917;87.9707641602;20;92.7331942916;9;35.490940094;65.8000030518;24;76.0957443714;
87;8;30.2000007629;88.9686737061;21;93.389307797;9;35.5211334229;66.8000030518;24;76.6348518133;
88;8;29.2000007629;92.4068450928;22;93.9763239622;9;33.399848938;67.8000030518;24;77.1372288465;
