Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;12.1000003815;6;23.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;11.5;6;23.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;9.60000038147;11.5;6;23.0;1;7.55000019073;9.30000019073;5;17.0;
6;1;10.6000003815;11.5;6;23.0;1;8.55000019073;8.5;5;17.0;
7;1;11.6000003815;11.5;6;23.0;1;8.82499980927;8.5;5;17.0;
8;2;11.8999996185;11.6999998093;5;24.4599990845;1;8.82499980927;8.5;5;17.0;
9;2;12.3380002975;11.7299995422;5;24.8212833405;1;8.82499980927;8.5;5;17.3400001526;
10;2;12.4463853836;11.9106416702;5;25.0;1;8.9015007019;8.67000007629;4;17.6278438568;
11;2;12.5000009537;12.0;5;26.2400007248;1;8.96626472473;8.81392192841;4;17.869726181;
12;2;14.4583854675;12.6000003815;5;27.2387843132;1;9.02068901062;8.93486309052;3;18.786491394;
13;2;16.4583854675;13.0788002014;5;28.0246574879;1;9.22696018219;9.39324569702;4;19.5780620575;
14;2;18.4583854675;13.4505519867;5;28.63283813;1;11.0206890106;9.78903102875;4;20.2480106354;
15;2;19.4965171814;13.7328653336;5;29.098970294;1;12.0206890106;10.1240053177;4;20.8052330017;
16;2;20.5099372864;13.943564415;5;29.2577478886;1;13.0206890106;10.4026165009;4;21.2618598938;
17;2;21.5237102509;14.0;6;29.3048160076;1;14.0206890106;10.6309299469;3;21.6314201355;
18;2;22.5378303528;14.0;6;29.3530313969;1;15.0206890106;10.8157100677;3;21.9274635315;
19;2;22.8059082031;14.0;6;29.4023760557;1;16.0206890106;10.9637317657;3;22.0;
20;2;22.3999996185;14.420712471;7;29.4528282881;1;16.9500007629;11.0;3;22.0;
21;2;22.3999996185;14.4358482361;7;29.5043625832;1;16.9500007629;11.0;3;22.0;
22;2;22.3999996185;14.4513092041;7;29.5569496155;1;16.9500007629;11.0;4;22.0;
23;2;22.8670845032;14.0;8;29.6105561256;1;16.9500007629;11.0;5;22.0;
24;2;22.8831672668;14.0;8;29.6651450396;1;16.9500007629;11.0;5;22.0;
25;2;22.3999996185;14.49954319;8;29.72067523;1;16.9500007629;11.0;5;22.0;
26;3;22.3999996185;14.8603372574;7;29.7771017551;1;16.9500007629;11.0;5;22.0;
27;3;20.9331302643;15.0;7;29.8343759775;1;16.9500007629;11.0;5;22.0;
28;3;21.3999996185;14.9171876907;7;29.8924454451;1;16.9500007629;11.0;6;22.0;
29;3;19.9677333832;15.0;7;29.9512542486;1;16.9500007629;11.0;7;22.0;
30;3;18.985376358;16.0;7;30.0107431412;1;14.9500007629;12.0;6;22.0;
31;3;18.0032234192;17.0;7;30.0708494186;1;13.9500007629;13.0;5;22.0;
32;3;17.0212554932;18.0;8;30.1315076351;1;12.9500007629;14.0;6;22.0;
