Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
33;2;12.3999996185;21.0;7;28.0;2;15.448015213;14.0;6;24.2806091309;
34;2;12.0;22.0;7;28.0;2;14.5131368637;15.0;7;24.3483293056;
35;2;12.0;23.0;8;28.0;2;14.5283737183;16.0;7;24.4164700508;
36;2;12.0;24.0;8;28.0;2;14.5437059402;17.0;7;24.4849414825;
37;2;12.0;25.0;9;28.0;2;14.5591115952;18.0;7;24.5536515713;
38;2;12.0;26.0;11;28.0;2;14.5745716095;19.0;7;24.6225068569;
39;2;12.0;27.0;11;28.0;2;14.5900640488;20.0;7;24.6914129257;
40;2;13.0;25.0;11;28.0;2;14.6055679321;21.0;8;24.7602751255;
41;3;13.0;26.5;11;29.0;2;14.6210613251;22.0;8;24.8289983273;
42;3;14.0;27.0;11;29.0575000048;2;14.6365242004;23.0;8;24.8974883556;
43;3;15.0;25.5287494659;11;29.1176981926;2;14.6519346237;24.0;9;24.965651989;
44;3;14.3353099823;26.0;12;29.1806503534;2;14.6672716141;25.0;9;25.033397913;
45;3;14.3541946411;27.0;13;29.2464048862;2;14.6825141907;26.0;10;25.1006362438;
46;3;15.0;25.6232032776;12;29.3150019646;2;14.69764328;27.0;9;25.1672801971;
47;3;14.3945007324;26.0;12;29.3864723444;2;14.7126379013;28.0;10;25.2332458496;
48;3;14.4159412384;27.0;13;29.4608361721;2;14.7274799347;29.0;10;25.2984523773;
49;3;15.0;25.7304172516;13;29.53810215;2;14.7421512604;30.0;11;25.3628232479;
50;3;14.4614305496;26.0;13;29.6182664633;2;15.7566356659;28.0;9;25.4262857437;
51;3;14.4854793549;27.0;14;29.7013115883;2;14.7709140778;29.0;10;25.4887714386;
52;3;15.5103931427;26.0;14;29.7872054577;3;14.7849731445;30.0;9;41.5502166748;
53;3;16.0;26.0;15;29.8759007454;3;16.7987995148;30.0;9;42.2505619526;
54;4;17.5627708435;26.0;14;29.9673340321;3;18.8123760223;31.0;11;42.8688597679;
55;4;18.5902004242;26.0;14;30.0614249706;3;20.8256950378;32.0;12;43.4085803032;
56;4;19.0;26.0;16;30.1580765247;3;22.8387432098;33.0;13;43.8753736019;
57;4;20.6474227905;25.0;16;30.2571737766;3;24.8015117645;34.0;14;44.2762126923;
58;5;21.6771526337;24.0;15;30.3585846424;3;25.8139915466;33.0;15;44.6186535358;
59;6;22.7075748444;24.0;14;38.9621598721;3;25.9500007629;33.0;15;44.910274744;
60;6;21.0;27.0;14;39.4077334404;3;27.5270652771;31.0;13;44.9983317852;
61;6;21.0;29.2838668823;13;39.8386664391;3;27.5496253967;30.0;13;45.0483775139;
62;6;21.0;31.337562561;13;41.2534120083;3;27.5608863831;29.0;14;45.0970239639;
63;6;22.0;34.3920669556;14;41.8033143282;3;27.5718326569;28.0;13;45.144261837;
64;6;23.0;37.4472732544;14;42.3565967083;3;27.5824604034;27.0;14;45.1900863647;
65;6;23.0;39.5030708313;14;42.9153000116;3;27.5927715302;26.0;14;45.2344975471;
66;6;23.0;41.5593452454;15;44.4818816185;3;27.6027641296;26.0;14;45.25;
67;7;25.0;44.6159706116;12;45.1441137791;3;27.6062507629;26.0;15;45.25;
68;6;18.0;41.6728210449;13;34.9237128496;4;27.6062507629;26.0;14;55.9609146118;
69;6;20.3528900146;39.0;13;35.4548951387;4;26.6062507629;28.0;14;56.1525421143;
70;6;21.0720119476;39.0;14;36.0289289951;4;25.6500015259;31.0;14;56.3267059326;
71;6;22.5197753906;39.0;14;36.6475485563;5;25.6500015259;34.0;13;56.4843597412;
72;6;23.1399459839;38.0;15;37.311855793;5;25.7000007629;37.0;13;56.6265459061;
73;6;24.173576355;37.0;15;38.0221261978;5;26.7000007629;39.8250007629;13;56.75;
74;6;25.2068824768;36.0;16;38.7776117325;5;27.7000007629;40.8250007629;14;56.75;
75;6;26.2397956848;35.0;16;40.5763645172;5;28.7000007629;41.8250007629;14;56.75;
76;7;28.2722454071;35.0;17;41.4651038647;5;29.7000007629;42.8250007629;13;56.75;
77;7;29.7041683197;36.0;19;42.3911211491;5;30.7000007629;43.8250007629;14;56.75;
78;8;29.7355041504;37.0;19;43.348380208;5;31.7000007629;44.8250007629;16;57.9374985695;
79;8;29.7661972046;38.0;19;44.3295925856;5;32.813999176;45.8024978638;16;58.9141507149;
80;8;29.7961997986;39.0;19;47.0622024536;5;33.9081878662;46.7822494507;18;59.709482193;
81;8;30.2489547729;40.3531646729;20;49.495828867;5;34.7548675537;47.7640228271;17;60.1021504402;
82;8;29.1375198364;41.9326171875;20;51.6722502708;5;34.7999992371;48.7476234436;16;60.1476221085;
83;8;29.369758606;43.3730926514;18;53.6368837357;5;34.7999992371;47.7476234436;17;60.1328597069;
84;8;30.5353660583;41.7057647705;18;55.2584211826;5;32.7999992371;48.7476234436;17;60.1195735931;
85;8;31.1515922546;41.8734664917;18;56.6421899796;5;31.7999992371;50.0;17;60.1076164246;
86;8;29.6000003815;42.9368209839;18;58.9898285866;5;30.7999992371;52.0;18;60.0968546867;
87;8;31.6000003815;43.0035820007;19;60.3102190495;5;29.7999992371;54.0;19;60.0871691704;
88;8;29.6000003815;46.0737609863;19;62.575463295;5;28.7999992371;56.0;19;60.0784521103;
89;8;29.6000003815;50.1473388672;21;63.8404582739;5;28.7999992371;58.0;18;60.0706067085;
90;9;29.6000003815;54.030128479;20;65.0457481146;6;28.7999992371;60.0;16;60.0635461807;
91;9;28.6000003815;57.1492881775;20;66.1911715269;6;29.7999992371;59.0;17;60.0571913719;
92;9;29.6000003815;58.1492881775;21;67.2781733274;6;28.7999992371;61.0;17;60.051472187;
93;9;30.6000003815;60.1492881775;21;68.3092526197;6;28.7999992371;63.0;18;60.0463247299;
94;9;31.6000003815;61.1492881775;22;69.2875000238;6;29.7999992371;62.0;18;60.0416922569;
95;9;32.5999984741;63.1492881775;23;70.1865401268;6;28.7999992371;64.0;17;60.0375232697;
96;10;33.5999984741;65.1492919922;22;70.8861534595;6;28.7999992371;66.0;17;61.0337710381;
97;10;33.5999984741;65.8456878662;21;71.5113283396;6;30.7999992371;66.0;15;61.0603940487;
98;9;31.6000003815;60.9436645508;21;70.3871324062;7;30.7999992371;69.0;14;62.739274025;
99;9;31.6000003815;61.0430374146;22;70.89942348;7;31.7999992371;73.0;17;62.8560377359;
100;9;31.6000003815;61.1434326172;21;71.395298481;7;33.7999992371;74.0;17;62.9768387079;
101;9;31.6000003815;61.2444572449;21;71.8735071421;7;33.7999992371;75.0;18;63.1015905142;
102;9;31.6000003815;61.345703125;21;73.3331092596;7;32.7999992371;78.0;19;63.2301896811;
103;9;32.5999984741;62.4467735291;19;73.8134516478;8;33.7999992371;78.0;18;63.3625133038;
104;9;33.5999984741;63.5472488403;19;74.2753243446;9;33.7999992371;77.0;17;63.4984200001;
105;9;33.5999984741;64.6467285156;19;74.7185605764;9;32.7999992371;79.0;15;63.6377470493;
106;9;33.5999984741;65.7448348999;20;75.1431853771;9;33.7999992371;78.0;16;63.7803125381;
107;9;33.5999984741;66.8411865234;20;75.54938519;9;33.7999992371;77.0;13;63.9259139299;
108;9;33.5999984741;66.9354476929;19;75.9374781847;9;32.7999992371;80.0;13;64.0743277073;
109;9;33.5999984741;67.0272979736;19;76.2840436697;9;33.7999992371;80.0;12;64.2253127098;
110;9;33.5999984741;67.1164627075;19;76.5272285938;9;33.7999992371;77.0;13;64.3786082268;
111;9;33.5999984741;67.2026977539;20;76.7652641535;9;32.7999992371;79.0;11;64.533937335;
112;9;33.5999984741;67.2857971191;20;76.9977843761;9;33.7999992371;78.0;11;64.6910074949;
113;9;33.5999984741;67.3655853271;28;77.2244964838;9;33.7999992371;77.0;12;64.8495134115;
114;10;33.5999984741;67.441947937;20;80.7063442469;8;30.7999992371;74.0;12;61.6260443926;
115;10;34.5999984741;68.5147857666;23;81.0427749157;8;30.7999992371;76.0;12;61.6641008854;
116;10;35.5999984741;69.5840377808;23;81.3733687401;8;30.7999992371;78.0;11;61.7024854422;
117;10;35.5999984741;73.3095779419;23;81.6977974176;8;30.7999992371;80.0;12;61.7411651611;
118;10;35.5999984741;74.3964691162;23;82.0157815218;8;30.7999992371;82.0;12;61.7801064253;
119;10;35.5999984741;75.4783935547;24;82.3270882368;8;30.7999992371;84.0;13;61.819275856;
120;10;35.5999984741;75.5554275513;24;82.6315256357;8;30.7999992371;86.0;14;61.8586388826;
121;10;35.5999984741;75.6276931763;25;82.9289405346;8;30.7999992371;88.0;14;61.8981620073;
122;10;35.5999984741;75.6953277588;25;83.2192146778;8;30.7999992371;90.0;15;61.9378105402;
123;10;35.5999984741;75.7584991455;26;83.477432251;8;30.7999992371;92.0;16;61.977550745;
124;10;35.5999984741;75.8000030518;26;83.6749340296;8;31.7999992371;91.0;16;62.0568599701;
125;10;35.5999984741;75.8000030518;27;83.8706917763;8;31.7999992371;90.0;16;62.1377546787;
126;10;35.5999984741;75.8000030518;27;86.1400308609;8;30.7999992371;92.0;19;62.2201337814;
127;10;35.5999984741;76.3040008545;29;88.3966692686;8;31.7999992371;91.0;18;62.3038864136;
128;10;35.5999984741;76.8094100952;29;90.6113243103;8;31.7999992371;90.0;19;63.3888940811;
129;10;35.5999984741;77.3089523315;29;92.7578191757;8;31.7999992371;93.0;19;64.5350294113;
130;11;35.5999984741;77.7955169678;25;107.814393282;7;22.0;89.0;19;52.705121994;
131;11;35.5999984741;81.2625808716;26;109.82445097;7;23.0;90.0;20;52.8792957067;
132;11;36.5999984741;84.704574585;27;111.719703197;7;22.0;94.0;22;53.0574582815;
133;11;36.5999984741;88.1170959473;27;113.493999839;7;23.0;95.0;21;53.2395017147;
