Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;12.1000003815;6;23.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;11.5;6;23.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;9.60000038147;11.5;6;23.0;1;7.55000019073;9.30000019073;5;17.0;
6;1;10.6000003815;11.5;5;23.0;1;8.55000019073;8.5;5;17.0;
7;2;11.6000003815;11.6999998093;4;24.0;1;8.82499980927;8.5;3;17.0;
8;2;12.1999998093;11.5;4;24.6799991131;1;8.82499980927;8.5;3;17.0;
9;2;12.4040002823;11.7299995422;4;25.3069993258;1;8.82499980927;8.5;3;17.3400001526;
10;2;12.5921001434;11.9106416702;4;25.8053570986;1;8.9015007019;8.67000007629;3;17.6278438568;
11;2;12.741607666;12.0;4;27.4602110386;1;8.96626472473;8.81392192841;3;17.869726181;
12;2;14.8244485855;12.6000003815;4;28.9769818783;1;9.02068901062;8.93486309052;2;18.786491394;
13;2;16.8244476318;13.0788002014;4;30.4022293091;1;9.22696018219;9.39324569702;3;19.5780620575;
14;2;18.8244476318;13.4505519867;4;31.789580822;1;11.0206890106;9.78903102875;3;20.2480106354;
15;2;20.4435405731;13.7328653336;4;33.1914615631;1;12.0206890106;10.1240053177;3;20.8052330017;
16;2;21.7376861572;13.943564415;4;34.4551429749;1;13.0206890106;10.4026165009;3;21.2618598938;
17;2;23.0829277039;14.0;5;35.7813429832;1;14.0206890106;10.6309299469;3;21.6314201355;
18;2;24.4807891846;14.0;5;37.2768125534;1;15.0206890106;10.8157100677;3;21.9274635315;
19;2;25.1830444336;14.0;5;38.9209594727;1;16.0206890106;10.9637317657;3;22.0;
20;2;25.6762886047;14.0;6;40.6769447327;1;16.9500007629;11.0;4;22.0;
21;2;26.2030830383;14.0;6;42.4926700592;1;16.9500007629;11.0;4;22.0;
22;2;26.747800827;14.0;6;44.305316925;1;16.9500007629;11.0;5;22.0;
23;2;27.291595459;14.0;6;46.049118042;1;16.9500007629;11.0;5;22.0;
24;2;27.8147354126;14.0;6;47.6646728516;1;16.9500007629;11.0;5;22.0;
25;2;26.2994003296;15.0;6;49.1071414948;1;16.9500007629;11.0;5;22.0;
26;2;25.2994003296;15.0;5;50.3509559631;1;16.9500007629;11.0;5;22.0;
27;2;25.2994003296;16.0;5;51.3900623322;1;16.9500007629;11.0;5;22.0;
28;3;24.2994003296;15.0;4;52.2344284058;1;16.9500007629;11.0;5;22.0;
29;3;24.2994003296;16.0;4;52.9046497345;1;16.9500007629;11.0;6;22.0;
30;3;24.2994003296;17.0;4;53.4264888763;1;16.9500007629;11.0;6;22.0;
31;3;24.2994003296;18.0;4;53.8265781403;1;16.9500007629;11.0;6;22.0;
32;3;24.1479721069;19.0;4;54.0;1;16.9500007629;11.0;6;22.0;
