Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;12.1000003815;6;23.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;11.5;6;23.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;9.60000038147;11.5;6;23.0;2;7.55000019073;9.9000005722;3;18.0;
6;1;10.6000003815;11.5;6;23.0;2;8.55000019073;9.10000038147;3;18.0449999571;
7;1;11.6000003815;11.5;6;23.0;2;8.82499980927;9.12699985504;3;18.0915547609;
8;1;11.8999996185;11.5;6;23.4599990845;2;8.82499980927;9.15493297577;3;18.1396753788;
9;2;12.0380001068;11.9299993515;5;24.8212833405;2;8.82499980927;9.1838054657;3;18.5407658815;
10;2;12.4463853836;11.9106416702;5;25.1150000095;2;8.9015007019;9.39045906067;3;18.8922410011;
11;2;12.5345010757;12.0;5;26.4642435312;2;8.96626472473;9.57256031036;3;19.2003221512;
12;2;14.5256576538;12.6000003815;5;27.5891752243;2;9.02068901062;9.73322105408;3;20.2124831676;
13;2;16.5256576538;13.0788002014;5;28.5197631121;2;9.22696018219;10.248840332;4;21.1049286127;
14;2;18.5256576538;13.4505519867;5;29.2928948402;2;11.0206890106;10.7051506042;4;21.8813476562;
15;2;19.6945343018;13.7328653336;5;29.9458465576;2;13.0206890106;11.1040077209;4;22.5507258177;
16;2;20.763999939;13.943564415;5;30.3148486614;2;15.0206890106;11.4499120712;4;23.1252521276;
17;2;21.840839386;14.0;6;30.5969164371;2;16.0206890106;11.7489652634;4;23.6184784174;
18;2;22.9254608154;14.0;6;30.9060294628;2;17.0206890106;12.0079450607;4;24.0439376831;
19;2;23.2718086243;14.0;6;31.2429537773;2;18.0206890106;12.2336158752;5;24.2515797615;
20;2;22.3999996185;14.9728860855;6;31.6080145836;2;18.9500007629;12.3509483337;5;24.3922679424;
21;2;23.3999996185;14.0;7;32.0009989738;2;18.9500007629;12.4353609085;5;24.5383813381;
22;3;23.6002998352;14.0;6;32.4210639;2;18.9500007629;12.5230283737;5;24.6897099018;
23;4;23.7263183594;14.0;5;32.8666601181;2;18.9500007629;12.8827972412;6;24.8459899426;
24;4;23.8599967957;14.0;5;33.3354821205;2;18.9500007629;12.992193222;6;25.0069024563;
25;4;22.3999996185;15.0;6;33.8244533539;2;18.9500007629;13.1048316956;7;25.1720745564;
26;4;22.3999996185;15.7473363876;6;34.3297567368;2;18.9500007629;13.2204523087;7;25.3410804272;
27;4;21.3999996185;15.0;6;34.8469133377;2;18.9500007629;13.3387565613;8;25.5134441853;
28;4;21.3999996185;16.0;6;35.3709135056;2;18.9500007629;13.4594106674;8;25.6886439323;
29;4;20.6112747192;17.0;6;35.8963923454;2;18.9500007629;13.5820503235;8;25.8661177158;
30;4;19.6112747192;16.0;6;36.4178390503;2;17.8198776245;12.5820503235;8;26.0452690125;
