Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;12.1000003815;6;23.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;11.5;6;23.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;9.60000038147;11.5;6;23.0;1;7.55000019073;9.30000019073;5;17.0;
6;1;10.6000003815;11.5;6;23.0;1;8.55000019073;8.5;5;17.0;
7;1;11.6000003815;11.5;6;23.0;1;8.82499980927;8.5;5;17.0;
8;2;11.8999996185;11.6999998093;5;24.4599990845;2;8.82499980927;8.89999961853;4;18.0;
9;2;12.3380002975;11.7299995422;5;24.8212833405;2;9.05000019073;8.5;4;18.3725001812;
10;2;12.4463853836;11.9106416702;5;25.0;2;9.13381290436;8.67000007629;4;18.6935645342;
11;2;12.5000009537;12.0;4;26.2400007248;2;9.20605182648;8.81392192841;4;18.9693824053;
12;2;14.4583854675;12.6000003815;4;27.2387843132;2;9.26811122894;8.93486309052;4;19.9317871332;
13;2;16.4583854675;13.0788002014;4;28.0246574879;2;9.48465156555;9.39324569702;5;20.7703688145;
14;2;18.4583854675;13.4505519867;4;28.63283813;2;11.2889575958;9.78903102875;5;21.4886975288;
15;2;19.4965171814;13.7328653336;4;29.098970294;2;13.2889575958;10.1240053177;5;22.0956629515;
16;2;20.5099372864;13.943564415;4;29.2577478886;2;15.0206890106;10.9187889099;5;22.6033853292;
17;2;21.5237102509;14.0;5;29.3048160076;2;16.0206890106;11.1675405502;5;23.0253787041;
18;2;22.5378303528;14.0;5;29.3530313969;2;17.3343296051;10.8157100677;5;23.3751736879;
19;2;22.8059082031;14.0;5;29.4023760557;2;18.3464241028;10.9637317657;5;23.502756238;
20;2;22.8207130432;14.0;5;29.4528282881;2;19.2881202698;11.0;5;23.559068203;
21;2;22.8358478546;14.0;6;29.5043625832;2;19.3007907867;11.0;6;23.6166123152;
22;4;22.8513088226;14.0;4;29.5569496155;2;19.3137378693;11.0;6;23.67535007;
23;4;22.8670845032;14.0;4;29.6105561256;2;19.3269538879;11.0;6;23.735237956;
24;4;22.8831672668;14.0;4;29.6651450396;2;18.9500007629;11.8676185608;6;23.7962274551;
25;4;22.8995437622;14.0;4;29.72067523;2;18.9500007629;11.8981132507;6;23.8582650423;
26;4;22.3999996185;14.8603372574;4;29.7771017551;2;18.9500007629;11.9291324615;6;23.9212924242;
27;4;22.9331302643;14.0;5;29.8343759775;2;18.9500007629;11.9606466293;6;23.9852466583;
28;4;22.3999996185;14.9171876907;5;29.8924454451;3;18.9500007629;11.9926233292;6;24.0500600338;
29;4;22.9677333832;14.0;5;29.9512542486;3;18.9500007629;12.0250301361;7;24.1156606674;
30;4;20.985376358;15.0;5;30.0107431412;4;18.9500007629;12.0578308105;6;24.1819727421;
31;4;21.3999996185;15.0;5;30.0708494186;4;17.4409446716;12.0;6;24.2489161491;
