Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;2;6.0;14.3000001907;3;24.0;1;6.0;13.3000001907;4;17.0;
2;2;7.19999980927;13.1000003815;3;24.0750000477;1;7.0;12.3000001907;5;17.0;
3;2;8.21500015259;12.1000003815;3;24.1548187733;1;7.55000019073;11.3000001907;5;17.0;
4;2;9.23096370697;11.5;3;24.2396422625;1;7.55000019073;10.3000001907;5;17.0;
5;2;9.84792900085;11.5;3;24.32964468;1;7.55000019073;9.30000019073;5;17.0;
6;2;10.9988937378;11.5;3;24.4249849319;1;8.55000019073;8.5;5;17.0;
7;2;12.0274963379;11.5;3;24.5258028507;1;8.82499980927;8.5;5;17.0;
8;2;12.3577404022;11.5;3;25.1074724197;1;8.82499980927;8.5;5;17.0;
9;2;12.5322418213;11.7299995422;3;25.5981249809;1;8.82499980927;8.5;5;17.3400001526;
10;2;12.6794376373;11.9106416702;3;27.0045269728;1;8.9015007019;8.67000007629;5;17.6278438568;
11;2;13.10135746;12.5274600983;3;28.1791577339;1;8.96626472473;8.81392192841;5;17.869726181;
12;2;14.7871255875;13.0216779709;3;29.1491684914;1;9.02068901062;8.93486309052;5;18.786491394;
13;2;16.7871265411;13.4066829681;3;29.9495353699;1;9.22696018219;9.39324569702;6;19.5780620575;
14;2;18.7871246338;13.6998376846;4;30.6162354946;1;11.0206890106;9.78903102875;6;20.2480106354;
15;3;19.9798088074;13.9190797806;2;31.020377636;1;12.0206890106;10.1240053177;6;20.8052330017;
16;3;21.0524978638;14.0;2;31.2764942646;1;13.0206890106;10.4026165009;6;21.2618598938;
17;3;22.1293334961;14.0;3;31.5459370613;1;14.0206890106;10.6309299469;6;21.6314201355;
18;3;23.2101669312;14.0;3;31.8279831409;1;15.0206890106;10.8157100677;5;21.9274635315;
19;3;23.5483951569;14.0;3;32.1216664314;1;16.0206890106;10.9637317657;5;22.0;
20;3;22.3999996185;15.0;4;32.4257769585;1;16.9500007629;11.0;6;22.0;
21;3;23.3999996185;14.0;4;32.7388663292;1;16.9500007629;11.0;5;22.0;
22;3;23.8216590881;14.0;4;33.0592675209;1;16.9500007629;11.0;6;22.0;
23;3;23.9177799225;14.0;5;33.3851213455;1;16.9500007629;11.0;6;22.0;
24;3;22.3999996185;15.0;5;33.7144150734;1;16.9500007629;11.0;5;22.0;
25;3;22.3999996185;15.7143249512;5;34.045027256;1;16.9500007629;11.0;5;22.0;
26;3;21.3999996185;15.0;5;34.3747816086;1;16.9500007629;11.0;5;22.0;
27;3;21.3124351501;16.0;5;34.7015032768;1;16.9500007629;11.0;5;22.0;
28;3;20.4104499817;17.0;5;35.0230746269;1;16.9500007629;11.0;5;22.0;
29;3;19.4104499817;16.0;5;35.337492466;1;16.9500007629;11.0;6;22.0;
30;3;18.4104499817;16.0;5;35.6429162025;1;16.9500007629;11.0;6;22.0;
31;3;18.4104499817;17.0;6;35.9377098083;1;16.9500007629;11.0;6;22.0;
32;3;17.7813129425;18.0;6;36.2204742432;1;16.9500007629;11.0;6;22.0;
33;3;16.8661422729;19.0;5;36.4900665283;1;14.9500007629;12.0;6;22.0;
34;3;16.5470199585;20.0;5;36.7456121445;1;13.9500007629;13.0;6;22.0;
35;3;16.6236839294;21.0;4;36.9864997864;1;12.9500007629;14.0;5;22.0;
36;3;16.6959495544;22.0;4;37.2123756409;1;12.0;15.0;4;22.0;
37;3;16.7637138367;23.0;4;37.4231204987;1;12.0;16.0;4;22.0;
38;3;16.8269367218;24.0;5;37.6188278198;1;12.0;17.0;4;22.0;
39;3;16.8856487274;25.0;5;37.7997741699;1;12.0;18.0;4;22.0;
40;3;16.9399318695;26.0;6;37.9663925171;1;12.0;19.0;4;22.0;
41;3;16.9899177551;27.0;6;38.1192378998;1;12.0;20.0;5;22.0;
42;3;18.0357704163;25.0;7;38.2589607239;1;12.0;21.0;3;22.0;
43;3;17.0776882172;26.0;7;38.3862781525;1;12.0;22.0;3;22.0;
44;3;17.1158828735;27.0;9;38.5;1;12.0;23.0;4;22.0;
45;3;18.1499996185;26.0;9;38.5;1;12.0;24.0;4;22.0;
46;3;19.1499996185;26.0;10;38.5;1;12.0;25.0;5;22.0;
47;3;20.1499996185;26.0;11;38.5;1;12.0;26.0;4;22.0;
48;3;21.1499996185;26.0;12;38.5;1;12.0;27.0;4;22.0;
49;3;22.1499996185;26.0;12;38.5;1;12.0;28.0;3;22.0;
50;3;23.1499996185;25.0;14;38.5;2;12.0;29.0;3;22.0;
51;3;24.1499996185;24.0;15;38.5;2;12.0;30.0;5;22.0;
52;3;25.1499996185;24.0;12;38.5;2;13.0;28.0;5;22.0;
53;3;25.5499992371;24.0;13;38.5;2;12.0;29.0;5;22.0;
54;3;25.5499992371;24.0;7;38.5;2;12.0;30.0;6;22.0;
55;3;25.5499992371;24.0;7;38.5;2;13.0;28.0;6;22.0;
56;3;25.5499992371;24.0;6;38.5;2;12.0;29.0;5;22.0;
57;3;25.5499992371;24.0;7;39.5;2;12.0;30.0;6;22.0;
58;3;26.5499992371;25.0;7;39.5399999619;2;13.0;28.0;6;22.0;
59;3;27.5499992371;26.0;8;39.5811839104;2;12.0;29.0;6;22.0;
60;3;27.5499992371;27.0;10;39.6235535145;2;12.0;30.0;9;22.0;
61;3;27.5499992371;28.0;11;39.6671074629;2;12.0;31.0;9;22.0;
62;3;27.5499992371;29.0;12;39.711841464;2;12.0;32.0;11;22.0;
63;3;25.5499992371;30.6059207916;12;39.7577478886;2;12.0;33.0;11;22.0;
64;3;24.5499992371;31.6288738251;12;39.8048160076;2;12.0;34.0;12;22.0;
65;3;24.3999996185;32.6524085999;12;39.8530313969;2;12.0;35.0;13;22.0;
66;3;24.3999996185;33.6765136719;12;39.9023760557;2;13.0;33.0;13;22.0;
67;4;24.3999996185;34.7011871338;6;59.9528282881;2;12.0;34.0;14;22.0;
68;4;26.7268867493;33.0;7;61.2043633461;2;12.0;35.0;14;22.0;
69;4;28.7384815216;33.0;7;62.2745494843;2;13.0;33.0;15;22.0;
70;4;30.7503128052;33.0;8;65.5286818743;2;12.0;34.0;17;22.0;
71;4;32.4181289673;33.7000007629;8;68.1674482822;2;12.0;35.0;16;22.0;
72;4;33.8276863098;35.2291984558;8;70.2574590445;2;13.0;33.0;13;22.0;
73;4;35.1463470459;35.6162643433;9;71.8875645399;2;12.0;34.0;14;22.0;
74;4;36.3930015564;35.8922767639;8;72.9786758423;2;12.0;35.0;13;22.0;
75;4;34.0807914734;38.0;7;73.688975811;2;13.0;33.0;12;22.0;
76;4;33.1294326782;39.0564422607;9;74.1262316704;2;12.0;34.0;12;22.0;
77;4;32.1730270386;40.1080703735;9;74.3221564293;2;12.0;35.0;12;22.0;
78;4;31.2000007629;41.1610794067;8;74.4307832718;2;13.0;33.0;13;22.0;
79;4;31.2000007629;42.2153930664;9;74.5418510437;2;12.0;34.0;13;22.0;
80;4;31.2000007629;43.2709274292;9;74.6551704407;2;12.0;35.0;14;22.0;
81;4;31.2000007629;44.327583313;10;74.7705330849;2;13.0;33.0;13;22.0;
82;4;31.2000007629;45.3852653503;10;74.8877117634;2;12.0;34.0;14;22.0;
83;4;31.2000007629;46.4438552856;12;75.0064628124;2;12.0;35.0;14;22.0;
84;4;31.2000007629;47.5032310486;12;74.126527071;2;13.0;33.0;13;22.0;
85;4;31.2000007629;48.5632629395;17;74.7876331806;2;12.0;34.0;14;22.0;
86;5;31.2000007629;49.6238174438;13;95.061580658;2;12.0;35.0;13;22.0;
87;5;32.2000007629;51.6847457886;15;97.180809021;2;13.0;33.0;13;22.0;
88;6;33.2000007629;53.7459106445;14;98.7822721004;2;12.0;34.0;11;22.0;
89;6;33.2000007629;55.8071632385;15;100.024129152;2;12.0;35.0;10;22.0;
90;6;33.2000007629;57.868347168;16;101.047756433;2;13.0;33.0;8;22.0;
91;6;33.2000007629;59.9293174744;16;101.877004862;2;12.0;34.0;9;22.0;
92;6;35.0954666138;57.0;16;102.541779041;2;12.0;35.0;9;22.0;
93;6;36.1225128174;57.0;17;103.072711468;2;13.0;33.0;9;22.0;
94;6;37.1492614746;57.0;18;102.836275101;2;12.0;34.0;9;22.0;
95;6;34.2000007629;60.0;18;103.364282131;2;12.0;35.0;11;22.0;
96;6;36.2000007629;58.0;19;102.56522274;2;13.0;33.0;11;22.0;
97;6;37.2271728516;58.0;19;103.216376781;2;12.0;34.0;11;22.0;
98;6;38.2521820068;58.0;20;103.727122307;2;12.0;35.0;12;22.0;
99;6;39.2766342163;58.0;20;103.891023636;2;13.0;33.0;12;22.0;
100;7;40.3004837036;58.0;19;103.994174004;2;12.0;34.0;13;22.0;
