Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;2;6.0;13.6999998093;3;18.0;
2;2;8.0;13.3000001907;5;24.0;2;7.15000009537;12.3000001907;3;18.0674999952;
3;2;10.0;12.1000003815;5;24.0750000477;2;7.71012496948;11.3000001907;3;18.1388356686;
4;2;12.0;11.5;5;24.1548187733;2;7.72082567215;10.3000001907;3;18.2141259909;
5;2;12.8309640884;11.5;5;24.2396422625;2;7.7321190834;9.30000019073;3;18.293479681;
6;2;13.9718933105;11.5;5;24.32964468;2;8.84103298187;8.5;3;18.3769934177;
7;2;14.9988937378;11.5;5;24.8982805014;2;9.13482284546;8.5;3;18.4647493362;
8;2;15.4694843292;11.7299995422;5;25.3755149841;2;9.15456867218;8.5;3;18.9114601612;
9;2;15.612654686;11.9106416702;4;26.7637320757;2;9.25507926941;8.67000007629;3;19.3121117353;
10;2;16.0291194916;12.5274600983;4;27.9194808006;2;9.34522533417;8.81392192841;3;19.6729998589;
11;2;16.3758449554;13.0216779709;4;28.8700466156;2;9.42642593384;8.93486309052;3;20.7691317797;
12;2;19.0793132782;13.4066829681;4;29.6505749226;2;9.67305469513;9.39324569702;3;21.7543540001;
13;2;21.0793132782;13.6998376846;4;30.2972471714;2;9.89472961426;9.78903102875;3;22.6326544285;
14;2;22.254201889;13.9190797806;4;30.6814115047;2;11.763504982;10.1240053177;3;23.4132072926;
15;2;23.3208999634;14.0;4;30.9178740978;2;13.763504982;10.4026165009;3;24.1082558632;
16;2;24.3918380737;14.0;5;31.1682896614;2;15.763504982;10.6309299469;3;24.7312479019;
17;2;25.4669628143;14.0;5;31.4322624207;2;16.9244213104;10.8157100677;3;25.2954318523;
18;2;26.4296779633;14.0;5;31.7091684341;3;17.984752655;10.9637317657;2;25.6502726078;
19;3;26.5127506256;14.0;4;31.9981434345;3;18.2269592285;12.0;2;25.9459347725;
20;3;25.3999996185;15.0;4;32.298078537;3;18.9500007629;12.578373909;2;26.2538781166;
21;3;25.3999996185;15.2894239426;5;32.6076226234;3;18.9500007629;12.7015514374;3;26.5727539062;
22;4;26.3999996185;14.0;4;32.9251971245;3;18.9500007629;13.2863769531;3;26.9009518623;
23;4;24.8775596619;15.0;4;33.249019146;3;18.9500007629;13.4504756927;4;27.2366204262;
24;4;24.3999996185;15.0;4;33.5771341324;3;18.9500007629;13.6183099747;4;27.5777015686;
25;4;22.3999996185;17.0;4;33.9074602127;3;18.9500007629;13.7888507843;3;27.9219741821;
26;4;21.3999996185;18.9537296295;4;35.2378373146;3;18.9500007629;13.9609870911;4;28.2671084404;
27;4;21.3999996185;20.6189193726;4;35.7185825109;3;18.9500007629;14.1335544586;4;28.6107273102;
28;4;21.3999996185;21.8592910767;4;36.2165462971;3;18.9500007629;14.3053636551;3;28.9504704475;
29;4;20.3999996185;23.1082744598;4;36.732134223;3;18.9500007629;14.4752349854;3;29.2840604782;
30;4;19.3999996185;24.3660678864;4;37.2659957409;3;18.9500007629;14.6420307159;3;29.6093621254;
31;4;19.0;25.6329975128;3;37.8190114498;3;16.9500007629;16.6420307159;4;30.9244384766;
32;4;19.0;26.9095058441;3;38.3922472;3;16.9500007629;18.6420307159;4;31.367592454;
33;4;19.0;28.1961231232;4;38.9868769646;4;16.9500007629;20.6420307159;4;41.8154057264;
34;4;19.0;29.4934387207;4;39.6040623188;4;17.2920513153;22.6420307159;5;42.6685912609;
35;4;20.0;31.3020324707;3;41.2448012829;4;19.0;21.9134616852;5;43.5026124716;
36;4;21.0;30.9440460205;4;42.0147407055;4;21.0;21.6553916931;5;44.3175729513;
37;5;21.0;33.1126213074;5;42.8188360929;4;23.0;21.0760707855;5;45.1144831181;
38;5;22.0;32.2785720825;6;43.6570842266;4;25.0;21.5052032471;5;45.8951005936;
39;5;23.4035797119;35.6099319458;6;44.5285058022;5;26.4704170227;21.9443435669;4;46.6617236137;
40;5;25.0406723022;38.6099319458;7;45.4309774637;5;26.164018631;18.9443435669;5;47.4169602394;
41;5;25.4587345123;38.6099319458;7;46.361119628;5;24.3113327026;20.7632331848;5;48.1634817123;
42;5;26.5545578003;39.6099319458;7;47.3142822981;5;24.4582138062;19.7632331848;5;48.9037714005;
43;5;25.6067295074;41.0;7;48.2846310139;5;23.7444610596;19.7632331848;5;49.6398878098;
44;5;27.0171852112;41.0;8;49.2653448582;5;24.795753479;20.7632331848;5;50.373254776;
45;5;27.7233047485;38.0;9;50.1844882965;5;25.8411655426;22.7632331848;7;50.944621563;
46;5;27.7707023621;39.0;10;51.0642719269;5;27.8500003815;26.7632331848;7;52.4539737701;
47;5;28.8395347595;40.0;11;51.9410133362;5;29.1333942413;31.7632331848;7;53.0917166471;
48;5;29.9125862122;42.0;12;52.8067464828;5;30.2526988983;35.7632331848;9;53.7560601234;
49;5;30.3897724152;44.0;13;53.6543776989;5;30.3756561279;39.7632331848;9;54.442351222;
50;5;31.3999996185;41.0;13;54.477940321;5;30.5010547638;43.7632331848;10;55.1453807354;
51;5;30.3999996185;42.0;16;55.2727279663;5;30.6275577545;45.6749992371;11;55.8596016169;
52;5;30.6442604065;44.0;17;56.0353126526;5;31.1246604919;45.6749992371;12;56.579382062;
