Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;12.1000003815;6;23.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;11.5;6;23.0;1;7.55000019073;10.3000001907;5;17.0;
5;2;9.60000038147;11.6999998093;5;24.0;1;7.55000019073;9.30000019073;5;17.0;
6;2;10.9000005722;11.5;5;24.0750000477;1;8.55000019073;8.5;5;17.0;
7;2;11.9225006104;11.5;5;24.1548187733;1;8.82499980927;8.5;5;17.0;
8;2;12.2464456558;11.5;5;24.7111896276;1;8.82499980927;8.5;5;17.0;
9;2;12.4133577347;11.7299995422;5;25.1756821871;1;8.82499980927;8.5;5;17.3400001526;
10;2;12.5527048111;11.9106416702;5;25.4647227526;1;8.9015007019;8.67000007629;5;17.6278438568;
11;2;12.6394176483;12.0;5;26.8117125034;1;8.96626472473;8.81392192841;5;17.869726181;
12;2;14.629899025;12.6000003815;5;27.9286828041;1;9.02068901062;8.93486309052;5;18.786491394;
13;2;16.6298980713;13.0788002014;5;28.8444935083;1;9.22696018219;9.39324569702;6;19.5780620575;
14;2;18.6298980713;13.4505519867;5;29.5948424339;1;11.0206890106;9.78903102875;6;20.2480106354;
15;2;19.785118103;13.7328653336;5;30.21575737;1;12.0206890106;10.1240053177;6;20.8052330017;
16;2;20.8449745178;13.943564415;5;30.542195797;1;13.0206890106;10.4026165009;6;21.2618598938;
17;2;21.9090442657;14.0;6;30.769920826;1;14.0206890106;10.6309299469;6;21.6314201355;
18;2;22.9773616791;14.0;6;31.0117371082;1;15.0206890106;10.8157100677;6;21.9274635315;
19;2;22.3999996185;14.9035215378;6;31.2673811913;1;16.0206890106;10.9637317657;6;22.0;
20;2;23.3802146912;14.0;6;31.5363721848;1;16.9500007629;11.0;7;22.0;
21;2;23.4609107971;14.0;7;31.8179957867;1;16.9500007629;11.0;7;22.0;
22;3;22.3999996185;15.0;6;32.1112942696;1;16.9500007629;11.0;7;22.0;
23;3;22.3999996185;14.0;6;32.4150657654;1;16.9500007629;11.0;7;22.0;
24;3;22.3999996185;15.0;6;32.7278704643;1;16.9500007629;11.0;7;22.0;
25;3;20.3999996185;16.4183616638;6;33.0480480194;1;16.9500007629;11.0;8;22.0;
26;3;20.3999996185;16.0;6;33.3737454414;1;16.9500007629;11.0;8;22.0;
27;3;20.0121231079;17.0;6;33.7029547691;2;16.9500007629;11.0;7;22.0;
28;3;19.1108856201;18.0;6;34.033557415;2;16.9500007629;11.0;7;22.0;
29;3;18.210067749;19.0;6;34.3633785248;2;16.9500007629;11.0;7;22.0;
30;3;17.3090133667;20.0;6;34.6902413368;2;16.9500007629;11.0;7;22.0;
31;3;16.4070720673;21.0;6;35.0120258331;2;16.9500007629;11.0;7;22.0;
32;3;16.1036071777;22.0;6;35.3267235756;2;16.9500007629;11.0;7;22.0;
