Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;12.1000003815;6;23.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;11.5;6;23.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;9.60000038147;11.5;6;23.0;2;7.55000019073;9.69999980927;4;18.0;
6;1;10.6000003815;11.5;6;23.0;2;8.7750005722;8.5;4;18.0900000334;
7;1;11.6000003815;11.5;6;23.0;2;9.0702495575;8.5;4;18.1871190071;
8;1;11.8999996185;11.5;6;23.4599990845;2;9.09210205078;8.5;3;18.2917383909;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;9.11564064026;8.5;3;18.7571438551;
10;2;12.1463851929;12.1106414795;5;25.0;2;9.2203578949;8.67000007629;3;19.1807904243;
11;2;12.5000009537;12.0;5;26.2850008011;2;9.31567764282;8.81392192841;3;19.5693804026;
12;2;14.4718856812;12.6000003815;5;27.3339031935;2;9.40311145782;8.93486309052;3;20.7122055292;
13;2;16.4718856812;13.0788002014;5;28.1753185987;2;9.66024589539;9.39324569702;3;21.7555496693;
14;2;18.4718856812;13.4505519867;5;28.8447594643;2;11.5106239319;9.78903102875;3;22.7047069073;
15;2;19.560092926;13.7328653336;5;29.3781481981;2;13.5106239319;10.1240053177;3;23.5700800419;
16;2;20.5936908722;13.943564415;5;29.6104347706;2;15.5106239319;10.4026165009;3;24.3649902344;
17;2;21.6295166016;14.0;6;29.7374911308;2;16.0206890106;11.6309299469;3;25.1037259102;
18;2;22.6676330566;14.0;6;29.8723640442;2;17.0206890106;12.2046327591;3;25.8000462055;
19;2;22.3999996185;14.561709404;6;30.0151810646;2;18.8920211792;10.9637317657;3;26.3035011292;
20;2;22.3999996185;14.6045541763;6;30.1660137177;2;18.9500007629;12.0;3;26.7638249397;
21;2;23.0498046875;14.0;7;30.3248689175;2;18.9500007629;12.9055299759;3;27.251458168;
22;3;23.0974597931;14.0;6;30.4916813374;2;18.9500007629;13.1005830765;4;27.7633986473;
23;3;23.1475048065;14.0;6;30.6663062572;2;18.9500007629;13.8816995621;5;28.2957406044;
24;3;23.1998920441;14.0;6;30.8485133648;2;18.9500007629;14.1478700638;5;28.8437380791;
25;3;22.3999996185;14.8545541763;6;31.0379817486;2;18.9500007629;14.421869278;6;29.4019312859;
26;3;23.3113937378;14.0;6;31.2342967987;2;18.9500007629;14.7009658813;7;29.9643349648;
27;3;22.3999996185;15.0;6;31.4369482994;3;18.9500007629;14.982167244;7;50.524679184;
28;3;23.3999996185;14.0;5;31.6453323364;3;19.9500007629;15.262339592;7;52.2766799927;
29;3;23.493598938;14.0;5;31.8587543964;4;20.9500007629;15.5383396149;6;53.8319196701;
30;3;21.5576248169;15.0;4;32.0764360428;4;19.9500007629;16.8071594238;6;55.1900749207;
