Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;12.1000003815;6;23.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;11.5;6;23.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;9.60000038147;11.5;6;23.0;1;7.55000019073;9.30000019073;4;17.0;
6;1;10.6000003815;11.5;6;23.0;1;8.55000019073;8.5;4;17.0;
7;1;11.6000003815;11.5;6;23.0;1;8.82499980927;8.5;4;17.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;8.82499980927;8.5;4;17.0;
9;2;12.0380001068;11.9299993515;5;24.8212833405;1;8.82499980927;8.5;4;17.3400001526;
10;2;12.4463853836;11.9106416702;5;25.0;2;8.9015007019;9.06999969482;3;18.6278438568;
11;2;12.5000009537;12.0;5;26.2400007248;2;9.1912651062;8.81392192841;3;18.9472261667;
12;2;14.4583854675;12.6000003815;5;27.2387843132;2;9.26312637329;8.93486309052;3;19.9789875746;
13;2;16.4583854675;13.0788002014;5;28.0246574879;2;9.49527168274;9.39324569702;4;20.8964561224;
14;2;18.4583854675;13.4505519867;5;28.63283813;2;11.3173274994;9.78903102875;4;21.7039344311;
15;2;19.4965171814;13.7328653336;5;29.098970294;2;13.3173274994;10.1240053177;4;22.4110306501;
16;2;20.5099372864;13.943564415;5;29.2577478886;2;15.3173274994;10.4026165009;4;23.0305528641;
17;2;21.5237102509;14.0;6;29.3048160076;2;16.4186439514;10.6309299469;4;23.5766518116;
18;2;22.5378303528;14.0;6;29.3530313969;2;17.458366394;10.8157100677;4;24.0634207726;
19;2;22.8059082031;14.0;6;29.4023760557;2;18.5012798309;10.9637317657;4;24.3413090706;
20;2;22.8207130432;14.0;6;29.4528282881;2;19.4767951965;11.0;4;24.5615956783;
21;2;22.8358478546;14.0;6;29.5043625832;2;19.5263595581;11.0;4;24.7969653606;
22;2;22.8513088226;14.0;6;29.5569496155;2;18.9500007629;12.0;4;25.04737854;
23;2;22.8670845032;14.0;6;29.6105561256;2;18.9500007629;12.52368927;6;25.3125803471;
24;2;22.8831672668;14.0;6;29.6651450396;2;18.9500007629;12.6562900543;6;25.59207654;
25;2;22.3999996185;14.49954319;6;29.72067523;2;18.9500007629;12.7960386276;6;25.8851153851;
26;2;22.3999996185;14.8603372574;6;29.7771017551;2;18.9500007629;12.9425573349;6;26.1906752586;
27;2;22.9331302643;14.0;6;29.8343759775;2;19.8929023743;11.0;6;26.5074620247;
28;2;22.3999996185;14.9171876907;6;29.8924454451;2;18.9500007629;12.0;8;26.8339166641;
29;2;22.9677333832;14.0;7;29.9512542486;2;18.9500007629;13.0;8;27.1682343483;
30;2;22.985376358;14.0;7;30.0107431412;2;18.9500007629;13.5841169357;8;27.508395195;
31;2;22.3999996185;15.0;7;30.0708494186;2;17.9500007629;12.5841169357;8;27.8522076607;
