Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;13.1000003815;4;23.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;12.1000003815;4;23.0;1;7.55000019073;11.3000001907;5;17.0;
4;2;9.0;11.6999998093;3;24.0;1;7.55000019073;10.3000001907;4;17.0;
5;2;9.80000019073;11.5;3;24.1050000191;1;7.55000019073;9.30000019073;4;17.0;
6;2;10.9315004349;11.5;3;24.2198647261;1;8.55000019073;8.5;3;17.0;
7;2;11.965959549;11.5;3;24.3452684879;1;8.82499980927;8.5;3;17.0;
8;2;12.3035802841;11.5;3;24.9553287029;1;8.82499980927;8.5;3;17.0;
9;2;12.4865989685;11.7299995422;3;25.4811691046;1;8.82499980927;8.5;2;17.3400001526;
10;2;12.6443510056;11.9106416702;3;25.8398193121;1;8.9015007019;8.67000007629;2;17.6278438568;
11;2;12.7519464493;12.0;3;27.2727444172;1;8.96626472473;8.81392192841;2;17.869726181;
12;2;14.7682085037;12.6000003815;3;28.4879291058;1;9.02068901062;8.93486309052;2;18.786491394;
13;2;16.76820755;13.0788002014;3;29.5150260925;1;9.22696018219;9.39324569702;3;19.5780620575;
14;2;18.76820755;13.4505519867;4;30.3903455734;1;11.0206890106;9.78903102875;3;20.2480106354;
15;3;20.0237693787;13.7328653336;3;31.1502792835;1;12.0206890106;10.1240053177;3;20.8052330017;
16;3;21.1253299713;13.943564415;3;31.6298258305;1;13.0206890106;10.4026165009;3;21.2618598938;
17;3;22.235332489;14.0;3;32.0243940353;1;14.0206890106;10.6309299469;3;21.6314201355;
18;3;23.3537025452;14.0;3;32.4459738731;1;15.0206890106;10.8157100677;3;21.9274635315;
19;3;23.7337913513;14.0;4;32.892973423;1;16.0206890106;10.9637317657;3;22.0;
20;3;23.8678913116;14.0;4;33.3630428314;1;16.9500007629;11.0;4;22.0;
21;3;24.0089130402;14.0;4;33.853061676;1;16.9500007629;11.0;4;22.0;
22;3;24.1559181213;14.0;4;34.3591723442;1;16.9500007629;11.0;4;22.0;
23;4;24.3077507019;14.0;3;34.8768615723;1;16.9500007629;11.0;4;22.0;
24;4;24.4630584717;14.0;4;35.4010944366;1;16.9500007629;11.0;4;22.0;
25;5;24.6203269958;14.0;3;35.9264912605;1;16.9500007629;11.0;5;22.0;
26;5;24.7779464722;14.0;3;36.4475402832;1;16.9500007629;11.0;5;22.0;
27;5;24.934261322;14.0;3;36.9588241577;1;16.9500007629;11.0;5;22.0;
28;5;25.0876464844;14.0;3;37.4552488327;1;16.9500007629;11.0;5;22.0;
29;5;25.236574173;14.0;3;38.9322423935;1;16.9500007629;11.0;6;22.0;
30;5;24.236574173;15.5;3;39.4259233475;1;16.9500007629;11.0;6;22.0;
31;5;24.236574173;15.0;3;39.8943924904;1;16.9500007629;11.0;6;22.0;
32;5;23.3999996185;15.5405921936;3;40.3354227543;1;16.9500007629;11.0;6;22.0;
33;5;22.7370662689;15.0;3;40.7476376295;1;14.9500007629;12.0;6;22.0;
34;5;22.7501316071;16.0;3;41.1304615736;1;13.9500007629;13.0;6;22.0;
35;5;22.763551712;17.0;3;41.4840328693;1;12.9500007629;14.0;6;22.0;
36;5;24.0678863525;15.6288738251;3;41.8090922832;1;12.0;15.0;6;22.0;
37;5;23.0678863525;15.6524076462;3;42.1068584919;1;12.0;16.0;6;22.0;
38;5;22.4737968445;15.0;4;42.3789070845;1;12.0;17.0;6;22.0;
39;5;22.4885997772;16.0;4;42.6270531416;1;12.0;18.0;7;22.0;
40;6;24.7881164551;20.0;3;43.8532481194;1;12.0;19.0;7;22.0;
41;6;26.4046649933;24.0;3;44.0569496155;1;12.0;20.0;8;22.0;
42;6;28.2170848846;28.0;3;44.1105561256;1;12.0;21.0;8;22.0;
43;6;29.2331676483;31.0;4;44.1651450396;1;12.0;22.0;9;22.0;
44;6;30.2495441437;34.0;4;44.22067523;1;12.0;23.0;9;22.0;
45;6;31.2662029266;34.0;5;44.2771017551;1;12.0;24.0;10;22.0;
46;6;31.2831306458;34.0;5;44.3343759775;1;12.0;25.0;10;22.0;
47;6;31.3003120422;34.0;6;44.3924454451;1;12.0;26.0;10;22.0;
48;7;31.3177337646;34.0;6;44.4512542486;1;12.0;27.0;12;22.0;
49;8;30.75;34.0;5;44.5107431412;1;12.0;28.0;12;22.0;
50;8;30.4500007629;34.0;7;44.5708494186;1;12.0;29.0;14;22.0;
51;8;31.3712539673;34.0;7;44.6315076351;1;12.0;30.0;14;22.0;
52;8;31.3894519806;34.0;8;44.6926498413;1;13.0;28.0;13;22.0;
53;8;31.1077957153;34.5;8;44.7542052269;1;12.0;29.0;13;22.0;
54;8;30.4500007629;35.5;8;44.8161010742;1;12.0;30.0;13;22.0;
55;8;31.1448307037;34.5;8;45.8782629967;1;13.0;28.0;13;22.0;
56;8;32.1634788513;35.5;9;45.9706146717;1;12.0;29.0;13;22.0;
57;8;33.1821861267;36.5;9;46.0636703968;1;12.0;30.0;14;22.0;
58;9;33.2009239197;37.5;10;54.6573455334;1;13.0;28.0;14;22.0;
59;9;31.4500007629;41.5;10;55.0915539265;1;12.0;29.0;15;22.0;
60;9;31.4500007629;44.8140182495;10;55.5097512007;1;12.0;30.0;14;22.0;
61;9;31.4500007629;47.4231033325;11;57.8293613195;1;12.0;31.0;15;22.0;
62;10;32.3992004395;48.1251335144;11;59.7553329468;2;13.0;33.0;15;23.0;
63;10;31.5512504578;48.6229362488;10;61.3459997177;2;15.0;32.0;15;23.1799999475;
64;11;33.8302955627;48.262588501;8;87.6653403044;2;16.0;32.0;16;24.4902763367;
65;11;31.5512504578;52.8925209045;8;91.3513007164;2;17.0;32.0;16;25.6360000372;
66;11;32.4000015259;56.6451072693;8;94.3129429817;2;18.0;32.0;17;26.6397439241;
67;11;33.4000015259;59.7741699219;7;96.5897071362;2;19.0;31.0;18;27.5309889317;
68;11;34.4000015259;62.9053878784;7;99.3866747618;4;19.6889381409;30.0;16;28.3412370682;
69;11;37.0;67.0385437012;8;100.842797756;4;19.7865505219;29.0;17;29.0528378487;
70;11;41.0;67.1733779907;9;101.991817832;4;19.8500003815;28.0;18;29.539678812;
71;11;41.5608978271;70.3096389771;11;102.733409762;4;19.8500003815;27.0;18;30.0869245529;
72;12;42.6945648193;74.4120025635;10;103.196313262;4;19.8500003815;26.0;18;30.2964110374;
73;12;43.7999992371;77.6330184937;11;103.546486497;4;19.7600002289;25.0;18;30.608165741;
74;12;44.7999992371;82.2814331055;13;103.900590539;4;19.6790008545;24.0;18;31.0159459114;
75;12;45.7999992371;85.4206085205;14;104.258131266;4;19.6061000824;23.0;18;31.5112428665;
76;12;46.7999992371;88.5606231689;14;104.618612885;4;17.6061000824;24.0;19;32.0830173492;
77;12;47.7999992371;90.925567627;15;104.981540442;4;18.6061000824;22.1809806824;19;32.7176742554;
78;12;49.7999992371;90.1070327759;15;106.346421361;4;19.4282970428;22.0628814697;20;33.3993520737;
79;12;50.7999992371;93.2894744873;16;106.712768435;4;17.4282970428;23.0628814697;20;34.1105318069;
80;12;52.7999992371;96.4726486206;16;107.080100298;4;18.4282970428;21.8609352112;20;34.8329467773;
81;12;54.7999992371;96.6563110352;17;107.447941542;4;19.2986793518;21.7748413086;20;35.5486783981;
82;12;56.6447906494;100.840232849;19;107.81582427;5;19.2638111115;21.6973571777;20;36.2412719727;
83;12;57.6815795898;105.024169922;19;108.183287859;5;19.2324295044;21.627620697;21;36.8967237473;
84;12;59.7183303833;105.70790863;19;108.549879789;5;19.2041873932;21.5648593903;22;37.5041780472;
85;12;58.5549888611;108.891204834;21;108.91515398;5;19.178768158;21.5083732605;22;38.0562582016;
86;12;58.5915145874;109.07383728;23;109.278671026;5;19.1558914185;21.45753479;23;38.5490217209;
87;12;57.6278686523;109.255599976;23;109.639997721;5;17.1558914185;22.45753479;23;38.9816017151;
88;12;55.6640014648;112.436264038;25;109.99870801;5;16.1558914185;23.45753479;25;39.3556518555;
89;12;55.6998748779;112.615623474;27;110.354382515;5;15.1558914185;24.45753479;25;39.6746883392;
90;12;54.7354354858;112.793457031;27;110.706607819;5;16.1558914185;22.45753479;25;39.9434490204;
91;12;52.7706565857;115.969573975;28;111.054978609;5;14.1558914185;23.45753479;25;40.1673240662;
92;13;53.3054962158;116.143753052;30;111.399096727;5;14.0;24.45753479;25;41.3193912506;
93;13;53.3399162292;116.315818787;31;111.700438261;5;15.0;22.45753479;25;42.2676467896;
94;13;52.3700408936;123.006568909;31;111.969604015;5;14.0;23.45753479;25;43.0390701294;
95;13;52.3969612122;126.194976807;31;112.237232447;5;15.0;21.9265213013;25;43.5340576172;
96;13;52.4237213135;129.382324219;33;112.502823591;5;16.0;22.0;23;43.8204154968;
