Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;12.1000003815;6;23.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;11.5;6;23.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;9.60000038147;11.5;6;23.0;1;7.55000019073;9.30000019073;5;17.0;
6;1;10.6000003815;11.5;6;23.0;1;8.55000019073;8.5;5;17.0;
7;2;11.6000003815;11.8999996185;5;24.0;1;8.82499980927;8.5;5;17.0;
8;2;12.1999998093;11.5;5;24.5249991417;1;8.82499980927;8.5;5;17.0;
9;2;12.3575000763;11.7299995422;5;24.954816103;1;8.82499980927;8.5;5;17.3400001526;
10;2;12.4864454269;11.9106416702;5;25.2056987286;1;8.9015007019;8.67000007629;5;17.6278438568;
11;2;12.5617103577;12.0;5;26.5057038069;1;8.96626472473;8.81392192841;5;17.869726181;
12;2;14.5380964279;12.6000003815;5;27.5702966452;1;9.02068901062;8.93486309052;5;18.786491394;
13;2;16.5380954742;13.6438789368;5;28.4280492067;1;9.22696018219;9.39324569702;6;19.5780620575;
14;2;18.1463851929;14.0613298416;5;29.1144200563;1;11.0206890106;9.78903102875;6;20.2480106354;
15;2;19.1463851929;14.3923406601;5;29.6652619839;1;12.0206890106;10.1240053177;6;20.8052330017;
16;2;20.1463851929;14.6548175812;6;29.9154381752;1;13.0206890106;10.4026165009;6;21.2618598938;
17;2;21.1463851929;14.7661752701;6;30.0607156754;1;14.0206890106;10.6309299469;6;21.6314201355;
18;2;22.1463851929;14.8242864609;6;30.2140181065;1;15.0206890106;10.8157100677;6;21.9274635315;
19;2;22.3999996185;15.107008934;6;30.3753311634;1;16.0206890106;10.9637317657;6;22.0;
20;2;22.3999996185;15.1876659393;7;30.5445656776;1;16.9500007629;11.0;7;22.0;
21;2;22.3999996185;15.2722826004;7;30.7215511799;1;16.9500007629;11.0;7;22.0;
22;2;22.3999996185;15.3607759476;6;30.9060301781;1;16.9500007629;11.0;7;22.0;
23;2;22.3999996185;15.4530153275;6;31.0976529121;1;16.9500007629;11.0;7;22.0;
24;2;22.3999996185;15.5488262177;6;31.2959754467;1;16.9500007629;11.0;7;22.0;
25;2;22.3999996185;15.6479873657;6;31.5004584789;1;16.9500007629;11.0;7;22.0;
26;2;20.3999996185;16.7502288818;7;31.7104699612;1;16.9500007629;11.0;7;22.0;
27;3;20.3999996185;16.0;6;31.9252886772;1;16.9500007629;11.0;8;22.0;
28;3;19.5775871277;17.0;7;32.1441121101;2;16.9500007629;11.0;8;22.0;
29;3;18.6432342529;18.0;7;32.366065979;2;16.9500007629;11.0;8;22.0;
30;3;17.7098197937;19.0;7;32.5902171135;2;14.9500007629;12.0;8;22.0;
31;3;16.7770652771;20.0;7;32.8155870438;2;13.9500007629;13.0;9;22.0;
