Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;12.1000003815;6;23.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;11.5;6;23.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;9.60000038147;11.5;6;23.0;1;7.55000019073;9.30000019073;5;17.0;
6;2;10.6000003815;11.6999998093;5;24.0;1;8.55000019073;8.5;4;17.0;
7;2;11.9000005722;11.5;5;24.1100000143;1;8.82499980927;8.5;4;17.0;
8;2;12.2329998016;11.5;5;24.7019780874;1;8.82499980927;8.5;4;17.0;
9;2;12.4105939865;11.7299995422;5;25.2092944384;1;8.82499980927;8.5;4;17.3400001526;
10;2;12.5627889633;11.9106416702;5;25.5491868258;1;8.9015007019;8.67000007629;4;17.6278438568;
11;2;12.6647567749;12.0;5;26.9885495901;1;8.96626472473;8.81392192841;4;17.869726181;
12;2;14.6829500198;12.6000003815;5;28.2182135582;1;9.02068901062;8.93486309052;4;18.786491394;
13;2;16.6829490662;13.0788002014;5;29.2695600986;1;9.22696018219;9.39324569702;5;19.5780620575;
14;2;18.6829490662;13.4505519867;5;30.1807284355;1;11.0206890106;9.78903102875;5;20.2480106354;
15;2;19.9608840942;13.7328653336;5;30.9899640083;1;12.0206890106;10.1240053177;5;20.8052330017;
16;2;21.0772361755;13.943564415;5;31.5340414047;2;14.0206890106;10.8026161194;3;22.2618598938;
17;2;22.2065982819;14.0;6;32.0099339485;2;16.0206890106;11.0309295654;3;22.7389200926;
18;2;23.3493652344;14.0;6;32.5308270454;2;17.0206890106;11.2587099075;3;23.1528291702;
19;2;23.7592468262;14.0;6;33.0957837105;2;18.0206890106;11.4538784027;3;23.3543308973;
20;2;23.9287338257;14.0;6;33.7023968697;2;18.9500007629;11.5417327881;4;23.4951226711;
21;2;24.1107177734;14.0;7;34.3466310501;2;19.286403656;11.0;4;23.6484457254;
22;3;24.3039894104;14.0;6;35.0227608681;2;18.9500007629;11.6593780518;4;23.8149644136;
23;3;24.5068283081;14.0;6;35.7234387398;2;18.9500007629;11.0;4;23.9952818155;
24;3;24.7170314789;14.0;6;36.4399080276;2;18.9500007629;11.0;4;24.1899158955;
25;3;22.7170314789;15.0;6;37.1623716354;2;18.9500007629;11.0;4;24.399273634;
26;3;21.7170314789;15.0;6;37.880484581;2;18.9500007629;11.0;4;24.6236231327;
27;3;21.7170314789;16.0;6;38.5839271545;3;18.9500007629;11.0;3;24.8630647659;
28;3;21.5751781464;17.0;6;39.2629995346;3;18.9500007629;11.0;4;25.1175034046;
29;3;20.5751781464;16.0;5;39.909157753;3;18.9500007629;11.0;4;25.3866217136;
30;3;19.5751781464;16.0;5;40.5154342651;3;16.9500007629;12.0;4;25.6698577404;
31;3;18.5751781464;15.0;5;41.0766973495;3;15.9500007629;13.0;4;25.9663875103;
