Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;12.1000003815;6;23.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;11.5;6;23.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;9.60000038147;11.5;6;23.0;1;7.55000019073;9.30000019073;5;17.0;
6;1;10.6000003815;11.5;6;23.0;1;8.55000019073;8.5;5;17.0;
7;1;11.6000003815;11.5;6;23.0;1;8.82499980927;8.5;5;17.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;8.82499980927;8.5;5;17.0;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;8.82499980927;8.89999961853;4;18.3400001526;
10;1;12.1463851929;11.9106416702;6;24.0;2;9.12650108337;8.67000007629;4;18.6828438044;
11;2;12.2000007629;12.1999998093;5;26.2000007629;2;9.20363998413;8.81392192841;4;18.9821708202;
12;2;14.4463853836;12.6000003815;5;27.1876003742;2;9.27098941803;8.93486309052;4;19.9811184406;
13;2;16.4463844299;13.0788002014;5;27.9616949558;2;9.49575138092;9.39324569702;5;20.8599610329;
14;2;18.4463844299;13.4505519867;5;28.5574967861;2;11.3091163635;9.78903102875;5;21.6224384308;
15;2;19.4739151001;13.7328653336;5;29.0106461048;2;13.3091163635;10.1240053177;5;22.2775965929;
16;2;20.4834403992;13.943564415;5;29.1558350325;2;15.3091163635;10.4026165009;5;22.837695837;
17;2;21.4931354523;14.0;5;29.1887089014;2;16.37525177;10.6309299469;5;23.3163695335;
18;2;22.5029983521;14.0;5;29.2221269608;2;17.3998031616;10.8157100677;5;23.7272430658;
19;2;22.7666378021;14.0;7;29.2560760975;2;18.4256401062;10.9637317657;5;23.9203687906;
20;2;22.7768230438;14.0;7;29.2905418873;2;19.3820838928;11.0;5;24.0467219353;
21;2;22.7871627808;14.0;7;29.3255085945;2;19.4105129242;11.0;6;24.1788024902;
22;2;22.7976531982;14.0;7;29.3609591722;2;18.9500007629;12.0;6;24.3165287971;
23;2;22.8082866669;14.0;9;29.3968753815;2;18.9500007629;12.1582641602;6;24.4597706795;
24;2;22.8190612793;14.0;9;29.4332377911;2;18.9500007629;12.2298851013;6;24.6083464622;
25;2;22.3999996185;14.4299716949;10;29.4700255394;2;18.9500007629;12.3041734695;6;24.7620213032;
26;2;22.3999996185;14.7350130081;10;29.5072168112;2;18.9500007629;12.3810110092;6;24.9205055237;
27;2;22.8521652222;14.0;10;29.5447884798;2;18.9500007629;12.4602527618;6;25.0834550858;
28;3;22.8634357452;14.0;11;29.5827163458;2;18.9500007629;12.541727066;8;25.2504718304;
29;3;22.8748149872;14.0;11;29.6209751368;3;18.9500007629;12.6252355576;7;25.4211063385;
30;3;22.8862915039;14.0;12;29.6595385075;3;18.9500007629;12.7105531693;7;25.5948607922;
