Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;12.1000003815;6;23.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;11.5;6;23.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;9.60000038147;11.5;6;23.0;1;7.55000019073;9.30000019073;5;17.0;
6;2;10.6000003815;11.6999998093;5;24.0;1;8.55000019073;8.5;5;17.0;
7;2;11.9000005722;11.5;5;24.0824999809;1;8.82499980927;8.5;5;17.0;
8;2;12.2247495651;11.5;5;24.6417372227;1;8.82499980927;8.5;5;17.0;
9;2;12.3925218582;11.7299995422;4;25.1101845503;1;8.82499980927;8.5;5;17.3400001526;
10;2;12.5330553055;11.9106416702;4;25.4044009447;2;8.9015007019;9.06999969482;4;18.6278438568;
11;2;12.6213207245;12.0;4;26.7707613707;2;9.1912651062;8.81392192841;4;18.9472261667;
12;2;14.6176137924;12.6000003815;4;27.9118138552;2;9.26312637329;8.93486309052;4;19.9789875746;
13;2;16.6176128387;13.0788002014;4;28.8569780588;2;9.49527168274;9.39324569702;5;20.8964561224;
14;2;18.6176128387;13.4505519867;4;29.6425037384;2;11.3173274994;9.78903102875;5;21.7039344311;
15;2;19.7994174957;13.7328653336;4;30.3049409389;2;13.3173274994;10.1240053177;5;22.4110306501;
16;2;20.1463851929;13.943564415;4;30.6797139645;2;15.3173274994;10.4026165009;5;23.0305528641;
17;2;21.1463851929;14.0;5;30.9629673958;2;16.0206890106;11.3384075165;5;23.5766518116;
18;2;22.1463851929;14.0;5;31.2677688599;2;17.0206890106;11.5938024521;5;24.0634207726;
19;2;22.3999996185;14.0;5;31.5939650536;2;18.5012798309;10.9637317657;5;24.3413090706;
20;2;22.3999996185;14.0;5;31.9409995079;2;18.9500007629;11.9365234375;6;24.5615956783;
21;2;22.3999996185;14.0;6;32.3078670502;2;18.9500007629;12.024638176;6;24.7969653606;
22;3;22.3999996185;14.0;5;32.6930823326;2;18.9500007629;12.1187858582;6;25.04737854;
23;3;22.3999996185;14.0;5;33.0946655273;2;18.9500007629;12.52368927;7;25.3125803471;
24;3;22.3999996185;14.0;5;33.5101523399;2;18.9500007629;12.6562900543;7;25.59207654;
25;3;22.3999996185;14.0;5;33.9366297722;2;18.9500007629;12.7960386276;7;25.8851153851;
26;3;22.3999996185;14.0;5;34.3707976341;2;18.9500007629;12.9425573349;7;26.1906752586;
27;3;22.3999996185;14.0;5;34.8090577126;2;19.8929023743;11.0;8;26.5074620247;
28;3;22.3999996185;14.0;6;35.247625351;2;18.9500007629;12.0;9;26.8339166641;
29;3;22.3999996185;14.0;6;35.6826548576;2;18.9500007629;13.0;9;27.1682343483;
30;3;20.3999996185;15.0;6;36.1103744507;2;17.9500007629;12.0;9;27.508395195;
31;3;19.3999996185;16.0;6;36.5272169113;2;17.1893901825;13.0;10;27.8522076607;
