Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;12.1000003815;6;23.0;1;7.55000019073;11.3000001907;4;17.0;
4;1;9.0;11.5;6;23.0;1;7.55000019073;10.3000001907;4;17.0;
5;1;9.60000038147;11.5;6;23.0;1;7.55000019073;9.30000019073;4;17.0;
6;1;10.6000003815;11.5;6;23.0;1;8.55000019073;8.5;4;17.0;
7;1;11.6000003815;11.5;5;23.0;1;8.82499980927;8.5;4;17.0;
8;1;11.8999996185;11.5;5;23.4599990845;1;8.82499980927;8.5;4;17.0;
9;1;12.0380001068;11.7299995422;5;23.8212833405;1;8.82499980927;8.5;3;17.3400001526;
10;1;12.1463851929;11.9106416702;5;24.0;1;8.9015007019;8.67000007629;3;17.6278438568;
11;2;12.2000007629;12.1999998093;4;26.2000007629;1;8.96626472473;8.81392192841;3;17.869726181;
12;2;14.4463853836;12.6000003815;4;27.3101004362;1;9.02068901062;8.93486309052;3;18.786491394;
13;2;16.4463844299;13.0788002014;4;28.2276027203;1;9.22696018219;9.39324569702;4;19.5780620575;
14;2;18.4463844299;13.4505519867;4;28.9901894331;1;11.0206890106;9.78903102875;4;20.2480106354;
15;2;19.603723526;13.7328653336;4;29.6360723972;1;12.0206890106;10.1240053177;4;20.8052330017;
16;2;20.6710681915;13.943564415;4;30.0025589466;1;13.0206890106;10.4026165009;4;21.2618598938;
17;2;21.7471523285;14.0;5;30.2878723145;1;14.0206890106;10.6309299469;3;21.6314201355;
18;2;22.8327465057;14.0;6;30.6073079109;1;15.0206890106;10.8157100677;3;21.9274635315;
19;2;23.1821918488;14.0;7;30.9630148411;1;16.0206890106;10.9637317657;3;22.0;
20;2;23.2889041901;14.0;7;31.3567101955;1;16.9500007629;11.0;4;22.0;
21;2;23.4070129395;14.0;7;31.7895004749;1;16.9500007629;11.0;4;22.0;
22;2;23.5368499756;14.0;8;32.2616910934;1;16.9500007629;11.0;5;22.0;
23;2;22.3999996185;15.0;8;32.7725958824;1;16.9500007629;11.0;6;22.0;
24;2;23.3999996185;14.0;8;33.3203659058;1;16.9500007629;11.0;7;22.0;
25;2;22.3999996185;15.0;8;33.9018626213;1;16.9500007629;11.0;8;22.0;
26;2;21.3999996185;15.0;8;34.5125956535;1;16.9500007629;11.0;8;22.0;
27;2;21.3537788391;16.0;8;35.1467533112;1;16.9500007629;11.0;8;22.0;
28;2;20.5440254211;17.0;8;35.7973399162;1;16.9500007629;11.0;8;22.0;
29;2;19.739200592;18.0;8;36.4564228058;2;16.9500007629;11.0;7;22.0;
30;2;18.9369258881;19.0;8;37.115480423;2;16.9500007629;11.0;7;22.0;
31;2;18.1346435547;20.0;8;37.7658262253;2;14.9500007629;12.0;6;22.0;
32;2;17.3297462463;21.0;8;38.3990592957;2;13.9500007629;13.0;6;22.0;
