Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;12.1000003815;6;23.0;1;7.55000019073;11.3000001907;5;17.0;
4;2;9.0;11.6999998093;5;24.0;1;7.55000019073;10.3000001907;5;17.0;
5;2;9.80000019073;11.5;5;24.1575000286;1;7.55000019073;9.30000019073;5;17.0;
6;2;10.9472503662;11.5;5;24.3379832506;1;8.55000019073;8.5;4;17.0;
7;2;12.0013952255;11.5;5;24.5441935062;1;8.82499980927;8.5;4;17.0;
8;2;12.3632574081;11.5;5;25.2544416189;1;8.82499980927;8.5;3;17.0;
9;2;12.576333046;11.7299995422;5;25.9020392895;1;8.82499980927;8.5;3;17.3400001526;
10;2;12.770611763;11.9106416702;5;27.5241374969;1;8.9015007019;8.67000007629;3;17.6278438568;
11;2;13.2572412491;12.5274600983;5;28.963965416;1;8.96626472473;8.81392192841;3;17.869726181;
12;2;15.022567749;13.0216779709;5;30.2547023296;1;9.02068901062;8.93486309052;3;18.786491394;
13;2;17.022567749;13.4066829681;5;31.4366612434;1;9.22696018219;9.39324569702;4;19.5780620575;
14;2;19.022567749;13.6998376846;5;32.5498476028;1;11.0206890106;9.78903102875;4;20.2480106354;
15;2;20.5598907471;13.9190797806;4;33.4673633575;1;12.0206890106;10.1240053177;4;20.8052330017;
16;2;21.7865943909;14.0;4;34.3029208183;1;13.0206890106;10.4026165009;4;21.2618598938;
17;2;23.0372619629;14.0;5;35.213508606;1;14.0206890106;10.6309299469;4;21.6314201355;
18;2;24.3104381561;14.0;5;36.1899642944;1;15.0206890106;10.8157100677;4;21.9274635315;
19;3;24.8569889069;14.0;4;37.218626976;1;16.0206890106;10.9637317657;4;22.0;
20;3;25.1655883789;14.0;4;38.2816610336;1;16.9500007629;11.0;4;22.0;
21;3;25.4844970703;14.0;4;39.3579797745;1;16.9500007629;11.0;4;22.0;
22;4;25.8073940277;14.0;3;40.4247236252;1;16.9500007629;11.0;5;22.0;
23;4;26.1274166107;14.0;3;41.4591159821;1;16.9500007629;11.0;6;22.0;
24;4;26.4377346039;14.0;3;42.440404892;1;16.9500007629;11.0;6;22.0;
25;4;24.7321205139;15.0;2;43.3515357971;1;16.9500007629;11.0;5;22.0;
26;4;24.0054607391;16.0;2;44.1802825928;1;16.9500007629;11.0;6;22.0;
27;4;23.2540855408;17.0;2;45.919675827;1;16.9500007629;11.0;7;22.0;
28;4;23.4759025574;18.0;2;46.5677547455;1;16.9500007629;11.0;6;22.0;
29;4;23.6703262329;19.0;2;47.1268043518;1;16.9500007629;11.0;6;22.0;
30;4;23.1380405426;20.0;2;47.602306366;2;14.9500007629;12.0;5;22.0;
31;4;22.2806911469;21.0;2;48.00182724;2;13.9500007629;13.0;5;22.0;
32;4;22.0005493164;22.0;3;48.3340110779;2;12.9500007629;14.0;6;22.0;
