Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;12.1000003815;6;23.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;11.5;6;23.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;9.60000038147;11.5;6;23.0;1;7.55000019073;9.30000019073;5;17.0;
6;1;10.6000003815;11.5;6;23.0;1;8.55000019073;8.5;5;17.0;
7;1;11.6000003815;11.5;6;23.0;1;8.82499980927;8.5;5;17.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;8.82499980927;8.5;5;17.0;
9;2;12.0380001068;11.9299993515;5;24.8212833405;1;8.82499980927;8.5;5;17.3400001526;
10;2;12.4463853836;11.9106416702;5;25.0;1;8.9015007019;8.67000007629;5;17.6278438568;
11;2;12.5000009537;12.0;5;26.2300007343;1;8.96626472473;8.81392192841;5;17.869726181;
12;2;14.4553852081;12.6000003815;5;27.2181913853;1;9.02068901062;8.93486309052;4;18.786491394;
13;2;16.4553852081;13.0788002014;5;27.9928700924;2;9.22696018219;9.79324531555;4;20.5780620575;
14;2;18.4553852081;13.4505519867;5;28.589247942;2;11.2456893921;9.78903102875;4;21.3880106211;
15;2;19.4834403992;13.7328653336;5;29.0429638624;2;13.2456893921;10.1240053177;4;22.1032370329;
16;2;20.4931354523;13.943564415;5;29.1887089014;2;15.0206890106;10.9218177795;4;22.7377164364;
17;2;21.5029983521;14.0;6;29.2221269608;2;16.0206890106;11.2212724686;4;23.3068736792;
18;2;22.5130233765;14.0;6;29.2560760975;2;17.0206890106;11.4858913422;4;23.8261636496;
19;2;22.7768230438;14.0;6;29.2905418873;2;18.0206890106;11.7232122421;4;24.1474545002;
20;2;22.7871627808;14.0;6;29.3255085945;2;18.9500007629;11.8589820862;5;24.4234571457;
21;2;22.7976531982;14.0;7;29.3609591722;2;18.9500007629;11.9693832397;5;24.7282443047;
22;3;22.8082866669;14.0;6;29.3968753815;2;18.9500007629;12.0912981033;5;25.0630478859;
23;3;22.8190612793;14.0;6;29.4332377911;2;18.9500007629;12.5315237045;5;25.4286823273;
24;3;22.3999996185;14.4299716949;6;29.4700255394;2;18.9500007629;12.7143411636;6;25.8254261017;
25;3;22.3999996185;14.4410076141;6;29.5072168112;2;18.9500007629;12.9127130508;6;26.2529010773;
26;3;20.8521652222;15.0;6;29.5447884798;2;18.9500007629;13.1264505386;7;26.7099647522;
27;3;19.8634357452;16.0;6;29.5827163458;2;18.9500007629;13.3549823761;7;27.194621563;
28;3;18.8748149872;17.0;7;29.6209751368;2;18.9500007629;13.5973110199;8;27.7039737701;
29;3;17.8862915039;18.0;8;29.6595385075;2;18.9500007629;13.8519868851;8;28.2342166901;
30;3;16.8978614807;19.0;8;29.6983793974;2;17.9500007629;12.8519868851;8;28.7806944847;
