Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
39;2;12.0;24.5;12;25.0;4;20.0;24.6186332703;6;53.2034215927;
40;2;13.0;22.5;13;25.0;4;21.0;25.7264900208;7;53.7110099792;
41;2;12.0;23.5;13;25.0;4;22.0;26.8228149414;7;54.1529178619;
42;2;12.0;24.5;13;25.0;4;23.0;27.9084472656;7;54.5355424881;
43;3;13.0;22.5;11;29.25;4;23.4551544189;28.9842662811;7;54.75;
44;3;13.0;23.5;11;29.3775000572;4;23.5375003815;30.0;7;54.75;
45;3;14.0;24.5;11;29.5032439232;5;24.5375003815;31.5;6;55.75;
46;3;16.0;22.5;11;29.6269369125;5;27.5375003815;30.0;9;56.8400000334;
47;3;16.0;23.5;13;29.7483043671;5;30.5375003815;32.0;9;57.0771189928;
48;3;16.1367378235;24.5;14;29.8670926094;5;33.4625015259;34.0;10;57.3397424221;
49;3;17.1901912689;22.5;14;29.9830708504;5;34.4625015259;36.0;11;57.6300828457;
50;3;16.2423820496;23.5;16;30.0960335732;5;35.4625015259;37.5;11;57.9503840208;
51;3;16.293214798;24.5;16;30.2058005333;5;36.0875015259;37.5;11;58.3028695583;
52;4;17.3426094055;22.5;15;30.3122177124;5;36.0875015259;37.5;11;58.6896780729;
53;5;19.390499115;23.5;15;31.4151568413;7;36.0875015259;37.5;8;74.1127824783;
54;5;21.4368209839;24.5;15;31.6445163488;7;37.0875015259;38.5;8;75.323892355;
55;5;22.4815330505;25.5;16;31.8856509924;7;38.0875015259;39.5;8;76.4937179089;
56;5;23.5245990753;26.5;16;32.1399393082;7;38.0875015259;40.5;8;77.6222627163;
57;5;24.5659980774;27.5;16;32.4088079929;7;38.0875015259;41.5;9;78.7122602463;
58;5;25.6057128906;27.5;16;32.6936985254;7;36.0875015259;43.5;9;79.7681748867;
59;5;26.143743515;27.5;17;32.9960229397;7;35.0875015259;44.5;10;80.7952139378;
60;5;26.1800956726;27.5;17;33.3171133995;8;36.0875015259;43.5;9;81.7984426022;
61;5;26.2147827148;27.5;17;33.6581604481;8;37.0875015259;44.5;9;83.782097578;
62;6;26.2478256226;27.5;14;52.9029047489;8;38.0875015259;39.5;8;66.7629085779;
63;6;27.279253006;28.5;14;53.4037446976;8;38.0875015259;42.5;8;67.7895947695;
64;6;28.3090991974;29.5;14;54.7539470196;8;37.8931655884;45.5;8;70.8387361765;
65;7;29.3125;31.5;13;55.1717231274;8;36.3448448181;48.5;9;73.6362113953;
66;7;30.3125;33.5;15;55.6158370972;8;35.4892082214;49.5;9;77.2169059515;
67;8;31.5604438782;35.5;13;56.0849474669;8;37.3780326843;51.6872596741;8;79.6769626141;
68;8;32.3125;36.5;13;56.5770717859;8;39.5540924072;53.9097442627;10;81.7096345425;
69;8;30.3125;38.5;14;57.0895729065;9;38.6733551025;53.9097442627;9;83.511529088;
70;8;30.3125;40.3889808655;14;57.6191825867;9;36.7766571045;56.9097442627;10;85.312615633;
71;8;30.3125;41.4310302734;14;58.1620622873;9;35.8887939453;59.9097442627;10;86.9979127645;
72;8;30.3125;42.4745101929;15;58.7139059305;9;36.3849868774;62.5748901367;11;88.6513694525;
73;8;30.3125;40.5194129944;16;59.270075202;9;37.5153427124;64.6126022339;12;90.3132686615;
74;8;30.3125;39.5657310486;16;61.8257683516;10;38.6548233032;66.6519165039;11;91.9790848494;
75;8;32.3125;39.5;16;62.506201148;10;39.8032264709;68.692855835;11;94.6446902752;
76;8;34.3125;42.5;17;65.1132851839;10;42.9601821899;68.7354125977;11;96.3659638166;
77;8;34.6617164612;46.0;17;67.41076231;10;40.0999984741;71.9097442627;14;98.0813702345;
78;8;34.9426689148;49.3899993896;18;69.4369248152;10;37.0999984741;73.9097442627;14;99.7857960463;
79;8;35.1657104492;52.6872596741;19;71.2328814268;10;37.0999984741;74.8726501465;15;101.473265886;
80;8;35.3416366577;53.9097442627;19;72.6749033928;10;37.0999984741;76.9215087891;16;103.136925101;
81;9;35.4360160828;52.0;18;73.6757384539;10;37.0999984741;78.971862793;17;104.767538428;
82;9;31.4360179901;53.0;19;75.6565339565;10;36.0999984741;81.023651123;17;106.200651169;
83;9;30.4360179901;55.0;19;76.5908852816;11;38.0999984741;82.0768051147;19;107.610524774;
84;9;31.4360179901;54.0;19;77.4488460422;12;36.0999984741;84.1312561035;17;140.986225367;
85;9;31.4360179901;56.0;20;78.2786328793;12;37.6747283936;86.9097442627;18;145.197960973;
86;9;28.4360179901;59.0;18;79.0948397517;12;40.0999984741;89.9097442627;18;148.612095475;
87;9;27.3999996185;62.0;16;79.8988651633;12;40.0999984741;93.9097442627;21;151.307940006;
88;9;27.3999996185;61.0;17;81.6923071146;13;41.0999984741;99.9097442627;18;166.181307077;
89;10;29.0;64.0;16;82.5067479014;14;44.0999984741;101.909744263;17;169.598598003;
90;10;28.0;68.0;16;84.2263399959;14;47.1559753418;105.909744263;17;171.382047296;
91;10;28.0;72.0;17;85.7171282768;15;50.3282814026;107.909744263;17;175.039520264;
92;10;29.0;73.0;17;87.0212540627;15;57.808013916;111.110221863;18;178.392470121;
93;10;30.0;76.0;17;88.2334547043;15;60.3842353821;118.201446533;19;181.445287585;
94;10;28.0;78.3313827515;18;89.3692685366;15;61.5839729309;124.267829895;20;184.212955952;
95;10;29.0;77.3282470703;18;91.2991273403;15;61.7155227661;123.487464905;22;187.717679501;
96;10;30.0;77.3254165649;18;92.143879056;17;59.709186554;129.713607788;20;190.071678042;
97;10;32.0;79.3228759766;19;92.9945966005;17;59.9072418213;135.945465088;20;192.941468239;
98;10;31.0;79.3205871582;19;93.8461690545;17;64.1258392334;131.182159424;23;194.703774214;
99;10;30.0;82.3185272217;20;94.6934372187;17;60.3613777161;138.422668457;25;196.129336357;
100;10;31.0;82.3166809082;20;95.5313418508;18;62.5827064514;142.568511963;24;197.404679179;
101;10;33.0;81.3150100708;16;96.3550640941;18;64.6836166382;145.911529541;25;198.684483171;
102;10;30.0;83.3135070801;13;97.1601558924;19;66.7883071899;149.255340576;25;200.969532847;
103;10;30.0;86.3121566772;13;97.942650497;20;70.8965377808;152.59828186;20;203.500191331;
104;10;32.0;83.3109436035;13;98.2164621949;20;75.0080566406;154.938766479;21;205.108595729;
105;10;32.0;80.3109436035;14;99.2547503114;20;77.2760009766;162.275177002;19;206.823286057;
106;10;30.0;84.3109436035;14;99.9626594186;20;80.5634765625;166.606018066;22;211.058503151;
107;10;31.0;85.307975769;16;100.638424397;20;84.0058441162;169.451629639;22;214.748472214;
108;10;31.0;85.3071746826;15;101.280904233;20;83.3598556519;177.321960449;23;218.764237165;
109;10;32.0;87.3064575195;15;101.88953644;20;84.8764190674;181.207214355;23;225.101092219;
110;10;31.0;87.0408325195;16;102.464278162;20;88.3101043701;184.096694946;24;229.918403029;
111;10;30.0;89.4747467041;18;103.005537868;21;90.774597168;190.979309082;24;250.034030318;
112;10;30.0;91.500328064;18;103.514098167;21;91.50340271;196.844085693;26;256.465529442;
113;10;31.0;86.500328064;18;103.991044044;21;93.0415420532;202.680740356;26;263.02445519;
114;10;30.0;86.500328064;20;104.437687874;21;93.6019439697;211.480178833;28;269.645899773;
115;10;30.0;86.500328064;20;104.855508447;21;96.96459198;214.234817505;29;276.2618469;
116;10;31.0;83.500328064;20;105.182132125;21;98.6261901855;217.938873291;31;282.802411556;
117;10;30.0;84.0813522339;21;104.934191406;21;99.2802429199;224.50151062;32;289.198047876;
118;10;30.0;86.0;22;104.670188785;21;101.919799805;227.909545898;35;295.382926702;
119;10;32.0;82.0;17;104.391470611;21;103.538284302;231.274291992;36;301.299049139;
120;10;30.0;84.0;17;104.106072843;21;104.129898071;237.586593628;37;306.900095463;
121;10;36.6825561523;86.0;17;103.857150137;21;108.629005432;230.411071777;39;312.055191517;
122;10;40.3085632324;84.5999984741;12;103.640990913;21;113.093704224;232.411071777;44;316.754129887;
123;10;40.5640983582;83.5999984741;12;103.45424819;21;113.67540741;239.411071777;44;321.122754335;
124;10;40.3454246521;85.5999984741;10;103.29390049;21;120.071174622;241.933319092;41;325.013718367;
125;10;41.3293876648;84.5999984741;9;103.157226682;21;124.483428955;247.290756226;41;328.42686224;
126;10;40.3157196045;83.5999984741;10;103.041772783;21;130.824752808;252.545898438;45;331.421402216;
127;10;40.3041763306;83.5999984741;11;102.945323467;21;139.105041504;255.703979492;44;334.16496253;
128;10;41.2945327759;82.5999984741;12;102.865878522;22;146.89855957;255.866638184;42;336.540319204;
129;10;40.2865829468;82.5999984741;15;102.801635981;23;151.13609314;264.033203125;39;338.650987387;
130;10;40.2801589966;83.5999984741;16;102.450967729;23;160.268417358;264.148376465;46;340.611487389;
131;10;40.2450942993;83.5999984741;19;102.14240706;23;164.543197632;268.148376465;45;342.422924519;
132;10;40.2142410278;83.5999984741;14;102.699877739;23;166.724349976;278.148376465;43;344.089290142;
133;10;40.2699890137;83.5999984741;13;103.42203021;23;172.844665527;283.148376465;43;345.591448784;
134;9;37.6825942993;78.5999984741;15;97.2562022805;24;174.059127808;291.148376465;47;354.437460899;
135;9;37.7256240845;78.5999984741;15;97.686829567;24;179.184127808;299.148376465;46;361.848151445;
136;9;37.7686843872;78.5999984741;15;98.1145884395;24;187.539962769;309.148376465;48;370.56611371;
137;9;37.8114547729;78.5999984741;16;98.5368657112;24;195.613449097;319.148376465;52;378.040353775;
138;9;37.8536872864;78.5999984741;16;98.9516105056;25;201.587615967;330.467834473;51;384.507936001;
139;9;37.895160675;78.5999984741;16;99.3572747707;26;204.844345093;342.854919434;51;390.113664508;
140;9;37.9357337952;78.5999984741;16;99.7527419925;26;211.729919434;348.13092041;53;394.663417935;
141;9;37.975276947;78.5999984741;17;100.137258172;26;218.164306641;355.238647461;54;400.337009072;
142;9;38.0137252808;78.5999984741;14;100.510360658;26;224.182846069;362.238647461;54;405.177298903;
143;9;38.0510368347;78.5999984741;9;100.87182045;26;229.105773926;369.238647461;49;409.231353164;
144;9;38.0871810913;78.5999984741;9;101.221582711;26;232.758224487;376.238647461;50;412.855345488;
145;9;38.1221542358;78.5999984741;7;101.536977887;26;236.168899536;384.238647461;50;418.252099395;
146;9;38.1536979675;78.5999984741;7;101.746145725;26;242.495727539;392.238647461;50;421.797709465;
147;8;35.9746170044;71.5999984741;7;89.9571660161;27;246.371032715;403.238647461;51;437.279928565;
148;8;34.995716095;72.5999984741;8;90.1690524817;27;250.789855957;414.738647461;49;441.347373009;
149;8;36.0169067383;71.5999984741;9;90.3808904886;27;256.436065674;420.015563965;54;445.023247719;
150;8;35.0380897522;73.5999984741;8;90.5918431282;27;251.845184326;435.015563965;57;448.691653252;
151;8;35.0591850281;75.5999984741;9;90.8011467457;27;251.660934448;448.015563965;59;452.334353328;
152;8;36.080116272;75.5999984741;10;91.0081140995;27;251.807998657;458.015563965;61;455.935874343;
153;7;32.0963058472;68.5999984741;8;81.1715736389;28;251.534957886;468.015563965;60;470.237325668;
154;7;32.1171569824;67.5999984741;8;81.3761355877;29;250.400436401;480.015563965;60;492.553837538;
155;7;33.1376152039;66.5999984741;10;81.5763084888;29;253.587936401;494.015563965;57;511.448389769;
156;7;32.1576309204;69.5999984741;9;81.7717195749;29;254.633102417;509.015563965;59;527.40361166;
157;6;28.0727367401;65.5999984741;9;60.9221456051;30;254.677474976;552.309448242;59;561.503734112;
158;6;30.0929317474;61.5999984741;9;61.111135006;31;258.179443359;583.853820801;58;573.751603842;
159;6;28.1111125946;63.5999984741;13;61.2941837311;31;262.046142578;622.073486328;60;583.461659908;
160;6;28.1294174194;65.5999984741;13;61.4711765051;31;270.332122803;653.371643066;64;591.295505285;
161;6;30.1476402283;61.5999984741;14;61.6420378685;31;272.128631592;690.24041748;67;596.743436575;
162;6;28.1642036438;63.5999984741;14;61.8067338467;31;272.507751465;722.55090332;67;610.058809519;
163;6;28.1806716919;62.5999984741;11;61.9652637243;31;278.094543457;752.699584961;68;621.173477888;
164;6;29.1965274811;60.5999984741;11;62.1176611185;31;284.019012451;777.714660645;68;633.142387867;
165;6;28.2117652893;62.5999984741;6;62.2327419519;32;284.224182129;789.580749512;62;640.279778004;
166;5;24.7232761383;57.5999984741;6;47.314655304;33;292.239715576;810.008178711;62;660.496812105;
167;5;25.7314662933;55.5999984741;7;47.38435781;34;303.194885254;837.989624023;64;711.289752722;
168;5;24.7384357452;56.5999984741;8;47.4010093212;35;317.166107178;867.08013916;57;745.139681816;
169;5;24.7401008606;58.5999984741;7;47.4178876877;35;325.094390869;894.80291748;61;771.420101404;
170;5;25.7417888641;57.5999984741;5;47.4349629879;35;330.451385498;934.148986816;66;791.017491102;
171;5;24.7434959412;59.5999984741;6;47.4522080421;35;339.568725586;961.85369873;67;805.033300877;
172;4;22.1452217102;57.5999984741;6;41.4695971012;37;343.897247314;977.220336914;72;821.360278606;
173;4;23.1469612122;57.5999984741;6;41.4871069193;37;348.984649658;993.579589844;76;832.696930885;
174;3;20.5488433838;46.5999984741;6;35.5047155619;38;356.248168945;1013.27923584;78;851.441907883;
175;2;19.4013309479;42.5999984741;7;34.0096974373;40;367.812194824;1034.40063477;80;867.783608079;
176;2;18.4013309479;41.5999984741;7;34.0087275505;40;367.527435303;1044.09082031;82;880.425736666;
177;2;17.4008731842;43.5999984741;8;34.0078549385;42;356.639678955;1057.2166748;85;901.68195796;
178;2;18.4008731842;42.5999984741;4;34.0070695877;42;357.292175293;1080.81335449;87;919.791192412;
179;0;0;0;0;0;44;363.633392334;1100.61486816;84;939.386907101;
