Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
4;2;9.19999980927;10.0;4;21.0;1;8.0;10.0;6;20.0;
5;2;10.3000001907;10.0;4;21.1200000048;1;8.0;10.0;6;20.0;
6;2;11.3360004425;10.0;4;21.2530560493;1;9.0;10.0;6;20.0;
7;2;11.375916481;10.0;4;21.8127820492;1;9.5;10.0;6;20.0;
8;2;11.5438346863;10.1999998093;4;22.3170127869;2;9.5;10.1999998093;5;21.3999996185;
9;2;11.6951036453;10.3632001877;4;22.7783694267;2;9.81500053406;10.1999998093;5;21.8564003706;
10;2;11.8335103989;10.4951858521;4;24.1197800636;2;9.91768932343;10.3632001877;5;22.2658027411;
11;2;12.2359342575;11.0209560394;4;25.3230593204;2;10.0098056793;10.4951858521;5;23.5306534767;
12;2;14.2359342575;11.4571752548;4;26.4056642056;2;10.2943973541;11.0209560394;5;24.6489018202;
13;2;16.2359333038;11.8107032776;5;27.3911669254;2;10.5460033417;11.4571752548;5;25.6380903721;
14;2;17.5749435425;12.0916318893;5;28.3050293922;2;12.5460033417;11.8107032776;5;26.5222804546;
15;2;18.717300415;12.3113050461;5;29.1714119911;2;14.5460033417;12.0916318893;5;27.3279397488;
16;2;19.8754692078;12.4808797836;5;29.790178299;2;15.1487865448;12.3113050461;5;28.0808603764;
17;2;21.0496273041;12.5;5;30.4229521751;2;15.3181934357;12.4808797836;5;28.5832509995;
18;2;22.2394599915;12.5;5;31.1049995422;2;17.3463172913;12.5;5;29.0998392105;
19;2;23.3315010071;12.5;6;31.8311891556;2;18.4625511169;12.5;5;29.6697235107;
20;2;21.5;13.5;6;32.5941519737;2;19.5907745361;12.5;5;30.2922105789;
21;2;22.5;12.5;6;33.38438797;2;20.7308349609;12.5;7;30.9647336006;
22;2;23.5;12.5;6;34.1905984879;2;19.625;13.5;7;31.6826052666;
23;2;21.5;13.5;6;35.0002355576;2;19.625;14.5;8;32.4389019012;
24;2;21.5;14.5;6;35.8002309799;2;20.625;12.5;8;33.2245311737;
25;3;22.5;12.5;5;36.5778226852;2;19.625;13.5;8;34.0285177231;
26;3;21.5;13.5;7;37.3213710785;3;19.625;14.5;7;34.8385095596;
27;3;21.5;14.5;7;38.0210561752;3;20.625;12.5;7;35.6414785385;
28;3;21.5;15.5;7;38.6693668365;4;21.625;12.5;5;38.2736473083;
29;4;21.5;16.5;7;39.2613372803;4;23.195520401;12.5;5;39.138600111;
30;4;20.5;15.5;7;39.7945203781;4;24.3645439148;12.5;5;39.9662468433;
31;4;20.5;15.5;7;40.2687559128;4;22.988948822;13.5;5;40.7485103607;
32;4;19.5;14.5;7;40.6857824326;4;22.0259056091;13.5;5;41.4797968864;
33;4;19.5;14.5;7;41.0487861633;4;22.0642337799;14.5;5;42.157017231;
34;4;18.5;13.5;7;41.3619327545;4;21.1038913727;13.5;6;42.7793908119;
35;4;18.5;14.5;7;41.6299514771;4;21.4052734375;14.5;6;43.3480799198;
36;4;18.5;15.5;7;41.8577899933;4;20.4474010468;13.5;6;43.8657469749;
