Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;2;9.0;10.1999998093;4;21.0;2;8.0;11.3000001907;5;21.0;
5;2;9.19999980927;10.0;4;21.1200000048;2;8.14999961853;10.0;4;21.0599999428;
6;2;10.3360004425;10.0;4;21.2530560493;2;9.23849964142;10.0;4;21.1229639053;
7;2;11.375916481;10.0;4;21.4002518654;2;9.75266647339;10.0;4;21.1889609098;
8;2;11.4200754166;10.0;4;21.9766796827;2;9.76751613617;10.0;4;21.6699410677;
9;2;11.5930042267;10.1999998093;4;22.4989564419;2;9.87573719025;10.1999998093;4;22.0818096399;
10;2;11.7496871948;10.3632001877;4;22.9796661139;2;9.96840667725;10.3632001877;4;22.4358423948;
11;2;11.8938999176;10.4951858521;4;24.3497066498;2;10.0480642319;10.4951858521;4;23.611035943;
12;2;12.3049116135;11.0209560394;4;25.5842888355;2;10.3124837875;11.0209560394;4;24.615765214;
13;2;14.3049116135;11.4571752548;5;26.7006480694;2;12.1056518555;11.4571752548;4;25.4640146494;
14;2;16.3049125671;11.8107032776;5;27.7219514847;2;14.1056518555;11.8107032776;4;26.1761806011;
15;2;17.6741790771;12.0916318893;5;28.6730384827;2;16.1056518555;12.0916318893;4;26.7751014233;
16;2;18.8277015686;12.3113050461;5;29.5772051811;2;17.2071437836;12.3113050461;4;27.2831678391;
17;2;19.9972076416;12.4808797836;5;30.2332024574;2;18.2451515198;12.4808797836;4;27.4996597767;
18;2;21.1825332642;12.5;5;30.9013147354;2;19.2852573395;12.5;5;27.687142849;
19;2;22.3829689026;12.5;5;31.6152963638;2;20.2296066284;12.5;5;27.883649826;
