Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;10.0;5;20.0;2;8.0;11.3000001907;5;21.0;
5;1;9.0;10.0;5;20.0;2;8.14999961853;10.0;5;21.0900000334;
6;1;10.0;10.0;5;20.0;2;9.24524974823;10.0;5;21.1871190071;
7;1;11.0;10.0;5;20.0;2;9.76710128784;10.0;5;21.2917383909;
8;1;11.0;10.0;5;20.3999996185;2;9.79064083099;10.0;5;21.817143321;
9;1;11.1199998856;10.1999998093;5;20.7264003754;2;9.90885734558;10.1999998093;5;22.2793469429;
10;1;11.2179203033;10.3632001877;5;20.9903717041;2;10.0128526688;10.3632001877;5;22.6900259256;
11;1;11.2971115112;10.4951858521;5;22.0419120789;2;10.1052560806;10.4951858521;5;23.9506295919;
12;1;11.6125736237;11.0209560394;5;22.9143505096;2;10.3888921738;11.0209560394;5;25.0538563728;
13;1;12.6125736237;11.4571752548;5;23.6214065552;2;12.2042226791;11.4571752548;5;26.0146684647;
14;1;13.6125736237;11.8107032776;5;24.1832637787;2;14.2042226791;11.8107032776;5;26.8543052673;
15;1;14.2549791336;12.0916318893;5;24.6226100922;2;16.2042217255;12.0916318893;5;27.5962526798;
16;1;14.3867835999;12.3113050461;5;24.9617595673;2;17.3919029236;12.3113050461;5;28.2632865906;
17;1;14.488527298;12.4808797836;5;25.0;2;18.4656772614;12.4808797836;5;28.6547400951;
18;1;16.3867835999;12.5;5;25.0;2;19.5451507568;12.5;6;29.0328326225;
19;1;17.3867835999;12.5;6;25.0;2;20.5323867798;12.5;6;29.4347915649;
20;1;18.3867835999;12.5;6;25.0;2;20.6228275299;12.5;6;29.8589887619;
21;1;19.3867835999;12.5;6;25.0;2;20.7182731628;12.5;6;30.3031497002;
22;1;19.5;12.5;5;25.0;3;20.8182086945;12.5;5;30.7643566132;
23;1;19.5;12.5;5;25.0;3;20.9219799042;12.5;6;31.2390885353;
24;1;19.5;12.5;5;25.0;4;21.0287952423;12.5;5;31.7232985497;
25;1;19.5;12.5;6;25.0;4;21.1377410889;12.5;4;32.2125329971;
26;1;19.5;12.5;5;25.0;4;21.2478199005;12.5;5;32.7020812035;
27;1;19.5;12.5;5;25.0;4;21.3579673767;12.5;4;33.1871519089;
28;1;19.5;12.5;5;25.0;4;21.4671096802;12.5;4;33.6630582809;
29;1;19.5;12.5;5;25.0;4;17.625;14.5;4;34.1254005432;
30;1;19.5;12.5;5;25.0;4;16.625;16.5;4;34.570227623;
31;1;19.5;12.5;5;25.0;4;15.625;18.5;3;34.9941673279;
32;1;19.5;12.5;5;25.0;4;14.625;20.5;3;36.3945169449;
33;1;19.5;12.5;5;25.0;4;15.0;22.5;3;36.8592890501;
34;1;19.5;12.5;6;25.0;4;16.0;24.5;4;37.3043322563;
35;1;19.5;12.5;6;25.0;4;16.2671012878;26.5;4;38.7294367552;
36;1;19.5;12.5;7;25.0;4;17.2906417847;28.5;4;39.3049925566;
37;1;19.5;12.5;7;25.0;4;19.3159503937;27.5;5;39.8888058662;
38;2;20.5;13.0;7;26.0;5;18.6506633759;29.5;4;40.4857074022;
39;2;21.5;13.0;7;26.0499999523;6;19.0;30.5;2;51.1010239124;
40;2;21.8150005341;12.5;7;26.1019749641;6;19.4175605774;30.2170829773;2;52.1403822899;
41;2;21.5;13.0509872437;7;26.1559499502;6;21.4363479614;29.351940155;3;53.1838922501;
42;2;21.8467845917;12.5;7;26.2119446993;6;22.0333347321;29.4718284607;4;54.2358188629;
43;2;21.5;13.10597229;5;26.269973278;6;24.1577014923;28.4718284607;4;55.1983280182;
44;2;21.5;13.1349868774;5;26.3300433159;6;26.2951660156;28.4718284607;4;56.1626617908;
45;2;21.8990135193;12.5;5;26.3921557665;7;28.3712863922;28.4718284607;4;57.1622359753;
46;2;21.9176464081;14.5;6;26.4563041925;7;28.9249992371;29.5;4;58.1979587078;
47;2;21.9368915558;16.5;6;26.5224741697;7;32.1118545532;31.5;5;59.269245863;
48;2;21.956741333;18.5;5;26.5906432867;7;32.7871170044;33.5;6;60.3736255169;
49;2;21.977191925;20.5;6;26.6607804298;7;34.0297012329;35.5;6;61.5064547062;
50;2;21.9982337952;22.5;6;26.7328453064;7;36.0982666016;37.5;7;62.6608102322;
51;2;22.0198535919;22.5;7;26.8067884445;7;37.0170555115;37.5;8;63.7235198021;
