Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;4;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;4;20.0;
4;1;8.14999961853;10.5;4;21.8400001526;2;9.19999980927;10.0;3;21.0;
5;1;8.27600002289;10.9200000763;4;22.5301437378;2;10.3000001907;10.0;3;21.0900000334;
6;1;9.27600002289;11.2650718689;4;23.086605072;2;11.3269996643;10.0;3;21.1871190071;
7;1;10.194486618;11.543302536;4;23.5283432007;2;11.3561353683;10.0;3;21.7036092281;
8;1;10.2938766479;11.7641716003;4;24.1098823547;2;11.5110826492;10.1999998093;3;22.1564130783;
9;1;10.4247236252;12.0549411774;4;24.5655879974;2;11.6469240189;10.3632001877;3;22.557236433;
10;1;10.5272569656;12.2827939987;3;24.9179592133;2;11.7671709061;10.4951858521;3;23.8035871983;
11;1;10.6065406799;12.4589796066;4;25.0;2;12.141076088;11.0209560394;3;24.8916251659;
12;1;12.5272569656;12.5;4;25.0;2;14.141076088;11.4571752548;3;25.8364036083;
13;1;13.5272569656;12.5;4;25.0;2;16.1410751343;11.8107032776;3;26.6592981815;
14;1;14.5272569656;12.5;4;25.0;2;17.3553848267;12.0916318893;2;27.3839819431;
15;1;15.5272569656;12.5;4;25.0;2;18.440984726;12.3113050461;2;28.0334718227;
16;1;16.527256012;12.5;4;25.0;2;19.5340881348;12.4808797836;3;28.407397747;
17;1;17.527256012;12.5;5;25.0;3;20.6347923279;12.5;2;28.7683298588;
18;1;17.625;12.5;5;25.0;3;21.7430725098;12.5;2;29.1538929939;
19;1;17.625;12.5;6;25.0;3;22.7461681366;12.5;3;29.562889576;
20;1;17.625;12.5;7;25.0;3;22.8688659668;12.5;3;29.9934945107;
21;1;17.625;12.5;7;25.0;3;22.9980487823;12.5;3;30.4432339668;
22;1;17.625;12.5;7;25.0;3;23.1329708099;12.5;4;30.9089989662;
23;1;17.625;12.5;7;25.0;3;23.2726993561;12.5;3;31.3870959282;
24;1;17.625;12.5;7;25.0;3;21.5;13.5;3;31.8733391762;
25;1;17.625;12.5;7;25.0;3;22.5;12.5;3;32.36317873;
26;1;17.625;12.5;8;25.0;3;23.5;12.5;3;32.8518595695;
27;1;15.625;13.5;8;25.0;3;23.8555583954;12.5;3;34.3346033096;
28;1;14.625;14.5;8;25.0;3;22.8555583954;13.5;3;34.8467912674;
29;1;13.625;15.5;8;25.0;3;23.5;14.5;3;35.3453307152;
30;1;12.625;16.5;8;25.0;3;23.5;14.0405921936;3;35.8264362812;
31;1;12.0;17.5;8;25.0;3;22.5;15.5;4;36.2869347334;
32;1;12.0;18.5;8;25.0;4;23.5;16.0835533142;4;36.7243355513;
33;1;12.0;19.5;8;25.0;4;23.8635520935;16.5;4;37.1368658543;
34;1;12.0;20.5;9;25.0;4;23.5;18.1288738251;5;37.5234582424;
35;1;12.0;21.5;9;25.0;4;22.8655929565;19.1524085999;5;37.8837044239;
36;1;12.0;22.5;9;25.0;4;22.8651123047;19.5;5;38.2177790403;
37;1;12.0;23.5;9;25.0;4;22.5446205139;21.2011871338;5;38.5263499022;
38;1;12.0;24.5;9;25.0;4;22.6220569611;22.2264137268;6;38.8104777336;
39;1;13.0;22.5;10;25.0;5;22.6918334961;23.2521820068;6;39.071516037;
40;1;12.0;23.5;10;25.0;5;22.7543697357;23.5;6;39.3110184669;
41;1;12.0;24.5;10;25.0;5;22.237537384;23.5;6;39.5306550264;
42;1;13.0;22.5;12;25.0;5;23.7543697357;24.5;6;39.72067523;
43;1;12.0;23.5;12;25.0;5;22.7543697357;25.5;7;39.7771017551;
44;1;12.0;24.5;12;25.0;5;23.5331306458;26.5;7;39.8343759775;
45;1;13.0;22.5;13;25.0;5;24.5503120422;27.5;9;39.8924454451;
46;1;12.0;23.5;13;25.0;5;25.5677337646;28.5;9;39.9512542486;
47;1;12.0;24.5;13;25.0;5;26.5853767395;29.5;9;40.0107431412;
48;1;13.0;22.5;14;25.0;5;26.5;31.5;10;40.0708494186;
