Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
39;4;24.0;25.6169662476;7;49.7911362648;2;22.104675293;12.5;7;27.0555787086;
40;4;25.0;26.727558136;8;50.2341915369;2;21.5;13.5;7;27.0955479145;
41;4;26.0;27.8335914612;9;50.6198080778;2;22.1286640167;12.5;7;27.135456562;
42;4;27.0;28.9349040985;10;50.8127877712;2;22.1406364441;14.5;7;27.17527318;
43;4;29.0;27.0313949585;10;50.9960340261;2;22.1525821686;16.5;7;27.2149660587;
44;4;30.7901325226;29.0313949585;9;51.1695656776;2;22.1644897461;18.5;7;27.2545039654;
45;4;31.7948741913;31.0313949585;11;51.333496809;2;22.1763515472;20.5;7;27.293856144;
46;4;32.5374984741;33.0313949585;11;51.4880225658;2;22.1881561279;22.5;7;27.3329925537;
47;4;34.5374984741;32.0509490967;11;51.6334067583;2;22.1998977661;22.5;7;27.3718836308;
48;5;34.1624984741;34.0509490967;11;51.7699691057;2;22.2115650177;22.5;8;27.4105007648;
49;6;34.1624984741;35.1148300171;10;66.8980739117;2;22.2231502533;22.5;8;27.4488155842;
50;6;36.1624984741;34.1257171631;10;67.7681177855;2;22.2346439362;22.5;9;27.4868011475;
51;6;36.1624984741;36.1366577148;10;68.4646759033;2;22.2460403442;22.5;9;27.5244314671;
52;5;21.625;34.1476516724;10;52.3246723413;3;22.2573299408;22.5;6;44.3116812706;
53;5;23.625;32.1586914062;10;52.8558186293;3;23.2685050964;23.5;7;44.3485264778;
54;5;25.625;33.1697769165;10;53.3131178617;4;24.2795581818;24.5;6;44.3849442005;
55;5;25.9564037323;32.5;10;53.7031903267;4;25.2904834747;25.5;6;44.4209127426;
56;5;25.9614219666;32.5;11;54.0334841013;4;26.3012733459;26.5;6;44.4564116001;
57;5;25.6499996185;33.2032318115;12;54.3116415739;4;24.5;29.5;6;44.4914214611;
58;5;25.6499996185;33.2144393921;12;54.4513280392;4;24.5;30.8707103729;6;44.5259244442;
59;5;25.6499996185;34.2256622314;12;54.4738043547;4;24.5;31.8879623413;7;44.5599038601;
60;6;26.6499996185;36.2369003296;12;55.4962974787;4;24.5;32.9049530029;7;45.59334445;
61;7;27.6499996185;38.2481498718;11;55.5587973595;4;25.5;34.921672821;7;45.6562321186;
62;7;27.9917297363;39.5;11;55.6224777699;4;26.5;36.938117981;9;45.719145298;
63;7;27.6499996185;42.2706451416;12;55.6873303652;4;27.0;38.9542770386;10;45.78206563;
64;7;27.9027996063;44.2818908691;13;55.7533435822;4;28.0;40.9701499939;10;45.8449752331;
65;7;27.9125995636;45.2931175232;13;55.8205032349;4;28.5375003815;42.9857292175;10;45.9058350325;
66;7;28.0119495392;46.1059188843;14;57.6630284786;4;28.5375003815;44.5779190063;12;45.9387089014;
67;7;28.5709323883;47.0;14;60.181289196;4;28.5375003815;45.5943527222;13;46.3490018845;
68;7;29.8055419922;49.3899993896;14;61.4808535576;4;28.7070941925;46.6110649109;13;47.7759805918;
69;7;30.6741409302;51.6218223572;15;62.552443862;4;28.8514575958;47.6641464233;14;48.9335179329;
70;7;31.1513767242;52.2880935669;17;63.2781000137;4;28.9733371735;48.7174949646;17;49.8622295856;
71;8;31.2450561523;53.5;16;63.5751641989;5;30.0755138397;46.7710609436;16;50.469111681;
72;7;29.2963485718;39.0;16;42.8642215729;6;29.1000003815;47.8248138428;14;71.7574105263;
73;7;29.3451328278;39.9312019348;16;43.0540220737;6;30.1000003815;49.878704071;15;71.8653969765;
74;7;29.3708686829;39.983997345;15;43.2500361204;6;31.1000003815;51.9327011108;15;71.9735058546;
75;7;28.956653595;41.0182113647;16;43.4521956444;8;33.0999984741;51.9867515564;14;73.0816565752;
76;7;28.9615039825;41.1248855591;16;43.6603982449;9;33.0999984741;55.0408287048;12;73.2797685862;
77;7;29.452041626;40.1559295654;16;43.8745054007;9;33.0999984741;58.0948829651;12;75.7951228619;
78;7;29.4803409576;40.2177581787;16;44.094340682;9;33.0999984741;61.1840019226;13;77.8272265196;
79;7;28.5499992371;42.2281761169;17;44.3196895123;10;33.0999984741;64.273475647;11;88.4496061802;
80;7;25.5386219025;42.3480682373;17;44.5502977371;10;35.0999984741;68.3631286621;11;90.0233799219;
81;8;23.2999992371;46.3837051392;14;68.7858711481;10;37.0999984741;72.4527740479;12;92.1618968248;
82;8;23.2999992371;49.8177833557;15;70.7060775757;10;39.0999984741;74.5422668457;12;93.9404571056;
83;8;23.2999992371;52.9585990906;16;72.3167216778;10;38.0999984741;81.6314086914;13;97.3337227106;
84;8;23.2999992371;56.1020927429;16;73.618612051;10;38.0999984741;88.7624359131;14;100.08279717;
85;8;24.0;58.2401428223;17;74.6614863873;11;37.0999984741;93.8940505981;14;102.316613793;
86;8;25.0;60.3783531189;17;75.4963107109;11;38.0999984741;97.0258178711;16;104.113463521;
87;8;26.0;61.5185852051;19;76.1691224575;12;39.0999984741;100.157295227;16;105.255188942;
88;8;27.0;62.6605453491;19;76.4474995136;12;40.0999984741;103.893951416;17;106.163119793;
89;9;28.0;63.8039245605;19;76.688888073;12;43.0999984741;101.948013306;18;107.08560586;
90;9;29.0;64.9483947754;21;76.9312958717;12;41.0999984741;105.002738953;18;108.021900773;
91;9;30.0;66.0936431885;21;77.1741507053;12;41.0999984741;107.558082581;19;108.927342057;
92;9;31.0;67.2393035889;22;77.4168748856;12;42.0999984741;108.910423279;19;109.791399598;
93;9;33.0;65.385055542;22;77.6588890553;12;41.0999984741;111.989448547;19;111.673436046;
94;9;33.0;66.5305328369;21;77.8996191025;12;43.0999984741;113.446166992;20;112.61038208;
95;10;34.0;67.6753997803;20;89.1385006905;11;43.0596847534;101.526443481;20;103.559956074;
96;10;38.0;67.8193054199;21;89.3949849606;11;43.1080474854;103.507217407;22;104.518355608;
97;10;39.5;70.9619293213;21;89.6487393379;11;43.4518356323;107.588432312;24;105.48151803;
98;10;39.5;74.1029281616;20;89.8992539644;11;44.2481536865;111.66998291;21;106.445214748;
99;10;40.5;74.2420043945;19;90.1460469961;11;44.0445213318;114.751808167;15;107.405166268;
100;10;39.5;77.3788604736;21;90.3886692524;11;43.7405166626;117.833824158;13;108.357155442;
