Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;2;8.0;10.1999998093;3;22.0;1;9.0;10.0;6;20.0;
4;2;8.29999923706;10.5;3;22.8800001144;2;9.19999980927;10.0;5;21.0;
5;2;8.43200016022;10.9200000763;3;23.6113276482;2;10.3000001907;10.0;5;21.0599999428;
6;2;9.51926612854;11.2650718689;3;24.2101585865;2;11.3179998398;10.0;5;21.1229639053;
7;2;10.4472866058;11.543302536;3;24.6954506636;2;11.336889267;10.0;5;21.6001901627;
8;2;10.5564756393;11.7641716003;3;25.3333948851;2;11.4800567627;10.1999998093;5;22.0082015991;
9;2;10.7000141144;12.0549411774;3;25.8475414515;2;11.6024608612;10.3632001877;5;22.3582868576;
10;2;10.8156967163;12.2827939987;3;26.2603958845;2;11.7074861526;10.4951858521;5;23.5415859222;
11;2;10.9085893631;12.4589796066;4;26.4049614668;2;12.0624761581;11.0209560394;5;24.5564982891;
12;2;13.8293056488;12.5;4;26.4695199728;2;14.0624761581;11.4571752548;5;25.4172240496;
13;2;15.8293056488;12.5;4;26.5360963345;2;16.0624752045;11.8107032776;5;26.1443716288;
14;2;16.8728790283;12.5;4;26.6046662331;2;16.8433113098;12.0916318893;4;26.7609803677;
15;2;17.8883075714;12.5;4;26.6751966476;2;17.0282936096;12.3113050461;4;27.2896242142;
16;2;18.9041748047;12.5;4;26.7476456165;2;17.1868858337;12.4808797836;4;27.5297403336;
17;2;19.9204769135;12.5;4;26.8219617605;2;18.3867835999;13.5;4;27.7440159321;
18;2;20.0349407196;12.5;4;26.8980840445;2;19.3867835999;13.5976066589;4;27.9705615044;
19;2;20.0520687103;12.5;4;26.9759418964;2;20.3867835999;13.6882247925;4;28.2090809345;
20;2;20.0695877075;12.5;4;27.0554549694;2;22.3495082855;12.5;4;28.4590978622;
21;3;20.0874767303;12.5;3;27.1365332603;2;22.5377292633;12.5;6;28.7199449539;
22;3;19.625;12.5;3;27.2190775871;2;22.615983963;12.5;6;28.9907588959;
23;3;20.1242923737;12.5;4;27.3029792309;2;22.697227478;12.5;6;29.2704806328;
24;4;20.1431694031;12.5;3;27.3881208897;2;22.7811431885;12.5;6;29.5578632355;
25;4;20.1623268127;12.5;3;27.4743769169;2;22.8673591614;12.5;7;29.8514871597;
26;4;19.625;13.242313385;3;27.5616140366;2;22.9554462433;12.5;8;30.1497817039;
27;4;19.625;13.7808074951;3;27.649692297;2;21.5;13.5;8;30.4510550499;
28;4;20.2211799622;12.5;3;28.7384650707;2;21.5;14.5;8;30.7535309792;
29;4;21.241153717;13.0;3;28.9177809954;2;21.5;15.5;8;31.0553879738;
30;4;22.2612495422;13.0450000763;2;29.1046032906;2;21.5;16.5;8;31.3548035622;
31;4;22.2814331055;13.0935592651;2;29.2991546392;2;21.5;16.9483623505;10;31.6499967575;
32;4;21.625;14.1458692551;2;29.5016419888;2;21.5;17.1549987793;10;31.9392719269;
33;4;21.625;14.7508211136;2;29.7122511864;2;22.5;15.1549978256;10;32.2210569382;
34;4;21.9681091309;14.0936603546;2;29.9311393499;2;23.5;14.1549978256;10;32.4939365387;
35;4;22.3623180389;13.3270845413;2;30.158426404;2;23.7481803894;13.1549978256;10;32.7566785812;
36;4;22.382396698;13.3961114883;2;30.394187212;2;23.827003479;12.5;11;33.0082521439;
37;4;22.8386917114;12.5;2;30.6384408474;2;23.9024753571;12.5;12;33.247838974;
