Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;6;21.0;1;9.0;10.0;5;20.0;
4;1;8.14999961853;10.5;6;21.8400001526;1;9.0;10.0;5;20.0;
5;2;8.27600002289;11.1199998856;5;23.5301437378;1;10.0;10.0;5;20.0;
6;2;9.50100040436;11.2650718689;4;24.1166050434;1;11.0;10.0;5;20.0;
7;2;10.4262361526;11.543302536;4;24.5889341831;1;11.0;10.0;5;20.3999996185;
8;2;10.5325098038;11.7641716003;4;25.212254405;1;11.1199998856;10.1999998093;5;20.7264003754;
9;2;10.6727571487;12.0549411774;4;25.7109264135;1;11.2179203033;10.3632001877;5;20.9903717041;
10;2;10.7849578857;12.2827939987;4;26.1074465513;2;11.597111702;10.4951858521;4;23.0419120789;
11;2;10.8741750717;12.4589796066;4;26.2348128557;2;11.9125738144;11.0209560394;4;24.0443505049;
12;2;12.8741750717;12.5;4;26.2813059092;2;12.2133054733;11.4571752548;4;24.8968375921;
13;2;14.8741750717;12.5;4;26.328953743;2;14.9515733719;11.8107032776;5;25.6209878922;
14;2;15.9055557251;12.5;4;26.3777402639;2;16.9515743256;12.0916318893;5;26.2409451008;
15;2;16.9165325165;12.5;3;26.4276455641;2;18.0980739594;12.3113050461;5;26.7804714441;
16;2;17.9277610779;12.5;3;26.4786461592;2;19.1581878662;12.4808797836;5;27.0402543545;
17;2;18.9392356873;12.5;2;26.5307145119;2;20.2246494293;12.5;5;27.2842636108;
18;2;19.9509506226;12.5;2;26.5838193893;2;21.2978534698;12.5;5;27.5518820286;
19;2;19.9813594818;12.5;2;26.6379255056;2;22.2655639648;12.5;5;27.8440244198;
20;2;19.9935340881;12.5;4;26.6929937601;2;22.3532066345;12.5;5;28.1613030434;
21;2;20.0059242249;12.5;4;26.7489811182;2;22.4483909607;12.5;7;28.5039470196;
22;2;20.0185203552;12.5;4;26.8058408499;2;22.5511837006;12.5;7;28.871723175;
23;2;20.0313148499;12.5;4;26.8635222912;2;22.6615161896;12.5;7;29.263862133;
24;2;20.04429245;12.5;5;26.9219712019;2;22.7791595459;12.5;7;29.6789975166;
25;2;20.0574436188;12.5;6;26.9811300039;3;22.9036998749;12.5;6;30.1151270866;
26;2;20.0707550049;12.5;6;27.0409376621;3;23.034538269;12.5;7;30.5695996284;
27;2;19.625;13.5;7;27.1013302803;3;21.5;13.5;7;31.0391392708;
28;3;19.625;13.5506649017;6;27.1622409821;3;22.5;12.5;7;31.5199065208;
29;3;19.625;13.581120491;6;27.2236001492;3;23.4559726715;12.5;7;32.007601738;
30;3;19.625;13.6118001938;7;27.285336256;3;21.6022796631;13.5;7;32.4976010323;
31;3;20.1392002106;12.5;7;27.3473753929;3;20.7492790222;14.5;7;32.9851250648;
32;3;19.625;13.5;7;27.409642458;3;19.8955383301;15.5;7;33.465420723;
33;3;20.1671695709;12.5;7;27.4720609188;3;19.0396270752;16.5;8;33.9339466095;
34;3;20.1812133789;12.5;7;27.534553051;3;18.0396270752;15.5;8;35.3865451813;
35;3;19.625;13.5;7;27.5970411301;3;18.0396270752;16.0;9;35.8595895767;
36;3;20.2093353271;12.5;7;27.6594469547;3;19.0396270752;16.5;9;36.311273098;
37;3;19.625;13.5;7;27.7216928005;3;19.069026947;18.0405921936;9;36.739307642;
38;3;20.2373809814;12.5;7;28.7837014198;3;19.5217933655;18.5;10;37.1421250105;
