Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;4;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;10.0;10.0;4;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;11.0;10.0;4;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;1;11.0;10.0;4;20.3999996185;
8;1;10.2938766479;11.7641716003;5;24.1098823547;1;11.1199998856;10.1999998093;4;20.7264003754;
9;1;10.4247236252;12.0549411774;5;24.5655879974;2;11.5179204941;10.3632001877;3;21.9903717041;
10;2;10.5272569656;12.482793808;4;25.9179592133;2;11.597111702;10.4951858521;3;23.0719120502;
11;2;10.8315410614;12.4589796066;5;26.1299999952;2;11.9215736389;11.0209560394;3;23.9749414921;
12;2;13.7522573471;12.5;5;26.2754310369;2;13.9215736389;11.4571752548;3;24.7131726742;
13;2;15.7522563934;12.5;5;26.4377241135;2;15.9215736389;11.8107032776;4;25.3067810535;
14;2;16.8507442474;12.5;5;26.6183350086;2;16.94962883;12.0916318893;4;25.7784451246;
15;2;17.8913822174;12.5;5;26.8187118769;2;17.9593238831;12.3113050461;4;26.1504684687;
16;2;18.936466217;12.5;5;27.0402543545;2;18.9691867828;12.4808797836;4;26.2221269608;
17;2;19.9863128662;12.5;5;27.2842636108;2;19.9792118073;12.5;4;26.2560760975;
18;2;20.1389598846;12.5;6;27.5518820286;2;20.989397049;12.5;4;26.2905418873;
19;2;20.1991729736;12.5;6;27.8440244198;2;21.8871631622;12.5;5;26.3255085945;
20;2;20.2649059296;12.5;6;28.1613030434;2;21.8976516724;12.5;5;26.3609591722;
21;2;20.3362922668;12.5;6;28.5039470196;2;21.9082870483;12.5;5;26.3968753815;
22;2;20.4133872986;12.5;6;28.871723175;2;21.9190635681;12.5;5;26.4332377911;
23;2;20.496137619;12.5;7;29.263862133;2;21.5;12.9299716949;5;26.4700255394;
24;3;20.5843696594;12.5;6;29.6789975166;2;21.5;12.9410076141;6;26.5072168112;
25;3;19.625;13.5;6;30.1151270866;3;21.9521656036;12.5;6;26.5447884798;
26;3;20.625;12.5;6;30.5695996284;3;21.9634361267;12.5;6;26.5827163458;
27;4;20.8781604767;12.5;5;31.0391392708;3;21.5;13.2913579941;6;26.6209751368;
28;4;19.625;13.5;5;31.5199065208;3;21.9862918854;12.5;6;26.6595385075;
29;4;20.625;12.5;5;32.007601738;3;21.9978618622;12.5;6;26.6983793974;
30;4;21.2017097473;12.5;4;32.4976010323;3;20.009513855;13.5;6;26.7374696732;
31;4;19.625;13.5;4;32.9851250648;3;19.0212402344;14.5;6;26.7767804861;
32;4;18.625;13.5;4;33.465420723;3;18.033033371;15.5;6;26.8162822723;
33;4;18.625;13.5;4;33.9339466095;3;17.044883728;16.5;6;26.8559447527;
34;4;17.625;13.5;3;34.3865451813;3;16.0567836761;17.5;6;26.8957372904;
35;4;17.625;14.5;2;34.8195896149;3;15.0687217712;18.5;7;26.9356285334;
36;4;16.8344078064;15.5;3;35.2300891876;3;14.5806884766;19.5;7;26.9755871296;
37;4;16.3017692566;16.5;3;35.6157541275;3;14.5926761627;20.5;8;27.015581131;
38;4;15.3017702103;15.5;3;35.9750175476;3;14.6046743393;21.5;8;27.0555787086;
39;4;15.3017702103;15.5;3;36.307009697;3;14.6166734695;22.5;8;27.0955479145;
