Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;4;21.0;1;9.0;10.0;5;20.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;9.0;10.0;4;20.0;
5;1;8.27600002289;10.9200000763;4;22.5301437378;2;10.3000001907;10.0;3;21.0;
6;1;9.27600002289;11.2650718689;4;23.086605072;2;11.3000001907;10.0;3;21.0900000334;
7;1;10.194486618;11.543302536;4;23.5283432007;2;11.3269996643;10.0;3;21.5980186462;
8;1;10.2938766479;11.7641716003;4;24.1098823547;2;11.4794054031;10.1999998093;3;22.0418490171;
9;1;10.4247236252;12.0549411774;4;24.5655879974;2;11.6125545502;10.3632001877;3;22.4332156181;
10;1;10.5272569656;12.2827939987;4;24.9179592133;2;11.7299642563;10.4951858521;3;23.6659361124;
11;1;10.6065406799;12.4589796066;5;25.0;2;12.0997810364;11.0209560394;3;24.7393633127;
12;1;12.5272569656;12.5;5;25.0;2;14.0997810364;11.4571752548;3;25.6686143875;
13;1;13.5272569656;12.5;5;25.0;2;16.0997810364;11.8107032776;4;26.4751701355;
14;1;14.5272569656;12.5;5;25.0;2;17.3001461029;12.0916318893;4;27.1828548908;
15;1;15.5272569656;12.5;5;25.0;2;18.3806476593;12.3113050461;4;27.8148901463;
16;1;16.527256012;12.5;5;25.0;2;19.4685134888;12.4808797836;4;28.1711652279;
17;1;17.527256012;12.5;6;25.0;2;20.5639228821;12.5;4;28.5145654678;
18;1;17.625;12.5;6;25.0;2;21.6669425964;12.5;4;28.8830828667;
19;1;17.625;12.5;6;25.0;2;22.6649246216;12.5;5;29.2759313583;
20;1;17.625;12.5;6;25.0;2;22.7827796936;12.5;5;29.6917257309;
21;1;17.625;12.5;6;25.0;2;22.9075183868;12.5;5;30.1284441948;
22;1;17.625;12.5;6;25.0;2;23.0385322571;12.5;5;30.5834169388;
23;1;17.625;12.5;7;25.0;3;23.1750259399;12.5;4;31.0533499718;
24;1;17.625;12.5;7;25.0;3;23.3160057068;12.5;5;31.5343885422;
25;1;17.625;12.5;7;25.0;4;23.4603157043;12.5;4;32.0222206116;
26;1;17.625;12.5;7;25.0;4;23.6066665649;12.5;4;32.5122156143;
27;1;17.625;12.5;7;25.0;4;23.7536659241;12.5;4;32.9995918274;
28;1;17.625;12.5;7;25.0;4;23.8998775482;12.5;4;33.4795999527;
29;1;17.625;12.5;7;25.0;4;24.0438804626;12.5;4;33.9477081299;
30;1;17.625;12.5;7;25.0;4;22.0438804626;13.5;4;35.399772644;
31;1;17.625;12.5;7;25.0;4;22.0438804626;13.5;4;35.9621838331;
32;1;17.625;12.5;7;25.0;4;22.5;14.0649995804;4;36.5174020529;
33;1;17.625;12.5;7;25.0;4;21.8826293945;13.5;5;37.0645914078;
34;1;17.625;12.5;7;25.0;5;21.9313163757;13.5;4;37.6036608219;
35;1;17.625;12.5;7;25.0;5;20.9855003357;13.5;3;38.1352096796;
36;1;17.625;12.5;7;25.0;5;20.5;14.4093561172;3;38.6604306698;
37;1;17.625;12.5;7;25.0;5;21.5;15.5201272964;3;39.1809797287;
38;1;17.625;12.5;8;25.0;5;23.1852798462;15.5;3;39.6988193989;
39;1;17.625;12.5;8;25.0;5;24.2655639648;16.5;3;41.2160518169;
40;1;17.625;12.5;8;25.0;5;25.3532066345;18.0;3;41.7647435665;
