Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;10.0;10.0;5;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;2;11.3000001907;10.0;3;21.0;
7;2;10.194486618;11.7433023453;4;24.5283432007;2;11.3000001907;10.0;3;21.3999996185;
8;2;10.5188770294;11.7641716003;4;25.1498823166;2;11.4200000763;10.1999998093;3;21.7264003754;
9;2;10.6587238312;12.0549411774;4;25.6467719078;2;11.5179204941;10.3632001877;3;21.9903717041;
10;2;10.7705230713;12.2827939987;4;26.0415127277;2;11.597111702;10.4951858521;3;23.0719120502;
11;2;10.8593406677;12.4589796066;5;26.1671074629;2;11.9215736389;11.0209560394;3;23.9749414921;
12;2;13.7800559998;12.5;5;26.211841464;2;13.9215736389;11.4571752548;3;24.7131726742;
13;2;15.7800559998;12.5;5;26.2577478886;2;15.9215736389;11.8107032776;4;25.3067810535;
14;2;16.8102493286;12.5;5;26.3048160076;2;16.94962883;12.0916318893;4;25.7784451246;
15;2;17.8208408356;12.5;5;26.3530313969;2;17.9593238831;12.3113050461;4;26.1504684687;
16;2;18.8316879272;12.5;5;26.4023760557;2;18.9691867828;12.4808797836;4;26.2221269608;
17;2;19.8427906036;12.5;5;26.4528282881;2;19.9792118073;12.5;4;26.2560760975;
18;2;19.9518871307;12.5;6;26.5043625832;2;20.989397049;12.5;4;26.2905418873;
19;2;19.9634819031;12.5;6;26.5569496155;2;21.8871631622;12.5;5;26.3255085945;
20;2;19.9753131866;12.5;6;26.6105561256;2;21.8976516724;12.5;5;26.3609591722;
21;2;19.9873752594;12.5;6;26.6651450396;2;21.9082870483;12.5;5;26.3968753815;
22;2;19.9996566772;12.5;6;26.72067523;2;21.9190635681;12.5;5;26.4332377911;
23;3;20.0121517181;12.5;5;26.7771017551;3;21.9299716949;12.5;4;26.4700255394;
24;3;20.024848938;12.5;5;26.8343759775;3;21.5;12.5;5;26.5072168112;
25;3;19.625;13.0503129959;7;26.8924454451;4;21.9521656036;12.5;4;26.5447884798;
26;4;18.0508003235;13.5;6;26.9512542486;4;21.9634361267;12.5;4;26.5827163458;
27;4;18.625;13.4756269455;6;27.0107431412;4;21.5;13.2913579941;4;26.6209751368;
28;4;19.625;13.5053710938;6;27.0708494186;4;21.9862918854;12.5;4;26.6595385075;
29;4;18.0909404755;13.5;6;27.1315076351;4;21.9978618622;12.5;4;26.6983793974;
30;4;17.1045894623;14.5;6;27.1926498413;4;20.009513855;13.5;4;27.7374696732;
31;4;17.625;13.5;7;28.2542052269;4;20.0212402344;14.5;4;27.8267804384;
32;4;17.1321964264;13.5;7;28.3461010456;4;20.033033371;15.5;4;27.9182572365;
33;4;17.1461219788;14.5;7;28.4388539791;4;19.044883728;17.0509872437;4;28.0118947029;
34;4;16.7737426758;15.5;7;28.5323808193;4;17.5;19.005947113;4;28.1076819897;
35;4;16.7947845459;16.5;7;28.6265966892;4;16.5;20.0538406372;4;28.2056018114;
36;4;16.815984726;17.5;7;28.7214144468;4;16.0;21.1028003693;4;28.3056304455;
37;4;16.8373184204;18.5;7;28.8167454004;4;16.0;22.1528148651;4;28.4077368975;
38;4;16.5913085938;20.0943546295;8;28.9124994278;4;16.0;23.2038669586;5;28.5118829012;
