Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
40;4;21.9634819031;17.5;6;43.5569496155;2;14.0;23.5;8;26.6756366491;
41;4;21.9753131866;18.5;6;43.6105561256;2;14.0;24.5;8;26.6978281736;
42;4;22.9873752594;19.5;7;43.6651450396;2;15.0;22.5;8;26.7199368477;
43;4;23.9996566772;21.5;8;43.72067523;2;14.0;23.5;11;26.7419531345;
44;5;25.0121517181;23.5;7;43.7771017551;2;14.0;24.5;11;26.7638677359;
45;5;25.8498497009;25.5;8;43.8343759775;2;15.0;22.5;11;26.7856714725;
46;5;25.8627357483;27.5;8;43.8924454451;2;14.0;23.5;12;26.8073554039;
47;5;25.8758010864;27.5;9;43.9512542486;2;14.0;24.5;13;26.8289107084;
48;6;25.8890323639;27.5;7;56.7607431412;3;15.0;23.5;9;36.8503289223;
49;6;26.4500007629;29.5;7;57.4583492279;3;17.0;24.5;10;37.2716012001;
50;6;27.9159412384;29.5;9;58.1030375957;3;19.0;25.5;11;37.6671204567;
51;6;28.4500007629;31.5;10;58.6920900345;3;21.0;26.5;10;38.0356171131;
52;6;29.9433479309;31.5;10;59.224957943;3;23.0;27.5;10;38.3765017986;
53;6;30.4500007629;33.5;11;59.7029275894;3;25.0;27.5;11;38.6897977591;
54;6;31.4500007629;33.6580505371;11;60.1287064552;4;26.5204162598;27.5;10;38.9760510921;
55;6;32.4500007629;33.6891326904;12;60.5059967041;4;27.1001625061;27.5;11;39.2362353802;
56;7;33.9991378784;32.5;13;60.8391008377;4;27.1721458435;27.5;11;39.4558610916;
57;8;33.0131912231;33.5;11;76.1325883865;4;27.2367591858;27.5;12;39.6481971741;
58;8;32.9051551819;36.5;11;77.128036499;4;27.2944602966;27.5;12;39.8191757202;
59;8;33.1624984741;38.8140182495;12;77.859746933;4;27.3457527161;27.5;12;39.9705476761;
60;8;34.7678337097;39.5;13;78.5097999573;4;27.3911647797;27.5;12;40.0;
61;8;35.1624984741;42.5;13;79.0806422234;4;27.3999996185;27.5;12;40.0;
62;8;36.1624984741;44.9071884155;14;80.5772106647;4;27.3999996185;27.5;12;41.0;
63;8;38.8095741272;45.5;15;81.0560612679;4;28.3999996185;29.5;12;41.1299999952;
64;8;41.1624984741;45.5;15;83.9900501966;4;29.3999996185;30.5;13;41.2754310369;
65;8;41.9427833557;47.0;17;86.4585871696;4;27.7826290131;32.5;14;41.4377241135;
66;9;42.4610786438;49.3899993896;15;108.516234517;4;26.8313179016;34.5;15;41.6183350086;
67;9;43.8870048523;52.6872596741;14;112.023391843;4;25.5;36.5;14;41.8187118769;
68;9;45.464969635;53.6192245483;15;114.726144314;4;25.5;38.4093551636;15;42.0402543545;
69;9;47.4232292175;52.7632675171;15;116.811316967;5;26.5;40.5201263428;15;43.2842636108;
70;10;42.7000007629;56.8203086853;13;133.299362063;5;27.5;41.5;14;43.581882;
71;11;44.7000007629;61.7744445801;12;135.435300231;5;28.8090000153;40.5;15;43.9046154022;
72;12;46.7000007629;64.8990325928;9;152.286905527;5;27.5;43.5;15;45.5805557966;
73;12;49.7000007629;69.9661865234;10;154.929446459;5;28.7999992371;42.0;15;47.0455895662;
74;12;53.2999992371;75.0367584229;11;157.179796457;5;28.0340003967;44.3899993896;16;48.3368571997;
75;12;53.2000007629;82.9661865234;11;158.933668613;6;28.2123565674;46.6872596741;14;49.4921709299;
76;13;54.2000007629;88.9661865234;10;160.48271966;6;30.3458442688;42.9097442627;15;50.3680301905;
77;13;55.2000007629;94.9661865234;12;161.838401556;7;28.3999996185;45.0;14;50.9708061218;
78;13;56.2000007629;100.317481995;14;163.01801753;7;29.3999996185;44.0;14;51.6039842367;
79;13;58.2000007629;102.372550964;15;164.041987181;7;30.2678718567;46.0;15;52.2624272108;
80;13;58.2000007629;107.426338196;16;164.832876444;7;27.3999996185;46.0;15;52.939850688;
81;14;59.125;112.478752136;18;165.418528557;7;26.3999996185;47.0;14;54.6290163994;
82;15;58.9807395935;119.529716492;17;165.849195242;7;27.3999996185;50.0;15;55.4120243788;
83;15;59.6849212646;126.579162598;17;166.141281366;9;26.3999996185;51.0;10;69.3516225815;
84;15;58.814125061;130.570648193;19;166.432844162;9;28.3999996185;55.0200004578;10;72.7979753017;
85;16;56.6432800293;138.622268677;19;166.723069191;9;30.0239944458;57.0;11;75.919426918;
86;16;56.4723014832;142.722763062;19;167.011125565;9;28.4530582428;63.0;11;78.7617588043;
87;16;54.5011100769;149.823822021;21;167.296179295;9;29.5384635925;66.0;11;81.1978888512;
88;16;53.5296134949;156.925079346;23;167.577404499;9;29.3999996185;72.0;12;83.3409413099;
89;16;54.1577377319;161.026092529;25;167.853993893;9;33.0740470886;69.1195602417;13;85.3620948792;
90;16;54.1853981018;165.126480103;22;168.125171661;10;32.1869697571;72.1392745972;14;87.1916143894;
91;16;55.21251297;170.225814819;23;169.390204906;10;32.0111846924;72.0;14;88.9712326527;
92;16;62.2390136719;161.323730469;24;169.698414087;10;31.3999996185;73.0;16;90.7063341141;
93;16;61.2648353577;166.560775757;25;169.994541645;11;29.3999996185;72.1977462769;15;92.4041440487;
94;16;63.9504394531;170.692367554;28;170.231624007;11;30.3999996185;73.0;16;94.0722711086;
95;16;65.4231567383;174.452972412;29;170.465291142;11;32.4000015259;73.0;13;95.7173235416;
96;16;68.0524902344;177.577331543;29;170.695077419;11;33.1529464722;76.0;14;98.3437438011;
97;16;68.1044921875;179.697570801;33;170.920587063;12;34.4000015259;82.0;13;99.8947925568;
98;15;69.1570739746;181.81338501;36;171.141495824;13;37.4000015259;84.2921142578;11;101.231210709;
99;15;69.2102203369;183.924530029;37;171.357548833;13;36.1862411499;83.0;13;102.547173262;
100;15;69.2639083862;186.03086853;38;172.540658832;14;35.4000015259;86.0;12;103.877501249;
101;15;69.6540679932;186.812728882;41;173.745631099;14;37.4000015259;85.0;13;105.204744458;
102;16;70.5698852539;188.60848999;46;174.959244728;13;38.4000015259;84.6416320801;14;106.511491895;
103;16;71.7263031006;191.408920288;47;176.167616844;13;38.4287643433;86.0769805908;16;108.781531811;
104;16;72.9750823975;189.91267395;47;178.356891632;14;39.5999984741;88.6416320801;15;110.080881715;
105;16;73.0390777588;193.407409668;48;180.573946238;14;40.5999984741;90.0568237305;16;115.31728971;
106;16;75.2513885498;196.886230469;50;186.590396523;14;40.9475364685;93.4416351318;19;119.804624438;
107;16;78.2690734863;202.655075073;52;191.776700854;14;39.9658279419;95.4416351318;19;123.637937903;
108;16;80.2093505859;209.146774292;53;197.20231235;14;39.9839630127;99.4049987793;14;126.870637655;
109;16;83.7939300537;211.863037109;54;201.017270207;14;42.0019226074;99.6416320801;15;129.355613708;
110;16;87.2591552734;211.863037109;56;204.087184429;14;41.0800018311;99.6416320801;15;132.548856735;
111;16;88.0573425293;215.863037109;55;206.288226366;14;43.0800018311;101.64163208;15;134.100762963;
112;16;90.4142303467;216.863037109;54;207.894735694;14;45.0545578003;99.6416320801;9;135.466532707;
113;16;90.3416061401;218.863037109;55;209.252445459;14;45.3148918152;100.64163208;9;134.038374066;
114;18;91.5165328979;220.863037109;54;210.491171598;14;43.3152618408;103.441635132;11;132.773388505;
115;20;92.6491165161;222.863037109;53;214.84267199;12;36.0542144775;91.4416351318;10;128.32543242;
116;20;97.753036499;227.23651123;54;216.186076045;12;35.0800018311;91.0996322632;11;127.230356216;
117;20;103.846794128;231.259048462;53;217.465471268;12;38.0800018311;91.9538269043;12;126.442992806;
118;20;108.245872498;233.658248901;54;218.654291868;12;38.0800018311;94.1800689697;12;126.642957091;
119;20;111.454658508;235.968994141;55;219.649025559;12;38.0800018311;96.2428436279;13;126.91497767;
120;20;114.644126892;238.118774414;55;220.650956869;12;40.0800018311;93.2428436279;14;127.241045833;
121;20;117.834251404;238.248687744;56;222.575485945;12;38.0800018311;95.2428436279;16;127.605161905;
122;20;122.016418457;239.300003052;57;224.580322862;12;37.8286781311;97.2428436279;16;128.993536115;
123;20;127.194244385;241.300003052;58;225.647587895;12;40.7938079834;94.490020752;16;129.454658151;
124;20;131.5;243.300003052;57;226.758682609;12;39.7938079834;96.5502929688;17;129.922217131;
125;20;136.763046265;245.300003052;59;227.911824107;12;38.7938079834;98.6097717285;18;130.389128566;
126;21;141.92628479;247.300003052;59;231.380795598;12;38.7938079834;96.6683654785;19;130.850198269;
127;21;147.215026855;248.300003052;60;234.395840049;12;36.7938079834;96.7259674072;19;131.3018502;
128;21;151.491210938;247.413848877;61;237.026907921;12;37.0800018311;97.8820953369;20;131.741856933;
129;21;155.756149292;246.49798584;63;239.351105452;12;39.0800018311;96.8963317871;21;132.169049025;
130;21;152.834915161;256.887268066;63;241.268796206;12;40.0800018311;96.8592681885;22;132.583050847;
131;21;155.904296875;258.887268066;62;242.771026492;12;39.7801132202;97.9418258667;23;132.984058142;
132;21;157.000778198;264.887268066;65;245.163749456;12;40.7621040344;97.9118041992;24;133.315181613;
133;21;159.068786621;271.887268066;65;246.747262955;12;40.745891571;98.8847885132;25;133.5502702;
134;21;160.1197052;278.887268066;66;248.366655469;12;41.0779342651;100.860473633;25;133.794920683;
135;21;160.881500244;282.887268066;66;250.020980954;12;40.7181739807;100.838592529;26;134.04751873;
136;21;157.414413452;290.887268066;69;251.709602475;12;40.7063560486;101.818893433;26;134.287611246;
137;21;158.92010498;293.887268066;70;253.815616727;12;41.1015319824;103.80116272;28;134.453737736;
138;21;156.81918335;298.887268066;70;256.339157104;12;41.6861495972;103.785217285;26;134.633005142;
139;21;156.686050415;304.887268066;80;258.903918147;12;41.7311019897;104.770858765;27;134.82376194;
140;22;160.866271973;306.887268066;73;265.133295059;11;39.1291046143;101.75793457;28;131.2677598;
141;22;159.768005371;316.887268066;71;267.979353309;11;38.6628036499;101.746307373;28;131.355089426;
142;22;163.493041992;324.887268066;71;270.840734601;11;39.6565246582;100.735839844;29;131.126420736;
143;23;170.551254272;322.887268066;68;276.489842415;10;38.6508712769;79.7264175415;29;128.008636475;
144;23;169.401184082;334.887268066;70;279.549014807;10;37.6508712769;80.7264175415;29;128.219509125;
145;23;177.439819336;338.887268066;70;282.59691751;10;37.6508712769;78.5098648071;29;128.392921448;
146;23;183.591934204;338.887268066;71;285.619355321;10;36.6370849609;78.5029983521;30;128.361564636;
147;23;184.213058472;343.887268066;71;288.600621104;10;37.6333770752;77.4968185425;30;128.025410652;
148;23;184.9972229;350.887268066;75;291.52366662;10;36.6333770752;78.4968185425;31;127.722867966;
149;23;189.535995483;347.887268066;77;294.37058866;10;36.6333770752;75.760055542;31;127.450583458;
150;23;190.189544678;354.887268066;78;297.082584739;10;34.6333770752;75.760055542;32;127.205525398;
151;23;195.541397095;356.887268066;83;299.513338923;10;34.6333770752;76.760055542;32;126.984974861;
152;23;196.535308838;357.887268066;86;301.837190151;10;35.6333770752;74.760055542;33;126.786478996;
153;23;196.451293945;365.887268066;88;304.046808481;10;34.6333770752;75.760055542;34;126.607831955;
154;23;200.342666626;368.887268066;89;306.130542636;10;34.6333770752;76.760055542;34;126.447048187;
155;23;201.157974243;366.887268066;93;309.240321398;10;35.6333770752;74.760055542;35;126.302345276;
156;23;200.129852295;370.887268066;95;323.549739003;10;34.6333770752;75.760055542;35;126.172110558;
157;23;204.167633057;378.887268066;96;335.470142245;10;35.0;76.760055542;35;126.054900169;
158;23;201.586700439;402.522583008;96;345.313939333;10;37.0;74.760055542;35;125.949411392;
159;24;206.738967896;405.370330811;99;353.324597597;10;37.0;75.760055542;35;125.854469299;
160;24;200.77557373;421.479370117;100;359.082137346;10;38.0;76.760055542;36;125.769024849;
161;25;199.292755127;439.704925537;99;363.258499622;10;36.0;76.760055542;37;125.692123413;
162;25;200.918289185;456.225128174;100;366.565024614;10;35.0;77.760055542;37;125.622907639;
163;27;204.324050903;468.661468506;98;384.62836051;8;24.0;65.0450592041;37;110.06029892;
164;27;206.887481689;481.631164551;98;387.779259205;8;24.0;66.0450592041;38;110.054272652;
165;28;207.883041382;491.363220215;98;390.497387409;8;24.0;67.0450592041;38;108.848845005;
166;28;208.76739502;504.034393311;99;392.774407148;8;24.0;68.0450592041;38;107.763958454;
167;28;209.372802734;504.554290771;101;397.86665082;8;24.0;69.0450592041;39;106.787561417;
168;28;210.179107666;514.254455566;100;428.686103582;8;24.0;70.0450592041;39;105.908805847;
169;28;218.615005493;539.460449219;100;453.595859766;8;24.0;71.0450592041;39;105.11792469;
170;29;231.36857605;568.894897461;99;473.378180265;8;25.0;69.0450592041;39;104.406130314;
171;29;241.563446045;593.834655762;102;488.830719471;8;24.0;70.0450592041;40;103.765519142;
172;29;249.041061401;613.844848633;102;500.138144255;8;25.0;68.0450592041;40;103.188966751;
173;29;253.102828979;630.280944824;102;511.076111078;8;24.0;69.0450592041;40;102.670070648;
174;29;247.784225464;632.312561035;104;523.472790956;8;24.0;70.0450592041;40;102.203064919;
175;29;253.488525391;646.65222168;104;531.576589584;8;25.0;68.0450592041;41;101.78275919;
176;30;267.30090332;661.745788574;110;541.203714371;8;24.0;69.0450592041;41;101.404481888;
177;31;265.943572998;675.045654297;113;545.946809769;8;24.0;70.0450592041;42;101.064032555;
178;32;272.776519775;679.36114502;117;548.998718977;8;25.0;67.9613189697;42;100.757629871;
179;33;267.428314209;686.472473145;116;552.521595955;8;24.0;68.9613189697;42;100.481867313;
180;34;263.979003906;699.0546875;110;555.628431559;7;25.0;70.9613189697;42;100.233679771;
181;35;269.037628174;708.810546875;109;558.148770094;7;26.0;72.9613189697;43;100.010311604;
182;36;273.733917236;708.871582031;89;577.394140005;6;25.0;69.9613189697;28;85.8067722321;
183;36;283.593200684;718.087280273;90;583.761848688;6;26.0;71.9613189697;20;85.6260933876;
184;36;298.057037354;734.71862793;91;593.806114435;6;25.0;69.9613189697;19;85.4634838104;
185;36;302.768951416;749.316162109;89;602.046265364;6;25.0;70.9613189697;19;85.3171358109;
186;38;304.232086182;767.790161133;88;608.049848795;6;25.0;72.9613189697;19;85.1854205132;
187;38;311.004974365;781.968200684;88;615.763639927;6;27.0;71.9613189697;21;85.0668787956;
188;38;317.776397705;795.836730957;84;621.232290268;6;27.0;73.9613189697;21;84.9601917267;
189;39;322.62322998;811.442382812;79;642.201484203;5;27.0;60.9613189697;22;69.6479043961;
190;39;327.720184326;828.036987305;83;650.136590481;5;27.0;61.9613189697;22;69.5831151009;
191;40;333.17388916;837.92565918;87;662.293015957;4;26.0;54.0261993408;22;65.4666547775;
192;40;326.348999023;860.111694336;93;670.627619743;4;27.0;53.0197105408;22;65.4199886322;
193;40;327.55847168;865.594055176;97;681.786939383;4;28.0;52.0138702393;23;65.3779907227;
194;43;333.491149902;878.125305176;97;707.326064825;3;27.0;38.9613189697;23;51.2550554276;
195;44;331.232635498;897.049377441;96;717.13774991;3;28.0;37.9613189697;23;51.2295503616;
196;44;337.943603516;906.339782715;97;726.509756088;3;29.0;36.9613189697;22;51.2065944672;
197;44;338.526153564;910.302429199;100;735.275546551;3;30.0;35.9613189697;22;51.1859350204;
198;46;337.771087646;922.115478516;98;758.314114571;2;26.0;31.9613189697;22;36.1673412323;
199;46;340.082305908;923.547973633;101;765.397617817;2;25.0;32.9613189697;22;36.1506071091;
200;48;344.070861816;935.725219727;107;787.98382473;2;24.0;33.9613189697;22;36.1355476379;
201;50;365.622589111;958.291687012;107;807.120558977;2;23.0;34.9613189697;23;36.1219930649;
202;51;369.600402832;981.135986328;104;831.37648797;1;20.0;30.9613189697;23;28.0732975006;
203;52;380.948516846;1005.9934082;105;850.522601843;1;19.0;31.9613189697;23;28.0659675598;
204;53;390.337097168;1037.33862305;104;868.967167854;1;18.0;32.9613189697;23;28.0593700409;
205;53;402.768981934;1057.92626953;105;883.004231215;1;17.0;33.9613189697;24;28.0534324646;
206;54;409.148529053;1091.87634277;104;898.348371029;1;16.0;34.9613189697;24;28.0480899811;
207;56;420.015045166;1126.73937988;103;913.594280005;1;15.0;35.9613189697;24;28.0432815552;
208;56;430.161376953;1159.42419434;103;928.935268641;1;14.0;36.9613189697;24;28.0389537811;
209;56;439.964294434;1191.58508301;104;944.346772432;1;13.0;37.9613189697;25;28.0350589752;
210;56;449.767700195;1224.55664062;104;960.553525686;1;12.0;38.9613189697;25;28.0315532684;
211;56;491.984710693;1256.47302246;101;974.250753641;1;12.0;39.9613189697;1;28.0283985138;
212;56;516.15814209;1286.65063477;102;987.640640259;0;0;0;0;0;
