Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;4;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;4;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;10.0;10.0;4;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;11.0;10.0;4;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;1;11.0;10.0;4;20.3999996185;
8;1;10.2938766479;11.7641716003;5;24.1098823547;1;11.1199998856;10.1999998093;4;20.7264003754;
9;1;10.4247236252;12.0549411774;5;24.5655879974;2;11.5179204941;10.3632001877;3;21.9903717041;
10;1;10.5272569656;12.2827939987;5;24.9179592133;2;11.597111702;10.4951858521;3;23.1719120741;
11;1;10.6065406799;12.4589796066;6;25.0;2;11.9515733719;11.0209560394;3;24.1897815466;
12;2;13.5272569656;12.6999998093;5;26.0;2;13.9515733719;11.4571752548;3;25.0591306686;
13;2;15.5272569656;12.5;5;26.0299999714;2;15.9515733719;11.8107032776;4;25.8015987873;
14;2;17.527256012;12.5;5;26.0605909824;2;17.0980739594;12.0916318893;4;26.441321969;
15;2;19.527256012;12.5;5;26.091766119;2;18.1581878662;12.3113050461;4;27.0020139217;
16;2;21.527256012;12.5;5;26.1235172749;2;19.2246494293;12.4808797836;4;27.2842636108;
17;2;22.7800483704;12.5;5;26.1558350325;2;20.2978534698;12.5;4;27.5518820286;
18;2;22.8850631714;12.5;6;26.1887089014;2;21.3781375885;12.5;4;27.8440244198;
19;2;22.625;12.8566131592;6;26.2221269608;2;22.3532066345;12.5;4;28.1613030434;
20;2;22.8999786377;12.5;6;26.2560760975;2;22.4483909607;12.5;4;28.5039470196;
21;2;22.625;12.8768224716;6;26.2905418873;2;22.5511837006;12.5;3;28.871723175;
22;2;22.625;12.8871622086;6;26.3255085945;2;22.6615161896;12.5;3;29.263862133;
23;2;22.9232406616;12.5;6;26.3609591722;2;22.7791595459;12.5;3;29.6789975166;
24;2;22.625;12.908288002;7;26.3968753815;2;22.9036998749;12.5;10;30.1151270866;
25;2;20.625;13.9190626144;7;26.4332377911;3;23.034538269;12.5;3;40.5695996284;
26;2;19.625;15.2166185379;7;26.4700255394;3;22.5;14.5;3;41.4391388893;
27;3;18.625;16.2350120544;6;26.5072168112;3;24.5;14.5;3;42.2943062782;
28;3;17.625;17.2536087036;6;26.5447884798;3;23.5;16.5;4;43.1295404434;
29;3;17.0;18.2723941803;6;26.5827163458;3;24.5;16.5;4;43.9396357536;
30;3;17.0;19.2913589478;6;26.6209751368;3;23.5;18.0768127441;4;44.7198433876;
31;3;17.0;20.3104877472;6;26.6595385075;3;22.8955383301;19.1938877106;4;45.4659633636;
32;3;17.0;21.3297691345;5;26.6983793974;3;21.8955383301;18.3002166748;4;46.1744346619;
33;3;17.0;22.3491897583;5;26.7374696732;3;22.5;19.396194458;4;46.8424062729;
34;3;17.0;23.3687343597;6;26.7767804861;4;21.5;18.4823455811;3;47.4677867889;
35;3;17.0;24.3883895874;6;26.8162822723;4;21.5;19.5592784882;2;48.0492649078;
36;3;17.0;25.4081420898;6;26.8559447527;4;21.5;20.6276702881;3;48.5863018036;
37;3;18.0;23.4279727936;5;26.8957372904;4;20.5;19.6882190704;3;48.9750175476;
38;3;17.0;24.4478683472;5;26.9356285334;4;20.5;19.7000007629;4;49.307009697;
