Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;5;20.0;
5;2;9.27600002289;11.1199998856;4;23.5301437378;1;10.0;10.0;5;20.0;
6;2;11.2760000229;11.2650718689;4;24.1266050339;1;11.0;10.0;5;20.0;
7;2;13.194486618;11.543302536;4;24.6095271111;1;11.0;10.0;5;20.3999996185;
8;2;13.5371427536;11.7641716003;3;25.2442476749;1;11.1199998856;10.1999998093;5;20.7264003754;
9;2;13.6799554825;12.0549411774;3;25.7551473379;1;11.2179203033;10.3632001877;5;20.9903717041;
10;2;13.7949075699;12.2827939987;3;26.1647416353;1;11.2971115112;10.4951858521;5;22.0419120789;
11;2;15.7949075699;12.4589796066;4;26.3060446978;1;11.6125736237;11.0209560394;5;22.9143505096;
12;2;17.7949066162;12.5;4;26.3673498631;2;12.1743059158;11.4571752548;4;24.6214065552;
13;2;18.8349113464;12.5;4;26.4306943417;2;14.9125738144;11.8107032776;5;25.2132637501;
14;2;19.527256012;12.5;4;26.4960671663;2;16.9125728607;12.0916318893;5;25.6832010746;
15;2;20.527256012;12.5;4;26.5634490252;2;17.9307518005;12.3113050461;5;26.0535256863;
16;2;21.527256012;12.5;4;26.6328122616;2;18.9401035309;12.4808797836;4;26.1235172749;
17;2;22.527256012;12.5;4;26.7041202784;2;19.94962883;12.5;4;26.1558350325;
18;2;22.625;12.5;5;26.7773271799;2;20.9593238831;12.5;4;26.1887089014;
19;2;22.625;12.5;5;26.8523778915;2;21.8566131592;12.5;4;26.2221269608;
20;2;22.625;12.5;5;26.9292075634;2;21.8666381836;12.5;4;26.2560760975;
21;2;22.625;12.5;5;27.0077416897;2;21.8768234253;12.5;6;26.2905418873;
22;2;22.625;12.5;5;27.0878958702;2;21.8871631622;12.5;6;26.3255085945;
23;2;22.625;12.5;5;27.1695766449;2;21.8976516724;12.5;6;26.3609591722;
24;3;20.625;13.5;3;27.2526805401;2;21.9082870483;12.5;6;26.3968753815;
25;3;19.625;14.5;3;27.3370957375;2;21.9190635681;12.5;6;26.4332377911;
26;3;18.625;15.5;3;27.4227013588;2;21.5;12.9299716949;8;26.4700255394;
27;3;17.625;16.5;3;27.5093686581;2;21.5;13.2350130081;8;26.5072168112;
28;3;17.0;17.5;3;27.5969614983;2;21.9521656036;12.5;8;26.5447884798;
29;3;17.0;18.5;3;27.6853370667;2;21.9634361267;12.5;8;26.5827163458;
30;3;17.0;19.5;3;27.7743468285;3;19.9748153687;13.5;8;26.6209751368;
31;3;17.0;20.5;4;27.863837719;3;18.5;14.5;8;26.6595385075;
32;3;17.0;21.5;4;27.9536523819;3;17.9978618622;15.5;9;26.6983793974;
33;3;17.0;22.5;5;28.0436308384;3;17.009513855;16.5;9;26.7374696732;
34;3;17.0;23.5;5;28.1336119175;3;16.0212402344;17.5;9;26.7767804861;
35;3;17.0;24.5;5;28.2234334946;3;15.0330343246;18.5;9;26.8162822723;
36;3;18.0;22.5;7;28.3129341602;3;14.5448846817;19.5;9;26.8559447527;
37;4;17.0;23.5;6;28.4019548893;3;14.5567836761;20.5;10;27.8957372904;
38;4;17.0;24.5;6;28.4903392792;3;15.5687217712;22.0;10;27.9856284857;
39;4;18.0;22.5;7;28.5779349804;3;16.5806884766;22.5;10;28.0775620937;
