Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
40;2;15.7751560211;15.5;8;37.7226448059;3;20.5;15.0063800812;10;30.3054995537;
41;2;16.0;15.5;8;37.8851585388;3;20.0916500092;15.0063800812;10;30.4484562874;
42;2;17.0;15.5;10;38.0;3;19.5;17.0063800812;10;30.5874762535;
43;2;16.0;14.5;10;38.0;3;20.5;19.0063800812;11;30.7222752571;
44;2;16.0;14.5;10;38.0;3;21.5;21.0063800812;11;30.8526129723;
45;2;16.9249992371;15.5;10;38.0;3;21.5;22.0063800812;12;30.9782910347;
46;2;17.9249992371;17.5;11;38.0;3;21.5;23.0063800812;13;31.0991544724;
47;2;18.9249992371;19.5;11;38.0;4;21.5;24.0063800812;12;31.215089798;
48;2;19.9249992371;20.5;11;38.0;4;21.5;25.0063800812;13;31.3260235786;
49;2;20.9249992371;21.5;12;38.0;4;21.5;26.0063800812;14;31.4319195747;
50;2;21.9249992371;22.5;12;38.0;4;21.5;27.0023441315;14;31.5327773094;
51;2;22.5499992371;22.5;12;38.0;4;21.5;27.0729446411;16;31.6286277771;
52;2;22.5499992371;22.5;14;38.0;4;21.5;27.140039444;17;31.7195310593;
53;2;22.5499992371;22.5;14;38.0;4;21.5;27.2036724091;17;31.8055725098;
54;3;22.5499992371;22.5;13;38.0;4;21.5;27.2639007568;18;32.8868603706;
55;3;22.5499992371;22.5;14;38.0;4;22.5;28.3208026886;19;32.9935204983;
56;3;22.5499992371;22.5;14;38.0;5;23.5;29.374464035;18;33.0605909824;
57;3;22.5499992371;22.5;15;38.0;5;23.5;30.3999996185;18;33.091766119;
58;3;22.5499992371;22.5;15;38.0;5;23.5;31.3999996185;19;33.1235172749;
59;3;22.5499992371;22.5;15;38.0;5;23.5;32.4000015259;20;33.1558350325;
60;3;22.5499992371;22.5;16;38.0;5;23.5;32.9779167175;20;33.1887089014;
61;3;22.5499992371;22.5;16;38.0;5;23.5;32.994354248;20;33.2221269608;
62;3;22.5499992371;22.5;16;38.0;5;23.5;33.0110626221;20;33.2560760975;
63;3;22.5499992371;22.5;16;38.0;5;23.5;33.0280380249;20;33.2905418873;
64;3;22.5499992371;22.5;16;39.0;5;23.5;33.0452728271;20;34.3255085945;
65;3;23.5499992371;23.5;16;39.0199999809;5;24.5;34.06275177;21;34.4009591341;
66;3;24.5499992371;24.5;16;39.0401959419;5;25.5;35.0804786682;21;34.4780592918;
67;3;24.7840423584;25.5;16;39.0605818033;5;25.5;36.0984344482;21;34.5567913055;
68;3;24.7886314392;26.5;15;39.0811508894;5;25.5;37.1166191101;21;34.6371330023;
69;3;24.5499992371;27.5;16;39.1018965244;5;25.5;38.1350097656;22;35.8971005678;
70;3;24.7979278564;27.5;16;39.1228116751;5;25.7999992371;39.3765525818;23;36.934044838;
71;3;24.8026313782;27.5;16;39.1438889503;5;26.0340003967;39.9215812683;23;37.7824989557;
72;3;24.8073768616;27.5;17;39.1651208401;5;26.2123565674;40.3709335327;23;38.4784564972;
73;3;24.5499992371;28.0825614929;18;39.1864993572;5;26.3458442688;40.7426109314;24;38.9071079493;
74;3;24.5499992371;28.0932502747;18;40.5980168581;5;26.3999996185;40.9792327881;24;39.1525080204;
75;3;24.8627510071;28.6040077209;18;41.7491437197;5;26.3999996185;41.1228599548;24;39.3953080177;
76;3;23.0382518768;30.0048313141;19;42.6760137081;5;26.3999996185;41.2638549805;25;39.635653615;
77;3;22.1720180511;31.3129768372;19;43.4168308973;5;26.3999996185;41.4023361206;25;39.8657865524;
78;3;22.2593841553;32.5464019775;19;43.8593988419;5;24.3999996185;42.5328903198;25;40.0222172737;
79;3;23.5914421082;30.0;20;44.0906063318;5;23.3999996185;43.6111068726;26;40.1822559834;
80;3;24.2999992371;29.6586914062;20;44.2940071821;6;22.3999996185;44.6911315918;25;40.3457341194;
81;3;25.601398468;29.0;20;44.3617914915;6;21.3999996185;45.7728652954;25;40.5124597549;
82;3;25.9814033508;29.0;21;44.3841004372;6;20.3999996185;46.8562316895;25;40.6822178364;
83;4;21.9864215851;31.0;19;44.4064661264;6;19.3999996185;47.9411087036;25;40.854770422;
84;4;21.6749992371;31.0;18;44.428878665;6;20.3999996185;49.9180679321;24;41.0298576355;
85;4;21.6749992371;32.7144393921;18;44.4513280392;6;21.3999996185;50.949180603;24;41.2071986198;
86;5;21.6749992371;34.7256622314;18;45.4738043547;6;22.3999996185;51.9803848267;25;41.3864927292;
87;5;21.6749992371;34.7369003296;18;45.6462974548;6;23.3999996185;53.0116271973;25;41.5674219131;
88;5;21.9337501526;35.7481498718;18;45.8395724297;6;24.3999996185;54.0428695679;27;41.7496519089;
89;5;22.6417293549;36.0;18;46.0559483767;6;25.3999996185;56.0740814209;27;41.9328351021;
90;5;23.2999992371;38.7706451416;18;46.2978342772;6;26.3999996185;58.1052246094;27;42.1166133881;
91;5;24.6518497467;39.0;18;46.5676732063;6;26.3999996185;60.1362457275;27;42.3006205559;
92;5;24.6569023132;40.0;17;46.8678678274;6;26.3999996185;62.1671218872;26;42.4844858646;
93;5;24.6619491577;41.0;18;47.2006826401;6;26.3999996185;62.8422470093;25;42.6678364277;
94;6;24.6669845581;42.0;17;47.5681227446;6;26.3999996185;62.933921814;25;42.8503015041;
95;6;24.6720085144;43.0;15;47.9717899561;6;26.3999996185;63.0251541138;27;43.0315146446;
96;6;24.6770172119;44.0;16;48.4127198458;7;26.3999996185;63.1157608032;23;51.2111179829;
97;6;24.6820106506;45.0;16;48.8912072182;7;27.3999996185;64.2055587769;22;51.6287641525;
98;6;24.6869850159;46.0;17;49.4066317081;7;28.3999996185;65.294380188;22;52.0315444469;
99;6;24.6919384003;47.0;17;49.9573024511;7;28.3999996185;66.3820648193;22;52.4187393188;
100;6;24.6968688965;48.0;17;50.5403382778;7;28.3999996185;67.4684371948;25;52.7898435593;
101;6;24.7017745972;49.0;17;51.1516070366;7;28.3999996185;68.5533599854;27;53.144556284;
102;6;24.706653595;50.0;16;51.7857474089;7;28.3999996185;69.6366882324;27;53.4827599525;
103;6;24.7115039825;51.0;16;52.4362835884;7;28.3999996185;70.7183074951;28;53.8044998646;
104;6;23.2999992371;50.925163269;17;53.0958418846;7;28.3999996185;71.7980957031;30;54.1099619865;
105;7;23.7211093903;50.0;16;53.7564578056;7;28.3999996185;72.8759536743;30;54.3994519711;
106;7;24.2999992371;51.9463615417;15;54.4099552631;8;28.3999996185;73.951789856;30;54.6733725071;
107;7;23.2999992371;50.9568405151;14;55.0483558178;9;28.3999996185;75.0255279541;27;66.9322013855;
108;7;23.2999992371;50.9672317505;14;55.6642831564;9;29.3999996185;77.0970993042;26;67.7329385281;
