Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;6;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;6;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;10.0;10.0;6;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;11.0;10.0;6;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;1;11.0;10.0;6;20.3999996185;
8;2;10.2938766479;11.9641714096;4;25.1098823547;2;11.4200000763;10.1999998093;5;21.7264003754;
9;2;10.6497240067;12.0549411774;4;25.6555880308;2;11.5179204941;10.3632001877;5;21.9903717041;
10;2;10.7725067139;12.2827939987;4;26.1050782204;2;11.597111702;10.4951858521;5;23.0819120407;
11;2;10.8736419678;12.4589796066;5;26.2917383909;2;11.9245738983;11.0209560394;5;23.99553442;
12;2;13.7943592072;12.5;5;26.4042263031;2;13.9245738983;11.4571752548;5;24.7449600697;
13;2;15.7943592072;12.5;5;26.5249304771;2;15.9245738983;11.8107032776;5;25.3503712416;
14;2;16.8703670502;12.5;5;26.6541694403;2;16.6051120758;12.0916318893;5;25.8344515562;
15;2;17.8994445801;12.5;4;26.7922235727;2;16.7503356934;12.3113050461;5;26.2195074558;
16;2;18.9305057526;12.5;4;26.9393253326;2;16.865852356;12.4808797836;5;26.3048160076;
17;2;19.9636039734;12.5;4;27.0956480503;2;18.7782287598;12.5;5;26.3530313969;
18;2;20.0965213776;12.5;5;27.261295557;2;19.7926940918;12.5;5;26.4023760557;
19;2;20.1337909698;12.5;5;27.4362905025;2;20.8074970245;12.5;6;26.4528282881;
20;2;20.1731643677;12.5;4;27.6205644608;2;21.3867835999;12.9358482361;6;26.5043625832;
21;2;20.2146263123;12.5;3;27.8139474392;2;21.5;12.9513092041;6;26.5569496155;
22;2;20.2581386566;12.5;3;28.016159296;2;21.9670848846;12.5;6;26.6105561256;
23;2;20.3036365509;12.5;4;28.2268030643;2;21.9831676483;12.5;6;26.6651450396;
24;4;20.3510303497;12.5;3;28.445360899;2;21.5;12.99954319;6;26.72067523;
25;4;19.625;13.5;4;28.6711919308;2;21.5;13.0162029266;6;26.7771017551;
26;4;18.4510192871;13.5;4;28.9035346508;2;22.0331306458;12.5;6;26.8343759775;
27;4;17.5032958984;14.5;4;29.141512394;2;21.5;13.4171876907;7;26.8924454451;
28;4;16.5568408966;15.5;4;29.3841423988;2;22.0677337646;12.5;8;26.9512542486;
29;4;15.6114320755;16.5;4;29.6303496361;2;21.5;13.4756269455;8;27.0107431412;
30;4;15.625;15.5;4;29.8789830208;2;21.5;13.5053710938;8;27.0708494186;
31;4;16.625;15.5;4;30.1288366318;2;22.1212539673;12.5;8;27.1315076351;
32;4;15.625;14.5;5;30.3786706924;2;21.5;13.5;8;27.1926498413;
33;4;15.625;13.5;4;30.6272368431;2;21.5;13.5963249207;8;27.2542052269;
34;4;15.0;13.5;4;30.8733024597;2;21.5;13.6271028519;10;27.3161010742;
35;4;15.3214931488;14.5;4;31.1156759262;2;22.1948299408;12.5;10;27.3782629967;
36;4;15.3760271072;15.5;5;31.353228569;2;22.2134780884;12.5;10;27.4406147003;
37;4;15.0;14.5;4;31.5849161148;2;21.5;13.5;10;27.5030794144;
38;5;16.0;14.5;3;31.8097963333;2;22.2509231567;12.5;11;27.5655794144;
39;5;17.0;15.5;3;32.0270428658;2;22.2696743011;12.5;11;27.628036499;
