Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;3;22.5301437378;1;10.0;10.0;5;20.0;
6;1;9.27600002289;11.2650718689;3;23.086605072;1;11.0;10.0;5;20.0;
7;1;10.194486618;11.543302536;3;23.5283432007;1;11.0;10.0;5;20.3999996185;
8;2;10.2938766479;11.9641714096;2;25.1098823547;1;11.1199998856;10.1999998093;5;20.7264003754;
9;2;10.6497240067;12.0549411774;2;25.6955879927;1;11.2179203033;10.3632001877;5;20.9903717041;
10;2;10.7815065384;12.2827939987;2;26.1933902502;2;11.597111702;10.4951858521;4;23.0419120789;
11;2;10.8935127258;12.4589796066;3;26.4377241135;2;11.6125736237;11.0209560394;4;24.0243505239;
12;2;13.8142290115;12.5;3;26.6183350086;2;11.8743057251;11.4571752548;4;25.7688601017;
13;2;15.8142290115;12.5;3;26.8187118769;2;14.6125736237;12.2689905167;5;27.2416840792;
14;2;16.936466217;12.5;3;27.0402543545;2;16.6125736237;12.939125061;5;28.4533436298;
15;2;17.9863147736;12.5;3;27.2842636108;2;17.6125736237;13.4724435806;5;29.4348003864;
16;2;19.0412158966;12.5;3;27.5518820286;2;18.6125736237;13.8840417862;5;30.2267874479;
17;2;20.1014289856;12.5;3;27.8440244198;2;19.6125736237;14.1939220428;5;30.8713004589;
18;2;20.2649059296;12.5;4;28.1613030434;2;20.6125736237;14.422750473;6;31.2278568745;
19;2;20.3362922668;12.5;5;28.5039470196;2;21.6125736237;14.5;6;31.4455661774;
20;2;20.4133872986;12.5;6;28.871723175;2;22.6125736237;14.5;6;31.67922616;
21;2;20.496137619;12.5;6;29.263862133;2;22.7000007629;14.5;6;31.9289507866;
22;2;20.5843696594;12.5;6;29.6789975166;3;22.7000007629;14.5;6;32.1946372986;
23;2;20.6777744293;12.5;7;30.1151270866;3;22.7000007629;14.5;6;32.4759366512;
24;2;20.7759037018;12.5;7;30.5695996284;3;22.7000007629;14.5;6;32.7722277641;
25;2;20.8781604767;12.5;7;31.0391392708;3;23.7000007629;14.5;6;33.0825982094;
26;2;19.625;13.5;7;31.5199065208;3;23.924779892;14.5;6;33.0058341026;
27;2;20.625;12.5;7;32.007601738;3;23.9017505646;14.3000001907;6;32.9804196358;
28;2;21.2017097473;12.5;6;32.4976010323;3;23.8941268921;14.1199998856;6;33.0005550385;
29;2;19.625;13.5;6;32.9851250648;3;23.9001655579;13.9580001831;6;33.0605754852;
30;2;20.625;12.5;6;33.465420723;3;23.918170929;13.8122005463;6;33.1549568176;
31;3;19.625;13.5;5;33.9339466095;3;23.9464874268;13.6809806824;6;33.2783317566;
32;3;20.625;12.5;5;34.3865451813;3;22.1377296448;14.5628824234;6;33.4255232811;
33;3;21.625;12.5;5;34.8195896149;3;23.0739555359;13.4565944672;6;33.5915799141;
34;3;21.8344078064;12.5;6;35.2300891876;3;22.0739555359;14.4565944672;6;33.7718281746;
35;3;21.9267692566;12.5;6;35.6157541275;3;21.2405986786;15.4565944672;7;33.9619235992;
36;3;19.9267692566;13.5;5;35.9750175476;3;20.3441181183;16.4565944672;7;34.1578912735;
37;3;19.625;14.5;5;36.307009697;3;19.4447498322;17.4565944672;7;34.3561658859;
38;3;19.625;15.5;5;36.6115064621;3;18.5418891907;18.4565944672;7;34.5536231995;
