Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;6;21.0;1;9.0;10.0;6;20.0;
4;1;8.14999961853;10.5;6;21.8400001526;1;9.0;10.0;6;20.0;
5;1;8.27600002289;10.9200000763;6;22.5301437378;1;10.0;10.0;6;20.0;
6;1;9.27600002289;11.2650718689;6;23.086605072;1;11.0;10.0;6;20.0;
7;1;10.194486618;11.543302536;6;23.5283432007;1;11.0;10.0;6;20.3999996185;
8;2;10.2938766479;11.9641714096;5;25.1098823547;1;11.1199998856;10.1999998093;6;20.7264003754;
9;2;10.6497240067;12.0549411774;5;25.6955879927;1;11.2179203033;10.3632001877;6;20.9903717041;
10;2;10.7815065384;12.2827939987;5;26.1933902502;1;11.2971115112;10.4951858521;6;22.0419120789;
11;2;10.8935127258;12.4589796066;5;26.4377241135;1;11.6125736237;11.0209560394;6;22.9143505096;
12;2;12.8935127258;12.5;5;26.6183350086;1;11.8743057251;11.4571752548;6;23.6214065552;
13;2;14.8935127258;12.5;5;26.8187118769;1;12.8743057251;11.8107032776;6;24.1832637787;
14;2;16.015750885;12.5;5;27.0402543545;1;13.8743057251;12.0916318893;6;24.6226100922;
15;2;17.0655975342;12.5;5;27.2842636108;1;14.3867835999;12.3113050461;6;24.9617595673;
16;2;18.1205005646;12.5;5;27.5518820286;1;14.488527298;12.4808797836;6;25.0;
17;2;19.1807136536;12.5;5;27.8440244198;1;16.3867835999;12.5;6;25.0;
18;2;19.6065406799;13.3532075882;6;28.1613030434;1;17.3867835999;12.5;6;25.0;
19;2;20.3362922668;12.5;6;28.5039470196;1;18.3867835999;12.5;7;25.0;
20;2;19.625;13.5;6;28.871723175;1;19.3867835999;12.5;7;25.0;
21;2;19.625;13.6615171432;6;29.263862133;1;19.5;12.5;7;25.0;
22;2;19.625;13.7791585922;6;29.6789975166;1;19.5;12.5;7;25.0;
23;2;19.625;13.9036989212;6;30.1151270866;1;19.5;12.5;7;25.0;
24;2;20.625;12.5;7;30.5695996284;1;19.5;12.5;7;25.0;
25;2;20.8781604767;12.5;8;31.0391392708;1;19.5;12.5;7;25.0;
26;4;20.9838066101;12.5;6;31.5199065208;1;19.5;12.5;7;25.0;
27;4;21.0919799805;12.5;7;32.007601738;1;19.5;12.5;8;25.0;
28;4;21.2017097473;12.5;7;32.4976010323;1;19.5;12.5;9;25.0;
29;4;19.625;13.5;7;32.9851250648;1;19.5;12.5;9;25.0;
30;5;18.625;13.5;6;41.965420723;1;19.5;12.5;9;25.0;
31;5;17.625;15.5;6;42.7739467621;1;19.5;12.5;9;25.0;
32;5;17.625;17.5;6;43.5500888824;1;19.5;12.5;9;25.0;
33;5;17.625;19.5;6;44.2888708115;1;19.5;12.5;9;25.0;
34;5;18.0;21.5;6;45.9863576889;1;19.5;12.5;10;25.0;
35;5;20.0;24.0;6;46.7297085524;1;19.5;12.5;11;25.0;
36;5;22.0;25.3528766632;6;47.4342885017;1;19.5;12.5;11;25.0;
37;5;23.0;26.5810680389;6;48.0997475386;1;19.5;12.5;11;25.0;
38;5;24.0;27.7993736267;6;48.726647377;1;19.5;12.5;11;25.0;
39;5;25.0;29.0078678131;6;50.3163189888;1;19.5;12.5;11;25.0;
40;5;27.0;30.7068881989;7;50.8907135725;1;19.5;12.5;12;25.0;
41;5;29.0;31.9070053101;8;51.4324380159;1;19.5;12.5;13;25.0;
