Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;4;20.0;
3;1;8.0;10.0;6;21.0;1;9.0;10.0;3;20.0;
4;1;8.14999961853;10.5;6;21.8400001526;1;9.0;10.0;3;20.0;
5;1;8.27600002289;10.9200000763;6;22.5301437378;1;10.0;10.0;3;20.0;
6;1;9.27600002289;11.2650718689;6;23.086605072;1;11.0;10.0;2;20.0;
7;1;10.194486618;11.543302536;6;23.5283432007;1;11.0;10.0;2;20.3999996185;
8;1;10.2938766479;11.7641716003;6;24.1098823547;1;11.1199998856;10.1999998093;2;20.7264003754;
9;1;10.4247236252;12.0549411774;6;24.5655879974;1;11.2179203033;10.3632001877;2;20.9903717041;
10;1;10.5272569656;12.2827939987;6;24.9179592133;1;11.2971115112;10.4951858521;2;22.0419120789;
11;1;10.6065406799;12.4589796066;6;25.0;1;11.6125736237;11.0209560394;2;22.9143505096;
12;2;12.6065406799;12.6999998093;5;26.0;1;11.8743057251;11.4571752548;2;23.6214065552;
13;2;14.6065406799;12.5;5;26.0299999714;1;13.6125736237;11.8107032776;3;24.1832637787;
14;2;15.8382911682;12.5;5;26.0605909824;1;14.6125736237;12.0916318893;3;24.6226100922;
15;2;16.8451728821;12.5;5;26.091766119;1;15.6125736237;12.3113050461;3;24.9617595673;
16;2;17.8521881104;12.5;5;26.1235172749;1;16.6125736237;12.4808797836;3;25.0;
17;2;18.8593330383;12.5;5;26.1558350325;1;17.6125736237;12.5;3;25.0;
18;2;19.8666038513;12.5;6;26.1887089014;1;18.6125736237;12.5;3;25.0;
19;2;19.8924598694;12.5;4;26.2221269608;1;19.5;12.5;4;25.0;
20;2;19.8999786377;12.5;4;26.2560760975;1;19.5;12.5;4;25.0;
21;2;19.907617569;12.5;4;26.2905418873;1;19.5;12.5;4;25.0;
22;2;19.9153709412;12.5;4;26.3255085945;1;19.5;12.5;5;25.0;
23;2;19.9232387543;12.5;4;26.3609591722;1;19.5;12.5;5;25.0;
24;2;19.625;12.908288002;4;26.3968753815;1;19.5;12.5;5;25.0;
25;2;19.9392967224;12.5;4;26.4332377911;1;19.5;12.5;5;25.0;
26;2;19.947479248;12.5;4;26.4700255394;1;19.5;12.5;5;25.0;
27;2;19.625;12.9410076141;4;26.5072168112;2;19.5;12.5;4;25.0;
28;2;19.625;13.2536087036;4;26.5447884798;2;19.5;12.5;4;25.0;
29;2;19.625;13.2723941803;4;26.5827163458;3;20.5;12.5;3;26.0;
30;2;17.625;14.2913579941;4;26.6209751368;3;19.5;13.5;3;26.0299999714;
31;2;16.625;15.3104877472;4;26.6595385075;3;18.8090000153;14.5;3;26.0605909824;
32;2;15.625;16.3297691345;5;26.6983793974;3;17.8181762695;15.5;3;26.091766119;
33;2;14.625;17.3491897583;5;26.7374696732;3;16.8275299072;16.5;3;26.1235172749;
34;2;14.0;18.3687343597;5;26.7767804861;3;15.8370552063;17.5;3;26.1558350325;
35;2;14.0;19.3883895874;5;26.8162822723;3;14.8467502594;18.5;3;26.1887089014;
36;2;14.0;20.4081420898;5;26.8559447527;3;14.3566131592;19.5;3;26.2221269608;
37;2;14.4175872803;20.5;5;26.8957372904;3;14.3666381836;20.5;4;26.2560760975;
38;2;14.4265403748;21.5;6;26.9356285334;3;14.3768234253;21.5;4;26.2905418873;
39;2;14.4355163574;22.5;7;26.9755871296;3;14.3871631622;22.5;5;26.3255085945;
40;2;14.4445075989;23.5;7;27.015581131;3;14.397652626;23.5;5;26.3609591722;
41;2;14.4535055161;24.5;9;27.0555787086;3;14.408288002;24.5;7;26.3968753815;
42;3;16.4625053406;23.0;8;28.0955479145;3;15.4190626144;22.5;7;26.4332377911;
43;3;16.4714984894;24.0;10;28.2654565573;3;14.4299716949;23.5;7;26.4700255394;
44;3;16.7347278595;24.5;10;28.450704217;3;14.4410076141;24.5;8;26.5072168112;
45;3;17.0;24.1377162933;10;28.6526901722;3;15.4521656036;22.5;9;26.5447884798;
