Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
39;3;17.6263332367;24.5;10;27.8453965187;2;14.7509241104;22.5;8;27.5655794144;
40;3;18.6402130127;22.5;10;28.9067034721;2;14.7696743011;23.5;9;27.628036499;
41;3;18.6540088654;23.5;10;29.0275492668;2;14.7884111404;24.5;10;27.690372467;
42;3;19.6676979065;24.5;11;29.1508271694;2;15.8071117401;22.5;10;27.7525100708;
43;3;20.9339351654;24.5;11;29.276537776;2;14.825753212;23.5;11;27.8143725395;
44;4;21.962223053;25.5;8;44.404676199;2;14.8443117142;24.5;11;27.8758842945;
45;4;23.7079906464;27.5;8;45.2852317095;2;15.8627653122;22.5;12;27.936971426;
46;4;26.0204257965;29.5;10;46.0875602961;2;16.0;22.5;12;27.9975619316;
47;4;28.0503425598;31.5;10;46.8108017445;2;17.0;22.5;12;28.0575861931;
48;4;29.705789566;31.5;11;47.4574428797;2;18.0;22.5;13;28.1169772148;
49;4;30.7367630005;32.5;13;48.0324492455;2;19.0;22.5;11;28.1756706238;
50;4;31.7682533264;32.5;14;48.5423916578;3;20.0;22.5;8;38.2336053848;
51;4;31.922039032;32.5;14;48.9946557283;3;22.0;23.5;6;38.1907231808;
52;4;32.0237960815;32.5;14;49.396807909;3;23.3500003815;25.25;4;38.9888710976;
53;4;31.680973053;32.5;14;49.6624219418;3;24.4602508545;27.1072349548;2;39.5242362022;
54;4;32.1740455627;32.5;14;49.8126516342;3;25.5;28.2011489868;3;39.8986907005;
55;4;32.2078475952;32.5;14;49.9646008015;3;27.5;27.5;5;40.2447223663;
56;4;32.2420349121;32.5;14;50.1181192398;3;27.5;28.5;5;40.5628457069;
57;4;32.2765769958;32.5;13;50.2730400562;3;28.5;29.2811508179;5;40.8540062904;
58;5;32.3114318848;32.5;12;50.4291789532;3;30.0082206726;27.5;6;41.1194801331;
59;5;31.7718334198;32.5;12;50.5863351822;4;30.2042236328;27.5;4;41.360776186;
60;5;32.3819274902;32.5;9;50.7442922592;4;30.3054618835;27.5;5;41.5795512199;
61;5;32.41746521;32.5;10;50.9008569717;4;30.3967418671;27.5;3;41.7775378227;
62;5;32.4526901245;32.5;10;51.0197672844;4;30.478843689;27.5;3;41.8524079323;
63;5;32.4794464111;32.5;9;51.7099606991;4;30.5057220459;27.5;4;41.8966178894;
64;6;32.6347389221;32.5;8;54.5523142815;4;30.5189857483;27.5;4;41.9396123886;
65;6;34.0492706299;34.0;8;56.1605942249;4;30.5318832397;27.5;4;41.9813876152;
66;6;35.3976364136;35.3899993896;6;57.5225625038;4;29.3500003815;28.5;5;43.0;
67;6;35.9425773621;36.6872596741;8;58.6693080664;4;31.3500003815;28.5;5;43.0299999714;
68;6;36.200592041;37.9097442627;8;59.3173265457;4;32.5499992371;29.5;6;43.0605909824;
69;6;36.3463973999;39.0;8;59.7923141718;5;32.5499992371;30.5;5;43.091766119;
70;7;36.4532699585;39.0;8;60.2730964422;5;32.5499992371;31.5;5;44.5144350529;
71;7;36.2451629639;39.0;10;60.7578625679;5;33.0029983521;33.0;6;45.6876685619;
72;7;34.6705169678;40.0;11;61.2447148561;5;32.1048278809;34.9791412354;6;46.6478723288;
73;7;33.7800598145;41.0;11;61.7317049503;5;33.3748092651;34.2989196777;6;47.4330196381;
74;7;32.8896331787;42.0;11;62.2168778181;5;33.9300193787;34.5445022583;7;47.9008294344;
75;9;32.2737960815;43.0;10;74.1983121634;5;32.6999969482;35.6584396362;7;48.0600823164;
76;9;33.3821182251;45.0;11;76.30666399;5;32.6999969482;36.6826896667;7;49.2179354429;
77;9;35.4891853333;48.0;13;77.5157529116;5;32.6999969482;36.7075042725;7;49.4341868162;
78;9;37.5946083069;51.0;13;78.6903312206;6;33.6999969482;37.7328681946;2;59.6516163349;
79;9;36.6980285645;54.0;15;79.8287905455;6;36.6999969482;38.7587661743;3;60.3701261282;
80;10;34.7991294861;58.0;13;80.9315867424;8;36.6999969482;41.785194397;1;61.0621289015;
81;10;30.2999992371;63.0;14;82.0009530783;8;36.6999969482;44.812122345;2;61.7244634628;
82;10;30.2999992371;67.0;15;83.0405228138;8;37.6999969482;44.5046806335;2;62.3549963236;
83;10;30.1925868988;71.2076416016;16;84.0548958778;8;38.3172264099;45.570274353;2;62.9525886774;
84;10;28.2999992371;73.2644195557;16;85.0491938591;8;36.6999969482;51.5046806335;3;63.5170058012;
85;10;28.626285553;74.9304656982;16;85.9769308567;8;36.6999969482;55.5046806335;3;64.0487905741;
86;10;28.0;77.9304656982;17;87.8889968395;8;36.6999969482;59.5046806335;3;65.5491139889;
87;10;29.0;81.5098876953;17;88.7999790907;8;35.6999969482;65.5046844482;5;66.0496183634;
88;10;31.0;85.5699768066;21;91.7004752159;9;35.6999969482;71.5046844482;5;68.7840228081;
89;10;32.0;89.6305847168;21;92.514125824;9;34.888999939;77.047416687;6;71.0789761543;
90;10;34.0;94.6915435791;22;93.3768954873;9;34.0564155579;82.2216339111;8;72.9941678047;
91;10;34.0;99.7527313232;23;94.2847808599;9;35.2033882141;84.3764266968;8;74.5960885286;
92;11;34.0;104.813980103;22;95.2147192359;9;36.3313827515;87.4049682617;11;75.7759581804;
93;12;35.0;103.35622406;22;96.0980308652;10;37.4420700073;89.4599151611;9;76.6614234447;
94;12;34.8712387085;106.547935486;23;97.0170515776;10;38.5372085571;90.6485671997;11;78.4336049557;
95;12;36.0;108.659675598;23;97.9633713365;11;40.5999984741;92.8241958618;13;79.0579812527;
96;12;36.25;113.186279297;25;98.9282435775;11;39.5999984741;95.9882202148;13;79.4987967014;
97;13;37.25;118.412834167;25;99.9029352665;11;40.5999984741;96.9563446045;14;79.9197150469;
98;13;39.2285766602;119.674285889;26;100.879076481;11;41.5999984741;98.1334915161;14;80.3331844807;
99;14;40.2545166016;121.99672699;29;101.848957539;11;42.5999984741;99.3063964844;15;80.7388416529;
100;15;42.2799835205;118.818893433;29;102.805750847;11;42.8000030518;100.474884033;15;81.1364043951;
