Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;10.0;10.0;5;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;11.0;10.0;5;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;1;11.0;10.0;5;20.3999996185;
8;2;10.2938766479;11.9641714096;3;25.1098823547;1;11.1199998856;10.1999998093;5;20.7264003754;
9;2;10.6497240067;12.0549411774;2;25.6555880308;2;11.5179204941;10.3632001877;4;21.9903717041;
10;2;10.7725067139;12.2827939987;2;26.1050782204;2;11.597111702;10.4951858521;4;23.1719120741;
11;2;10.8736419678;12.4589796066;3;26.2917383909;2;11.9515733719;11.0209560394;4;24.1897815466;
12;2;13.7943592072;12.5;3;26.4042263031;2;13.9515733719;11.4571752548;4;25.0591306686;
13;2;15.7943592072;12.5;3;26.5249304771;2;15.9515733719;11.8107032776;5;25.8015987873;
14;2;16.8703670502;12.5;4;26.6541694403;2;17.0980739594;12.0916318893;5;26.441321969;
15;2;17.8994445801;12.5;4;26.7922235727;2;18.1581878662;12.3113050461;5;27.0020139217;
16;2;18.9305057526;12.5;5;26.9393253326;2;19.2246494293;12.4808797836;5;27.2842636108;
17;2;19.9636039734;12.5;5;27.0956480503;2;20.2978534698;12.5;5;27.5518820286;
18;2;20.0965213776;12.5;6;27.261295557;2;21.3781375885;12.5;5;27.8440244198;
19;2;19.625;13.1783885956;6;27.4362905025;2;22.3532066345;12.5;6;28.1613030434;
20;2;19.625;13.230887413;6;27.6205644608;2;22.4483909607;12.5;6;28.5039470196;
21;2;20.2146263123;12.5;6;27.8139474392;2;22.5511837006;12.5;6;28.871723175;
22;2;20.2581386566;12.5;6;28.016159296;2;22.6615161896;12.5;6;29.263862133;
23;2;19.625;13.4048480988;6;28.2268030643;2;22.7791595459;12.5;7;29.6789975166;
24;2;19.625;13.4680404663;7;28.445360899;2;22.9036998749;12.5;7;30.1151270866;
25;2;17.625;14.5336084366;8;28.6711919308;2;23.034538269;12.5;7;30.5695996284;
26;3;16.625;15.60135746;7;28.9035346508;3;21.5;13.5;6;31.0391392708;
27;3;16.5032958984;15.5;7;29.141512394;3;22.5;12.5;6;31.5199065208;
28;3;15.5568408966;16.5;8;29.3841423988;3;23.4559726715;12.5;6;32.007601738;
29;3;14.9864320755;17.5;8;29.6303496361;3;23.6022796631;12.5;6;32.4976010323;
30;3;15.0418281555;18.5;8;29.8789830208;3;21.6022796631;13.5;6;32.9851250648;
31;3;15.0977706909;19.5;8;30.1288366318;3;21.5;14.5;6;33.465420723;
32;3;15.1539878845;20.5;8;30.3786706924;3;21.5;15.5;6;33.9339466095;
33;3;15.2102012634;21.5;8;30.6272368431;3;21.5;16.5;6;34.3865451813;
34;3;15.26612854;22.5;8;30.8733024597;3;20.5;15.5;6;34.8195896149;
35;3;15.3214931488;23.5;9;31.1156759262;3;20.5;15.5;6;35.2300891876;
36;3;15.3760271072;24.5;9;31.353228569;3;20.5;15.5;7;35.6157541275;
37;3;16.4294757843;22.5;9;31.5849161148;3;19.6847267151;16.5;7;35.9750175476;
38;3;16.0;22.5;11;31.8097963333;3;18.7925052643;17.5;7;36.307009697;
39;3;17.0;22.5;11;32.0270428658;3;17.8921031952;18.5;8;36.6115064621;
