Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;6;21.0;1;9.0;10.0;6;20.0;
4;1;8.14999961853;10.5;6;21.8400001526;1;9.0;10.0;6;20.0;
5;1;8.27600002289;10.9200000763;6;22.5301437378;1;10.0;10.0;5;20.0;
6;1;9.27600002289;11.2650718689;6;23.086605072;1;11.0;10.0;4;20.0;
7;1;10.194486618;11.543302536;6;23.5283432007;1;11.0;10.0;4;20.3999996185;
8;1;10.2938766479;11.7641716003;6;24.1098823547;1;11.1199998856;10.1999998093;4;20.7264003754;
9;1;10.4247236252;12.0549411774;6;24.5655879974;1;11.2179203033;10.3632001877;3;20.9903717041;
10;1;10.5272569656;12.2827939987;6;24.9179592133;1;11.2971115112;10.4951858521;3;22.0419120789;
11;2;10.6065406799;12.6589794159;5;26.0;1;11.6125736237;11.0209560394;3;22.9143505096;
12;2;12.6065406799;12.5;5;26.0299999714;1;11.8743057251;11.4571752548;3;23.6214065552;
13;2;14.6065406799;12.5;4;26.0605909824;1;12.8743057251;11.8107032776;3;24.1832637787;
14;2;15.8451738358;12.5;4;26.091766119;1;13.8743057251;12.0916318893;3;24.6226100922;
15;2;16.8521881104;12.5;4;26.1235172749;1;14.3867835999;12.3113050461;3;24.9617595673;
16;2;17.8593330383;12.5;4;26.1558350325;1;14.488527298;12.4808797836;3;25.0;
17;2;18.8666038513;12.5;4;26.1887089014;1;16.3867835999;12.5;3;25.0;
18;2;19.8740005493;12.5;4;26.2221269608;1;17.3867835999;12.5;3;25.0;
19;2;19.8999786377;12.5;4;26.2560760975;1;18.3867835999;12.5;4;25.0;
20;2;19.907617569;12.5;6;26.2905418873;1;19.3867835999;12.5;4;25.0;
21;2;19.9153709412;12.5;6;26.3255085945;1;19.5;12.5;4;25.0;
22;2;19.9232387543;12.5;6;26.3609591722;1;19.5;12.5;4;25.0;
23;2;19.625;12.908288002;6;26.3968753815;1;19.5;12.5;4;25.0;
24;2;19.9392967224;12.5;7;26.4332377911;1;19.5;12.5;4;25.0;
25;3;19.947479248;12.5;7;34.39742136;1;19.5;12.5;5;25.0;
26;3;18.625;13.5;7;34.7971013784;1;19.5;12.5;5;25.0;
27;3;20.625;12.95216465;7;35.1836863756;1;19.5;12.5;5;25.0;
28;3;22.625;13.2723941803;8;35.5551713705;1;19.5;12.5;5;25.0;
29;4;23.9811115265;12.5;7;35.909937501;1;19.5;12.5;5;25.0;
30;4;22.625;14.3104877472;7;36.2467730045;1;19.5;12.5;5;25.0;
31;4;22.625;15.3297691345;7;36.5648678541;1;19.5;12.5;5;25.0;
32;4;22.0649204254;16.3491897583;7;36.8637933731;1;19.5;12.5;5;25.0;
33;4;21.1818466187;17.3687343597;7;37.1434701681;1;19.5;12.5;5;25.0;
34;4;20.6650104523;18.3883895874;7;37.4041252136;1;19.5;12.5;5;25.0;
35;4;20.7645301819;19.4081420898;7;37.6462441683;1;19.5;12.5;5;25.0;
36;4;18.7645301819;21.4279727936;7;37.8705183268;1;19.5;12.5;6;25.0;
37;4;17.7645301819;23.4478683472;7;38.0777994394;1;19.5;12.5;6;25.0;
38;4;16.7645301819;25.4678134918;7;39.2690498829;1;19.5;12.5;6;25.0;
39;4;17.0;27.8877925873;7;39.552803874;1;19.5;12.5;7;25.0;
40;4;19.0;26.9507904053;7;39.7809443474;1;19.5;12.5;8;25.0;
41;4;18.0;29.0179367065;7;39.9498788118;1;19.5;12.5;8;25.0;
