Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;2;8.0;10.1999998093;4;22.0;1;9.0;10.0;5;20.0;
4;2;8.29999923706;10.5;4;22.8600001335;1;9.0;10.0;5;20.0;
5;2;8.42899990082;10.9200000763;4;23.5703396797;1;10.0;10.0;4;20.0;
6;2;9.5100440979;11.2650718689;4;24.1471868753;1;11.0;10.0;3;20.0;
7;2;10.4331178665;11.543302536;4;24.6094940901;1;11.0;10.0;3;20.3999996185;
8;2;10.5371360779;11.7641716003;4;25.2225904465;1;11.1199998856;10.1999998093;3;20.7264003754;
9;2;10.6750831604;12.0549411774;4;25.7104232311;1;11.2179203033;10.3632001877;3;20.9903717041;
10;2;10.7848453522;12.2827939987;4;26.0954813957;1;11.2971115112;10.4951858521;3;22.0419120789;
11;2;10.8714828491;12.4589796066;5;26.210757494;2;11.9125738144;11.0209560394;2;23.9143505096;
12;2;13.7921991348;12.5;5;26.2445284128;2;12.1743059158;11.4571752548;2;24.7514065504;
13;2;15.7921991348;12.5;5;26.2788209915;2;14.9125738144;11.8107032776;3;25.4586948156;
14;2;16.8149909973;12.5;5;26.3136199713;2;16.9125728607;12.0916318893;3;26.0603342056;
15;2;17.8228206635;12.5;5;26.348908782;2;18.0438919067;12.3113050461;3;26.5800945759;
16;2;18.8307609558;12.5;5;26.3846695423;2;19.0980739594;12.4808797836;3;26.8187118769;
17;2;19.8388061523;12.5;5;26.4208831787;2;20.1581878662;12.5;3;27.0402543545;
18;2;19.9446983337;12.5;4;26.4575294256;2;21.2246494293;12.5;3;27.2842636108;
19;2;19.625;12.9372587204;4;26.4945867062;2;22.1852798462;12.5;6;27.5518820286;
20;2;19.625;12.9483757019;6;26.5320322514;3;22.2655639648;12.5;3;37.325101614;
21;2;19.969707489;12.5;6;26.5698423386;3;23.3532066345;12.5;3;38.0708231926;
22;2;19.625;12.9709529877;7;26.6079919338;3;24.4483909607;12.5;3;38.8188140392;
23;2;19.9867973328;12.5;7;26.6464552879;3;25.5511837006;12.5;4;39.5667066574;
24;2;19.625;12.9939365387;7;26.6852053404;3;26.6615161896;12.5;4;40.3123164177;
25;2;17.625;14.0055618286;7;26.7242144346;3;27.7791595459;12.5;4;41.0535521507;
26;2;16.625;15.0172643661;7;26.7634538412;3;26.3160667419;13.5;4;41.7883143425;
27;2;15.625;16.3817272186;7;26.8028943539;3;25.5364952087;14.5;4;42.5144000053;
28;2;14.625;17.4014472961;7;26.8425058126;3;25.0834388733;13.5;4;43.2294287682;
29;2;14.0;18.4212532043;7;26.8822578192;4;24.157087326;13.5;3;43.9308047295;
30;2;14.0;19.4411296844;7;26.9221191406;4;22.2232704163;15.5;5;44.6157217026;
31;2;14.0;20.4610595703;7;26.9620585442;5;21.2824363708;17.5;4;45.2812113762;
32;2;14.0;21.4810295105;7;27.0020442009;5;20.3350830078;19.5;4;45.9242339134;
33;2;14.0;22.5010223389;7;27.0420441628;5;19.8817329407;21.4925632477;4;46.465420723;
34;2;14.4594602585;22.5;8;27.0820264816;5;19.8999996185;22.7327098846;6;46.9339466095;
35;2;14.4684562683;23.5;8;27.1219592094;5;19.8999996185;23.9669723511;6;47.3865451813;
36;2;14.477440834;24.5;10;27.1618103981;5;19.8999996185;25.193271637;6;47.8195896149;
37;2;15.48640728;22.5;10;27.2015485764;5;19.8999996185;26.4097938538;6;48.2300891876;
