Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;5;20.0;
4;2;8.14999961853;10.6999998093;4;22.8400001526;2;9.19999980927;10.0;4;21.0;
5;2;8.42599964142;10.9200000763;4;23.5301437378;2;10.3000001907;10.0;4;21.0599999428;
6;2;9.50100040436;11.2650718689;4;24.086605072;2;11.3179998398;10.0;4;21.1229639053;
7;2;10.4194869995;11.543302536;3;24.5283432007;2;11.336889267;10.0;4;21.6001901627;
8;2;10.5188770294;11.7641716003;3;25.1298823357;2;11.4800567627;10.1999998093;4;22.0082015991;
9;2;10.6542234421;12.0549411774;3;25.6057839394;2;11.6024608612;10.3632001877;4;22.3582868576;
10;2;10.7613010406;12.2827939987;3;25.9785410166;2;11.7074861526;10.4951858521;4;23.5279067755;
11;2;10.8451719284;12.4589796066;4;26.0811508894;2;12.0583724976;11.0209560394;4;24.5268628597;
12;2;13.7658882141;12.5;4;26.1018965244;2;14.0583724976;11.4571752548;4;25.3691681623;
13;2;15.7658882141;12.5;4;26.1228116751;2;16.0583724976;11.8107032776;5;26.0752547979;
14;2;16.7798900604;12.5;4;26.1438889503;2;17.1801719666;12.0916318893;5;26.6680037975;
15;2;17.7846317291;12.5;4;26.1651208401;2;18.2261924744;12.3113050461;5;27.1698563099;
16;2;18.7894077301;12.5;4;26.1864993572;2;19.2750034332;12.4808797836;5;27.3801496029;
17;2;19.7942180634;12.5;4;26.2080165148;2;20.3266181946;12.5;5;27.5615134239;
18;2;19.625;12.8624048233;5;26.2296639681;2;21.3810272217;12.5;5;27.7520513535;
19;2;19.625;12.8688993454;5;26.2514331341;2;22.3256149292;12.5;6;27.9515185356;
20;2;19.625;12.8754301071;5;26.2733153105;2;22.3854560852;12.5;6;28.1595556736;
21;2;19.625;12.8819942474;5;26.2953014374;2;21.5;13.4478664398;6;28.3756833076;
22;2;19.9164428711;12.5;6;26.3173824549;2;21.5;13.5127048492;7;28.5992991924;
23;3;19.625;12.8952150345;5;26.3395489454;2;21.5;13.5797901154;7;28.8296794891;
24;3;19.926399231;12.5;6;26.3617914915;2;22.5;12.5;7;29.0659828186;
25;3;17.625;13.9085378647;6;26.3841004372;3;21.5;13.5;6;29.3072590828;
26;3;16.625;14.9152297974;6;26.4064661264;3;21.5;12.5;6;29.5524601936;
27;3;15.9414548874;15.5;6;26.428878665;3;21.5;13.5;6;29.8004574776;
28;3;16.625;14.2144393921;8;26.4513280392;3;22.5;12.5;6;30.0500593185;
29;3;17.95154953;12.5;8;26.4738043547;3;23.0150184631;12.5;6;30.3000340462;
30;3;18.625;13.2369022369;8;26.4962974787;3;21.0900096893;13.5;6;30.5491337776;
31;3;16.9616661072;13.5;8;26.5187973976;3;20.1647396088;14.5;6;30.7961182594;
32;3;15.9667291641;14.5;9;26.5412938595;3;19.2388343811;15.5;6;31.0397801399;
33;3;16.625;13.270647049;9;26.5637768507;3;18.3119335175;16.5;6;31.278968811;
34;3;17.9768505096;12.5;9;26.5862361193;3;17.3836898804;17.5;6;31.5126113892;
35;3;18.625;13.2931184769;9;26.6086617708;3;16.4537830353;18.5;7;31.7397313118;
36;3;19.9869499207;12.5;9;26.6310436726;3;16.0219192505;19.5;7;31.95946455;
37;3;19.991985321;12.5;9;26.6533719301;3;16.0878391266;20.5;7;32.171069622;
38;3;19.9970092773;12.5;9;26.6756366491;3;16.1513214111;21.5;7;32.373934269;
