Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
41;4;21.625;18.830160141;10;38.9318249226;3;19.2925052643;18.5;8;37.4628447294;
42;4;21.625;18.9149646759;11;39.1028598547;3;19.3921031952;19.5;9;37.8002153635;
43;4;21.625;18.9900245667;11;39.1438889503;3;18.3921031952;19.5;11;38.1109733582;
44;5;21.625;19.0;6;49.1651208401;3;18.3921031952;21.5;11;38.3959143162;
45;5;22.625;23.0;6;49.5864989758;3;19.0;23.5;11;38.6562006474;
46;5;23.625;27.0;6;49.9824162722;4;21.0;25.5;10;53.8932642937;
47;5;23.625;31.0;7;50.3516026735;4;22.0;28.5;10;54.8587161303;
48;5;23.625;35.0;7;50.6934678555;4;25.0;29.5;10;55.7236394882;
49;5;23.625;39.0;8;51.0080336332;4;25.0;31.5;12;56.4405276775;
50;6;23.625;39.0;8;51.2958440781;5;25.5;33.5;12;56.9862952232;
51;6;23.625;39.0;8;51.5578705072;5;26.5;35.5;13;57.4585431814;
52;6;23.625;39.0;9;51.795410037;5;27.5;36.5;13;57.8638783693;
53;6;23.625;39.0;8;52.0099886656;5;28.5;37.5;14;58.2097343206;
54;6;23.625;39.0;8;52.2032761574;6;29.9748153687;38.5;13;58.5037380457;
55;6;23.625;39.0;9;53.3770138025;6;31.5;36.5;15;58.6595385075;
56;6;24.625;40.0;9;53.4488786459;6;31.2000007629;37.5;15;58.6983793974;
57;6;25.625;41.0;9;54.4915239811;6;31.2000007629;38.5;15;58.7374696732;
58;6;26.9370594025;43.0;11;54.5743861198;6;32.2000007629;36.5;15;58.7767804861;
59;6;27.9431743622;45.0;11;54.6586322784;6;31.2000007629;37.5;15;59.8162822723;
60;6;28.1926116943;47.0;12;54.7442474365;6;32.2000007629;39.5;17;59.8959447145;
61;6;28.2083683014;48.0;12;54.8312129974;6;34.2000007629;38.5;17;60.9769212008;
62;6;28.2244434357;49.0;13;54.9195072651;6;34.2000007629;41.5;17;61.0991820097;
63;6;27.9681663513;49.6059188843;14;55.0091048479;6;35.5370674133;44.5;20;61.2238785028;
64;7;28.2575302124;49.0;13;55.0999771357;6;36.2000007629;44.5;20;61.3509761095;
65;7;27.625;49.6524085999;14;55.1920915842;6;35.5635528564;46.5;20;61.4804340601;
66;7;28.2918357849;49.0;15;55.2854119539;6;35.5773239136;48.5;21;63.6412582397;
67;7;27.9938983917;49.7011871338;16;55.3798980713;6;36.6709976196;48.2825775146;21;65.4539314508;
68;9;28.3273162842;49.0;10;70.4755060673;6;36.4692802429;49.0431938171;21;66.965277195;
69;9;29.0069942474;50.0;11;71.6221871376;6;36.3435554504;51.1196479797;19;68.2248436213;
70;9;30.013589859;51.0;10;74.2260055542;6;36.5728530884;48.6926727295;20;69.1167347431;
71;9;30.2452144623;52.6300010681;10;76.4489064217;6;36.14112854;48.6793289185;19;69.5605342388;
72;9;30.8165397644;54.1353607178;11;78.326028347;6;33.6458435059;50.5909881592;19;69.9829875231;
73;9;30.9774894714;55.5344276428;11;79.900123477;6;32.6458435059;52.6803779602;21;70.2761412859;
74;9;31.1055164337;56.8463134766;11;82.008699894;6;29.6458435059;51.8724441528;20;70.5299563408;
75;9;32.1747512817;59.0;11;82.6353844404;6;27.6458435059;52.921295166;19;70.7897458076;
76;10;32.7286605835;61.0;10;95.9365427494;6;25.6458435059;53.9716415405;20;71.0552411079;
77;10;31.2999992371;66.7256622314;11;97.2202607393;6;25.6458435059;55.0234222412;15;71.3261334896;
78;10;31.2999992371;69.7369003296;9;98.2934691906;6;26.2999992371;56.1734390259;15;71.6020741463;
79;10;31.2999992371;74.7481536865;9;99.1660395861;6;27.2999992371;58.2806015015;16;71.8826739788;
80;10;31.2999992371;78.6362457275;10;99.9728587866;6;28.2999992371;60.3903045654;14;72.1675043106;
81;10;31.2999992371;81.727104187;11;100.713032603;6;26.2999992371;59.2434539795;14;72.4560997486;
82;10;32.0;86.1496353149;13;101.388236403;6;25.2999992371;60.3012390137;14;72.7479586601;
83;10;33.0;89.1950912476;15;101.986296415;6;24.2999992371;61.359916687;15;73.0425474644;
84;10;34.0;88.2331008911;16;102.523866057;6;23.2999992371;63.4193725586;14;73.3393034935;
85;10;35.0;90.2695159912;16;103.010831714;6;23.0;61.4794654846;16;73.6376385689;
86;10;36.0;92.3064498901;18;103.453060508;6;22.0;59.5400657654;17;73.936943531;
87;10;37.0;91.3438796997;18;103.800209403;6;22.0;59.6010284424;13;74.2365944386;
88;10;38.0;91.3817749023;18;103.999406219;7;23.0;55.9097442627;12;74.5359563828;
89;10;39.0;93.4201278687;19;104.199321985;7;22.0;57.9097442627;12;74.8343896866;
90;10;41.0;94.4589004517;19;104.399602771;7;22.0;59.7846298218;13;75.1312563419;
91;10;41.0;97.4980697632;20;104.599894643;7;23.0;57.8455657959;13;75.425924778;
92;10;42.0;99.1999435425;21;104.799845576;7;22.0;60.9061279297;13;75.7177762985;
93;10;44.0;98.2999267578;23;104.99910903;7;22.0;59.9661636353;14;76.0062115192;
94;10;44.0;97.399559021;24;105.197347164;7;23.0;58.0255355835;14;77.2906534672;
95;10;44.2000007629;97.4986724854;25;105.39423275;7;23.0;62.0841064453;15;77.6105556488;
96;10;45.2000007629;97.597114563;25;105.589451075;7;24.0;62.1417541504;15;77.9265871048;
97;10;44.2000007629;99.6947174072;26;105.782704115;7;25.0;59.1417541504;15;78.2382729053;
98;10;44.2000007629;101.791351318;27;105.973709345;7;24.0;62.1417541504;16;78.5451751947;
99;10;45.2000007629;100.88684845;28;106.162204146;7;24.0;65.1417541504;16;78.8468960524;
100;10;44.2000007629;98.9811019897;28;106.347945452;8;25.0;63.3608436584;15;79.1312892437;
101;10;44.2000007629;102.073974609;29;106.530710459;8;24.0;64.4122619629;15;79.3819782734;
102;10;44.2000007629;110.471496582;31;106.694508553;8;24.0;65.4621887207;15;79.6277611256;
103;10;44.2000007629;114.386161804;31;106.85089922;8;25.0;63.510559082;17;79.8684037924;
104;10;44.2000007629;116.645622253;32;107.003982544;8;24.0;65.6163635254;17;80.1037119627;
105;10;44.2000007629;117.352783203;34;107.153626919;8;25.0;66.6163635254;18;80.3335294724;
106;10;44.2000007629;119.457542419;35;107.299720764;8;24.0;66.6163635254;18;80.5577368736;
107;10;45.2000007629;118.559806824;33;107.442172527;8;24.0;68.6163635254;18;80.7762498856;
108;10;45.2000007629;117.65952301;35;107.580909014;8;25.0;68.8551025391;18;80.9890166521;
109;12;44.2000007629;119.756629944;32;107.71587491;8;26.0;69.9089050293;17;81.1960151196;
