Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;4;20.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;9.0;10.0;3;20.0;
5;1;8.27600002289;10.9200000763;3;22.5301437378;1;10.0;10.0;3;20.0;
6;1;9.27600002289;11.2650718689;3;23.086605072;1;11.0;10.0;3;20.0;
7;1;10.194486618;11.543302536;3;23.5283432007;1;11.0;10.0;3;20.3999996185;
8;1;10.2938766479;11.7641716003;3;24.1098823547;1;11.1199998856;10.1999998093;3;20.7264003754;
9;1;10.4247236252;12.0549411774;3;24.5655879974;2;11.5179204941;10.3632001877;2;21.9903717041;
10;1;10.5272569656;12.2827939987;3;24.9179592133;2;11.597111702;10.4951858521;2;23.0819120407;
11;1;10.6065406799;12.4589796066;4;25.0;2;11.9245738983;11.0209560394;2;23.99553442;
12;1;12.5272569656;12.5;4;25.0;2;13.9245738983;11.4571752548;2;24.7449600697;
13;1;13.5272569656;12.5;4;25.0;2;15.9245738983;11.8107032776;3;25.3503712416;
14;1;14.5272569656;12.5;4;25.0;2;16.9627056122;12.0916318893;3;25.8344515562;
15;1;15.5272569656;12.5;4;25.0;2;17.9761257172;12.3113050461;3;26.2195074558;
16;1;16.527256012;12.5;4;25.0;2;18.9898986816;12.4808797836;3;26.3048160076;
17;1;17.527256012;12.5;5;25.0;2;20.0040187836;12.5;3;26.3530313969;
18;1;17.625;12.5;5;25.0;2;21.0184822083;12.5;3;26.4023760557;
19;1;17.625;12.5;6;25.0;2;21.9207134247;12.5;4;26.4528282881;
20;1;17.625;12.5;6;25.0;2;21.9358482361;12.5;4;26.5043625832;
21;1;17.625;12.5;6;25.0;2;21.9513092041;12.5;4;26.5569496155;
22;1;17.625;12.5;7;25.0;2;21.9670848846;12.5;4;26.6105561256;
23;1;17.625;12.5;7;25.0;2;21.9831676483;12.5;4;26.6651450396;
24;1;17.625;12.5;7;25.0;2;21.9995441437;12.5;4;26.72067523;
25;1;17.625;12.5;7;25.0;2;22.0162029266;12.5;5;26.7771017551;
26;1;17.625;12.5;7;25.0;2;22.0331306458;12.5;5;26.8343759775;
27;1;17.625;12.5;7;25.0;2;22.0503120422;12.5;6;26.8924454451;
28;1;17.625;12.5;7;25.0;2;22.0677337646;12.5;6;26.9512542486;
29;1;17.625;12.5;7;25.0;2;22.0853767395;12.5;5;27.0107431412;
30;1;17.625;12.5;7;25.0;2;21.5;13.5;5;27.0708494186;
31;1;17.625;12.5;7;25.0;2;22.1212539673;12.5;5;27.1315076351;
32;1;17.625;12.5;7;25.0;2;21.5;13.5;5;27.1926498413;
33;1;17.625;12.5;7;25.0;2;22.1577949524;12.5;4;27.2542052269;
34;1;17.625;12.5;7;25.0;2;21.5;13.5;4;27.3161010742;
35;1;17.625;12.5;7;25.0;2;22.1948299408;12.5;4;27.3782629967;
36;1;17.625;12.5;7;25.0;2;22.2134780884;12.5;4;27.4406147003;
37;1;17.625;12.5;8;25.0;2;22.2321853638;12.5;4;27.5030794144;
38;1;17.625;12.5;8;25.0;2;22.2509231567;12.5;4;27.5655794144;
39;1;17.625;12.5;8;25.0;2;22.2696743011;12.5;4;27.628036499;
40;1;17.625;12.5;8;25.0;2;21.5;13.5;4;27.690372467;
41;1;17.625;12.5;8;25.0;2;22.3071117401;12.5;5;27.7525100708;
42;1;17.625;12.5;9;25.0;2;22.3257522583;14.5;5;27.8143725395;
