Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;2;8.0;10.1999998093;5;22.0;1;9.0;10.0;5;20.0;
4;2;8.29999923706;10.5;5;22.870000124;1;9.0;10.0;5;20.0;
5;2;8.43050003052;10.9200000763;5;23.5907347202;1;10.0;10.0;5;20.0;
6;2;9.51463317871;11.2650718689;5;24.178371191;1;11.0;10.0;5;20.0;
7;2;10.4401340485;11.543302536;5;24.6518604755;1;11.0;10.0;4;20.3999996185;
8;2;10.5466680527;11.7641716003;5;25.2769526243;1;11.1199998856;10.1999998093;4;20.7264003754;
9;2;10.6873140335;12.0549411774;4;25.7773911953;1;11.2179203033;10.3632001877;3;20.9903717041;
10;2;10.7999124527;12.2827939987;4;26.175667882;1;11.2971115112;10.4951858521;3;22.0419120789;
11;2;10.8895254135;12.4589796066;3;26.3047758341;1;11.6125736237;11.0209560394;3;22.9143505096;
12;2;12.8895254135;12.5;3;26.3529902697;1;11.8743057251;11.4571752548;3;23.6214065552;
13;2;14.8895254135;12.5;3;26.4023339748;2;14.6125736237;11.8107032776;3;25.1832637787;
14;2;15.9220657349;12.5;3;26.4527852535;2;16.6125736237;12.0916318893;3;25.7526100874;
15;2;16.9334182739;12.5;3;26.5043187141;2;17.9515743256;12.3113050461;3;26.2371906042;
16;2;17.9450130463;12.5;3;26.556904912;2;18.9952030182;12.4808797836;3;26.4377241135;
17;2;18.9568443298;12.5;2;26.6105105877;2;20.0438919067;12.5;3;26.6183350086;
18;2;19.9689064026;12.5;3;26.6650986671;2;21.0980739594;12.5;3;26.8187118769;
19;2;19.9996471405;12.5;3;26.7206280231;2;22.0456142426;12.5;4;27.0402543545;
20;2;20.0121421814;12.5;3;26.777053833;2;22.1120758057;12.5;4;27.2842636108;
21;2;20.0248374939;12.5;3;26.8343273401;2;22.1852798462;12.5;4;27.5518820286;
22;2;20.0377235413;12.5;3;26.8923960924;2;22.2655639648;12.5;5;27.8440244198;
23;2;20.0507888794;12.5;3;26.9512042999;2;22.3532066345;12.5;5;28.1613030434;
24;2;20.0640220642;12.5;3;27.0106925964;2;22.4483909607;12.5;5;28.5039470196;
25;2;20.0774059296;12.5;3;27.0707983971;2;22.5511837006;12.5;5;28.871723175;
26;2;20.0909290314;12.5;3;27.1314563751;2;22.6615161896;12.5;5;29.263862133;
27;2;19.625;13.5;3;27.1925981045;2;21.5;13.5;5;29.6789975166;
28;2;19.625;13.5962991714;3;27.2541532516;3;22.5;12.5;4;30.1151270866;
29;2;20.1321849823;12.5;2;27.3160488605;3;23.034538269;12.5;5;30.5695996284;
30;2;18.1461105347;13.5;2;27.3782105446;3;21.5;13.5;6;31.0391392708;
31;2;18.625;13.5;2;27.4405622482;3;20.5;13.5;6;31.5199065208;
32;2;17.1741256714;13.5;3;27.5030269623;3;20.4559726715;14.5;6;32.007601738;
33;2;17.625;13.5;4;27.5655269623;3;19.6022796631;15.5;7;32.4976010323;
34;2;16.2022438049;13.5;4;27.6279840469;3;18.6022796631;14.5;8;32.9851250648;
35;2;15.216296196;14.5;5;27.6903202534;3;19.5;14.5;8;33.465420723;
36;2;14.6053218842;15.5;6;27.7524580956;3;20.5;15.5;8;33.9339466095;
37;2;15.0;14.5;6;27.8143208027;3;21.5;16.5;8;34.3865451813;
38;3;17.0;14.407160759;5;28.8758327961;3;20.5;15.5;8;34.8195896149;
39;3;19.0;14.4379167557;4;29.1469204426;4;20.5;15.5;8;40.2300891876;
