Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
39;3;21.625;15.3091678619;7;30.3966468573;3;18.3426094055;22.5;6;32.0889981985;
40;3;23.0342102051;14.2889671326;8;30.7048492432;3;18.390499115;23.5;7;32.2314391136;
41;3;21.9085903168;13.5;8;31.0344417095;4;18.4368209839;24.5;6;32.3704611063;
42;3;22.1389598846;13.5;8;31.3864324093;4;19.4815330505;22.5;6;32.5059572458;
43;3;23.4877738953;13.5;8;31.7616100311;4;19.0933208466;23.5;7;32.6378437281;
44;3;25.1463623047;16.5;10;32.1604690552;4;19.146686554;24.5;7;32.7660601139;
45;3;26.2361049652;19.5;10;32.5831296444;4;20.1983890533;24.5;9;32.8905677795;
46;3;26.3312034607;22.5;10;33.0292596817;4;20.643743515;25.5;9;33.0113472939;
47;3;25.5604457855;25.5;11;33.4979996681;4;21.6800956726;26.5;10;33.1283977032;
48;3;25.5776805878;28.5;10;33.9879040718;4;23.3434467316;27.5;11;33.2417349815;
49;3;25.625;28.5;9;34.4969015121;4;24.3884620667;28.5;11;33.3513906002;
50;3;25.7759037018;29.5;11;35.0222811699;4;25.4318351746;27.5;11;33.4574077129;
51;3;26.8781604767;27.5;11;35.5607180595;4;25.8090991974;28.5;13;33.5045039654;
52;3;25.6423549652;28.5;11;36.1083331108;5;26.3125;28.6272525787;12;33.543856144;
53;4;25.6573963165;29.5;8;59.6607971191;5;27.0006561279;27.5;13;33.5829925537;
54;4;27.6719684601;28.5;8;61.5934648514;6;26.3125;28.5;12;53.6218836308;
55;4;29.3730297089;29.5;8;63.2679033279;6;25.3125;30.6859416962;12;54.8605015278;
56;4;29.4963493347;30.5;8;64.6977438927;7;25.3125;32.7052497864;11;70.916415453;
57;4;29.617565155;31.5;8;65.9096083641;8;26.3125;35.724407196;10;72.5447597504;
58;4;29.7356567383;32.5;8;66.9352526665;8;27.3125;38.7434005737;10;73.93013978;
59;4;29.8496952057;33.5;10;67.8059921265;8;27.3125;41.7622146606;10;76.0926165581;
60;5;29.958864212;34.5;10;79.7300891876;8;28.3125;44.7808418274;12;77.1649898291;
61;5;31.0517692566;36.5;10;80.5757541656;8;29.8125;47.7992630005;12;79.8890945911;
62;5;32.1385421753;38.5;11;81.3584012985;8;30.8125;50.8434562683;12;81.9271956682;
63;5;33.219379425;40.5;12;82.076335907;8;31.8125;53.887966156;13;84.6228251457;
64;5;34.2940750122;42.5;13;82.7295217514;9;34.8125;54.9327163696;12;86.0549923182;
65;5;35.3625869751;44.5;13;83.3193311691;9;36.8125;53.5;12;87.2465065718;
66;5;36.4249916077;45.5;13;86.687502861;9;37.7260704041;56.5;13;87.9821733236;
67;5;36.9329299927;47.0;14;89.4040994644;9;38.8125;57.5;13;88.6188924313;
68;5;37.3382644653;48.3899993896;14;91.5613231659;9;39.0300064087;59.5;14;89.119630456;
69;5;37.6780700684;49.6872596741;14;93.2599315643;9;39.056854248;62.0779190063;14;92.3355585337;
70;5;37.9612083435;50.9097442627;17;94.2749795914;9;39.5322532654;64.1001358032;14;95.9224684238;
71;6;38.1630630493;52.0;17;94.8172149658;9;41.909866333;64.1229400635;16;98.0857796669;
72;6;38.304069519;53.0;17;95.2890310287;10;43.2050247192;64.1463241577;14;101.139432192;
73;6;38.4265823364;54.0;18;95.6899671555;10;42.8440933228;65.1832122803;15;103.242598176;
74;6;38.5302429199;55.0;20;95.8824110031;10;42.4239883423;69.1843719482;16;105.019012213;
75;6;38.5735397339;56.0;20;96.0;10;42.8633499146;72.2848205566;16;106.591123104;
76;6;38.5999984741;57.0;20;96.0;10;43.1900634766;74.3862991333;17;107.974370003;
77;6;38.5999984741;58.0;20;97.0;10;43.4122505188;76.4886703491;18;109.990813375;
78;6;39.5999984741;60.0;22;97.1499999762;12;42.4122505188;81.5468444824;15;136.066799521;
79;6;40.5999984741;62.0;23;97.320775032;12;45.4122505188;88.6040496826;15;139.026650071;
80;6;40.5999984741;64.0;23;97.5146545172;12;48.4000015259;95.66015625;17;141.704155207;
81;8;38.5999984741;67.0;18;103.484057426;13;49.4000015259;102.715057373;18;144.074290395;
82;8;38.5999984741;71.0;19;103.918311954;14;51.3357810974;108.66015625;17;146.229594469;
83;9;38.5999984741;74.0;19;104.377934694;14;51.6212768555;112.952781677;21;148.213488698;
84;9;35.7999992371;78.0;20;104.864664793;14;52.9006958008;117.006576538;22;150.069188118;
85;9;34.7999992371;82.0;20;105.380055666;15;52.1706695557;120.061630249;21;151.562045097;
86;9;33.7999992371;86.0;20;105.925333738;15;58.4094924927;123.117843628;22;153.047847033;
87;9;32.7999992371;89.8000030518;20;107.501238108;16;60.5041465759;129.175125122;21;155.563302517;
88;9;31.6749992371;94.8000030518;21;108.167842865;16;67.0054779053;130.396118164;22;158.286517143;
89;9;32.375;99.8000030518;22;108.867346287;16;70.3135757446;137.972915649;23;160.095321894;
90;9;33.375;105.300003052;22;110.598050952;16;74.3673248291;142.05065918;24;161.960994363;
91;9;36.375;109.300003052;23;111.417126179;16;74.618888855;141.572692871;25;163.882799506;
92;9;38.375;112.300003052;23;112.263505101;16;75.2975769043;149.61038208;26;165.85804832;
93;10;38.375;118.01940155;22;114.132038832;16;76.6458206177;154.646392822;25;168.881741762;
94;10;39.375;123.1224823;25;115.076490879;16;77.9809265137;158.998214722;25;171.036475778;
95;10;42.9076499939;128.954467773;24;116.032706976;16;77.2997360229;165.092224121;27;172.844723225;
96;10;46.0032691956;129.6222229;26;116.993054867;16;79.6943740845;170.080047607;29;175.080641866;
97;12;47.699306488;131.026855469;24;117.949681163;16;79.9978256226;174.159362793;29;177.137871027;
98;12;48.7949676514;131.422348022;24;118.841564775;16;79.2137908936;179.423126221;31;179.192603827;
99;12;47.8841590881;134.756942749;24;119.692058206;16;79.4192657471;181.350982666;31;181.258492827;
100;12;48.9692077637;135.054595947;26;120.523343205;16;79.6258468628;182.533706665;32;183.32019341;
101;12;49.0523338318;135.337890625;26;121.330117941;16;79.8320159912;183.655487061;33;185.362888932;
102;12;50.1330108643;143.054595947;26;122.108398676;17;80.0362930298;184.783905029;35;187.372270465;
103;12;51.2108383179;147.054595947;26;123.855560899;17;80.2372283936;186.89630127;34;189.334511399;
104;12;53.2855567932;150.830780029;28;124.6302706;17;82.4334487915;184.33795166;37;192.499321461;
105;12;56.1570243835;151.120300293;29;125.375305653;18;80.7499389648;188.855041504;33;217.399660349;
106;12;55.3375282288;154.381072998;25;126.091495395;19;80.0649642944;195.399810791;31;221.87475884;
107;12;55.4091453552;157.613891602;25;126.78038311;19;82.3765335083;195.972381592;32;226.067218304;
108;12;54.4780349731;159.820114136;27;127.444002748;19;80.682762146;202.572463989;32;230.970845222;
109;12;53.5443992615;161.001495361;27;128.084670663;19;81.9819793701;210.199371338;32;234.666689038;
110;12;53.6084632874;162.160018921;28;128.929200649;19;85.2619094849;211.851791382;33;238.080314159;
111;13;56.6929206848;160.297790527;24;130.117598772;19;83.6661148071;219.527755737;40;241.319872975;
112;14;57.7971534729;159.297790527;24;131.237870216;20;85.9483032227;227.224517822;37;244.541274667;
113;13;55.7293167114;153.54309082;26;130.276031971;21;91.184135437;230.880081177;37;248.705352902;
