Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;2;6.0;12.1999998093;3;21.0;1;9.0;10.0;4;20.0;
2;2;7.15000009537;11.0;3;21.0900000334;1;9.0;10.0;5;20.0;
3;2;8.16349983215;10.0;3;22.2198190689;1;9.0;10.0;5;20.0;
4;2;8.33297252655;10.5;3;23.2035161257;2;9.19999980927;10.0;4;21.0;
5;2;8.48052787781;10.9200000763;3;24.0523250103;2;10.3000001907;10.0;4;21.0900000334;
6;2;9.61849117279;11.2650718689;3;24.7834995985;2;11.3269996643;10.0;4;21.1871190071;
7;2;10.5762882233;11.543302536;3;25.4170395136;2;11.3561353683;10.0;4;21.7036092281;
8;2;10.7188329697;11.7641716003;3;26.2273244858;2;11.5110826492;10.1999998093;4;22.1564130783;
9;2;10.9011478424;12.0549411774;3;26.9346363544;2;11.6469240189;10.3632001877;4;22.557236433;
10;2;11.0602931976;12.2827939987;3;27.5625505447;2;11.7671709061;10.4951858521;4;23.8035871983;
11;2;11.2015733719;12.4589796066;3;27.9448955059;2;12.141076088;11.0209560394;4;24.8916251659;
12;2;14.1222896576;12.5;3;28.2704567909;2;14.141076088;11.4571752548;4;25.8364036083;
13;2;16.1222896576;12.5;3;28.6213619709;2;16.1410751343;11.8107032776;5;26.6592981815;
14;2;17.3420639038;12.5;3;28.9972100258;2;17.3553848267;12.0916318893;5;27.3839819431;
15;2;18.4266281128;12.5;3;29.3970427513;2;18.440984726;12.3113050461;5;28.0334718227;
16;2;19.5165901184;12.5;4;29.8192887306;2;19.5340881348;12.4808797836;5;28.407397747;
17;2;20.6115951538;12.5;5;30.261733532;2;20.6347923279;12.5;5;28.7683298588;
18;3;20.808889389;12.5;4;30.7215180397;2;21.7430725098;12.5;5;29.1538929939;
19;3;20.9123420715;12.5;4;31.1951727867;2;22.7461681366;12.5;5;29.562889576;
20;3;21.018913269;12.5;4;31.6786952019;2;22.8688659668;12.5;5;29.9934945107;
21;3;21.1277065277;12.5;5;32.1676626205;2;22.9980487823;12.5;7;30.4432339668;
22;3;21.2377243042;12.5;6;32.6573815346;2;23.1329708099;12.5;7;30.9089989662;
23;3;21.3479118347;12.5;6;33.1430597305;2;23.2726993561;12.5;7;31.3870959282;
24;3;21.4571876526;12.5;6;33.6199941635;3;23.4161281586;12.5;6;31.8733391762;
25;3;19.625;13.5;6;34.0837507248;3;23.562002182;12.5;6;32.36317873;
26;3;20.625;12.5;7;34.530330658;3;23.7089538574;12.5;7;32.8518595695;
27;3;19.625;13.5;8;34.9563045502;3;23.8555583954;12.5;8;33.3346033096;
28;3;20.625;12.5;8;35.3589067459;3;24.0003814697;12.5;8;33.8067913055;
29;3;21.625;12.5;8;35.7360839844;3;24.142036438;12.5;8;34.2641468048;
30;3;22.0406188965;12.5;8;36.0865011215;3;22.142036438;13.5;8;34.7028827667;
31;3;22.1194629669;12.5;8;36.4095058441;3;21.5;14.5;8;35.1198272705;
32;3;20.1194629669;13.5;8;36.7050685883;3;21.5;15.5;8;35.5124940872;
33;3;19.625;14.5;10;36.9736919403;3;21.5;16.5;8;35.8791179657;
34;3;19.625;15.5;10;37.2163162231;3;21.5;17.5;8;37.2186422348;
35;3;19.625;16.5;10;37.4342164993;3;22.5;18.5;8;37.5606729984;
36;3;20.625;14.5;10;37.628909111;3;23.5;19.5;10;37.8759939671;
37;3;21.625;13.5;10;37.8020629883;3;24.5;21.0302963257;10;38.1652877331;
38;3;19.625;14.5;12;37.9554233551;3;26.5;18.5;10;38.4296324253;
39;3;20.625;12.5;12;38.0;3;26.5;19.5;11;38.670401454;
40;3;21.625;12.5;12;38.0;3;26.5;21.077917099;11;38.8891712427;
41;3;22.5499992371;12.5;13;38.0;3;27.8566131592;21.077917099;12;39.0876369476;
42;3;22.5499992371;12.5;14;38.0;5;28.8666381836;22.077917099;6;54.2560760975;
