Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;4;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;4;20.0;
5;2;8.27600002289;11.1199998856;4;23.5301437378;2;10.3000001907;10.0;1;21.0;
6;2;9.50100040436;11.2650718689;4;24.1066050529;2;11.3000001907;10.0;1;21.0299999714;
7;2;10.4239864349;11.543302536;4;24.5685391426;2;11.3090000153;10.0;1;21.4708906412;
8;2;10.527920723;11.7641716003;4;25.180866003;2;11.4412670135;10.1999998093;1;21.8393678665;
9;2;10.6656951904;12.0549411774;4;25.6679409742;2;11.5518102646;10.3632001877;1;22.1466006041;
10;2;10.7752866745;12.2827939987;4;26.0522544384;2;11.6439800262;10.4951858521;1;23.2541460991;
11;2;10.8617572784;12.4589796066;5;26.1668007374;2;11.9762439728;11.0209560394;1;24.1846234798;
12;2;13.7824735641;12.5;4;26.1998585463;2;13.9762439728;11.4571752548;1;24.9517599344;
13;2;15.7824735641;12.5;4;26.233456254;2;15.9762439728;11.8107032776;2;25.5757399797;
14;2;16.8047847748;12.5;4;26.26758039;2;17.0303173065;12.0916318893;2;26.0792449713;
15;2;17.812461853;12.5;4;26.302216053;2;18.0495643616;12.3113050461;2;26.4845746756;
16;2;18.8202552795;12.5;4;26.3373470306;2;19.0694179535;12.4808797836;2;26.5909943581;
17;2;19.8281593323;12.5;4;26.3729559183;2;20.0898723602;12.5;2;26.6611413956;
18;2;19.9339141846;12.5;5;26.4090241194;2;21.1109161377;12.5;2;26.7332159281;
19;2;19.942029953;12.5;5;26.4455316067;2;22.0199642181;12.5;3;26.8071684837;
20;2;19.9502449036;12.5;5;26.4824572802;2;22.0421504974;12.5;3;26.8829400539;
21;2;19.9585533142;12.5;5;26.5197787285;2;22.0648822784;12.5;3;26.9604618549;
22;3;19.9669494629;12.5;4;26.5574725866;2;22.0881385803;12.5;3;27.039655447;
23;3;19.9754314423;12.5;4;26.5955142975;2;22.1118965149;12.5;3;27.1204328537;
24;4;19.9839897156;12.5;3;26.633878231;2;22.1361293793;12.5;4;27.2026965618;
25;4;19.9926223755;12.5;3;26.6725378036;3;22.1608085632;12.5;3;27.2863395214;
26;4;18.0013217926;13.5;3;26.7114654779;3;21.5;12.5;3;27.3712463379;
27;4;17.0100803375;14.5;3;26.7506330013;3;22.2113742828;12.5;3;27.4572930336;
28;4;17.625;13.3753166199;3;27.7900111675;3;22.2371883392;12.5;3;27.5443477631;
29;4;19.625;14.0950050354;3;27.9595701694;3;22.2633037567;12.5;3;27.6322715282;
30;4;21.625;14.2057857513;3;28.1447107792;3;21.5;13.5;3;27.7209193707;
31;4;20.3325595856;13.5;3;28.3468329906;3;22.3162765503;12.5;3;27.8101406097;
32;4;20.625;14.4545545578;3;28.5673612356;3;21.5;13.5;3;27.899780035;
33;4;19.4276542664;13.5;4;28.8077120781;3;22.369934082;12.5;3;27.989679575;
34;4;19.625;14.4945001602;4;29.0692534447;3;22.3969039917;12.5;4;28.0796785355;
35;4;18.5405807495;13.5;4;29.3532543182;3;21.5;13.5;4;28.1696150303;
36;4;18.625;14.5;4;29.6608252525;3;22.4508838654;12.5;4;28.2593274117;
37;4;19.625;15.3407897949;4;29.9928488731;3;21.5;13.5;4;28.3486549854;
38;4;20.625;15.5652294159;4;30.3499059677;3;21.5;14.1743278503;4;28.4374394417;
