Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
41;3;16.0;17.5;6;32.7886571884;3;16.0;24.5;10;32.9872921705;
42;3;17.0;17.5;6;32.9608912468;3;17.0;22.5;11;33.2626246214;
43;3;18.0;17.4804458618;6;34.1232223511;3;16.0;23.5;12;33.5314054489;
44;4;19.0;16.9804458618;7;35.3156766891;3;16.0;24.5;11;33.7929034233;
45;4;20.8620262146;16.9804458618;7;35.5395598412;4;17.0;22.5;11;34.0465149879;
46;4;20.2339992523;20.9804458618;7;35.7562606335;4;16.0;23.5;11;34.2917648554;
47;4;22.0;24.9804458618;9;35.9660512209;4;17.0;23.5;11;34.5283038616;
48;4;22.2527999878;27.9804458618;9;36.1692540646;4;18.0;24.5;11;34.7559025288;
49;4;23.2625999451;30.9804458618;10;36.3662301302;4;19.0;25.5;11;34.9744440317;
50;4;24.625;33.0;10;36.5573663712;4;20.0;26.5;11;35.1839131117;
51;4;23.9079933167;33.5;11;36.6578474045;4;21.0;27.5;12;35.3843845129;
52;4;24.625;33.1524085999;11;36.7554074526;5;22.0;27.5;9;50.5760097504;
53;4;25.9294319153;32.5;11;36.8552043438;5;24.0;28.5;9;51.5090045929;
54;4;25.6499996185;33.2011871338;12;36.9571908712;5;25.5;29.5;11;52.3530128002;
55;5;25.9768867493;32.5;11;37.0613121986;5;26.5;30.5;11;53.1075086594;
56;5;25.6499996185;32.5;12;37.1675057411;5;28.5;32.5;10;54.7704749107;
57;5;26.0003128052;32.5;12;37.2757011652;5;30.5;34.5;11;55.3074274063;
58;5;26.0123748779;32.5;12;37.3858202696;5;31.8120002747;35.5;11;55.7785367966;
59;6;26.0246582031;32.5;12;37.4977769852;5;31.9461517334;36.5;12;56.1911861897;
60;6;25.6499996185;32.5;12;37.6114777327;7;32.0281448364;37.5;7;73.8029497862;
61;7;26.0498466492;32.5;11;45.7268214226;7;32.7486190796;38.5;7;74.8899201155;
62;7;27.0627346039;33.5;13;46.0836994648;7;34.1385498047;39.5;9;75.7476885319;
63;7;28.075799942;34.5;13;46.4294208288;7;34.1523246765;40.5;9;76.4961516857;
64;7;29.0890312195;35.5;13;47.7634601593;7;34.1664428711;41.5;9;77.1425936222;
65;7;31.1024169922;37.5;13;49.1154813766;7;34.1809082031;42.5;11;77.6972097158;
66;7;33.7808799744;40.5;14;49.4859173298;9;34.1957130432;43.5;9;78.1715832949;
67;7;34.8509407043;42.5;15;49.845348835;9;33.7750015259;44.5;10;78.5774900913;
68;8;35.1558227539;44.5;14;50.1938910484;9;35.1073989868;45.5;10;78.8045115471;
69;8;34.7181396484;46.5;15;50.5317693949;9;35.1413536072;46.5;10;81.5561076403;
70;8;35.2913322449;47.5;16;51.8592967987;9;36.6310195923;48.0;10;83.8388118744;
71;8;35.5789337158;48.0;16;53.2566760778;9;38.0347213745;49.3899993896;10;85.7151032686;
72;8;33.5596046448;49.9901351929;16;54.4517967701;9;39.2155914307;50.6872596741;13;88.2516373396;
73;8;32.8620758057;52.9504394531;17;55.4376093149;9;38.4859237671;52.9097442627;13;89.3890194893;
74;8;32.6880836487;53.2671699524;19;56.0908534527;9;38.8103103638;55.0;13;89.8161411285;
75;8;32.4698867798;55.0858764648;19;57.5574792624;9;39.1204071045;57.0;13;91.1892578602;
76;8;32.1330032349;58.4746055603;19;58.2580336332;9;40.1975097656;60.0;14;91.5401070118;
77;9;32.5406684875;61.3075332642;18;59.0032973289;9;41.2754974365;63.0;14;91.899286747;
78;10;29.9770183563;63.7649002075;15;69.7122616768;8;39.3542366028;60.0;15;83.2665801048;
79;10;28.2999992371;71.5631332397;15;70.50198102;8;40.4335861206;63.0;15;83.7417442799;
80;10;29.2999992371;75.0847396851;15;71.3850507736;8;41.5134124756;66.0;15;84.2334108353;
81;11;31.1714668274;74.6586456299;15;72.3745696545;9;41.2605895996;68.0;13;84.741846323;
82;12;32.0;76.0;15;73.4832276106;9;41.440536499;70.0;14;85.2672766447;
83;12;34.6560897827;78.9000549316;15;74.7219415903;9;42.125;72.0;14;85.8098717928;
84;12;33.858757019;79.0;16;76.0980205536;9;42.125;73.0;14;86.369730711;
85;13;33.0295639038;80.0;16;77.6129410267;9;42.125;74.0;15;86.9468631744;
86;14;33.6471595764;83.0;16;79.2599995136;9;42.125;75.0;15;87.5411704779;
87;14;34.6869773865;86.0;16;81.0223178864;9;42.125;75.5999984741;15;89.1524250507;
88;14;34.7265129089;89.0;17;83.871856451;9;43.125;76.5999984741;16;89.8402476311;
89;14;34.7656974792;92.0;17;85.97012043;10;44.125;77.5999984741;15;90.547051549;
90;14;35.8044624329;96.0;18;88.1085702181;10;44.125;78.5999984741;17;91.2721626759;
91;15;36.8427505493;100.0;18;90.2442160845;11;44.125;79.5999984741;16;92.0146893263;
92;16;37.8804969788;103.150108337;18;92.3375566006;11;44.125;80.5999984741;16;92.7735053301;
93;16;39.5327262878;106.181152344;19;94.3579514027;11;44.125;80.5999984741;17;93.5472396612;
94;17;40.3479614258;108.212310791;20;96.2871677876;11;44.125;80.5999984741;18;94.3342728615;
95;17;40.9990501404;110.181152344;21;98.1202614307;11;44.125;80.5999984741;18;95.1327368021;
96;17;42.3328094482;113.181152344;20;99.8638548851;11;44.125;80.5999984741;17;95.9405286312;
97;17;43.6178703308;115.847549438;20;101.532591105;11;44.125;80.5999984741;18;96.7553261518;
98;17;44.8573074341;117.89201355;23;104.144843102;12;44.125;80.5999984741;20;97.5372427702;
99;17;47.0559844971;120.934791565;23;105.778621197;12;44.125;80.5999984741;20;98.3002567291;
100;17;49.2195739746;123.975898743;24;107.391254902;13;44.125;80.5999984741;18;123.065323114;
