Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;6;20.0;
4;2;8.14999961853;10.6999998093;4;22.8400001526;1;9.0;10.0;6;20.0;
5;2;8.42599964142;10.9200000763;4;23.6501437426;1;10.0;10.0;6;20.0;
6;2;9.52799987793;11.2650718689;4;24.3396611214;1;11.0;10.0;6;20.0;
7;2;10.4764242172;11.543302536;4;24.9285950661;1;11.0;10.0;6;20.3999996185;
8;2;10.6089334488;11.7641716003;4;25.6865624189;2;11.4200000763;10.1999998093;5;21.7264003754;
9;2;10.7794761658;12.0549411774;4;26.3381440639;2;11.5179204941;10.3632001877;5;21.9903717041;
10;2;10.9260816574;12.2827939987;3;26.907253623;2;11.597111702;10.4951858521;5;23.0819120407;
11;2;11.0541315079;12.4589796066;4;27.2282226086;2;11.9245738983;11.0209560394;5;23.99553442;
12;2;13.9748477936;12.5;4;27.4905240536;2;13.9245738983;11.4571752548;5;24.7449600697;
13;2;15.9748477936;12.5;4;27.7771704197;2;15.9245738983;11.8107032776;5;25.3503712416;
14;2;17.1521205902;12.5;4;28.0888476372;2;16.6051120758;12.0916318893;5;25.8344515562;
15;2;17.527256012;12.5;4;28.4258766174;2;16.7503356934;12.3113050461;5;26.2195074558;
16;2;18.527256012;12.5;4;28.7881331444;2;16.865852356;12.4808797836;5;26.3048160076;
17;2;19.527256012;12.5;4;29.1749720573;2;18.7782287598;12.5;5;26.3530313969;
18;2;19.625;12.5;5;29.5851640701;2;19.7926940918;12.5;5;26.4023760557;
19;2;19.625;12.5;5;30.0168495178;2;20.8074970245;12.5;6;26.4528282881;
20;2;19.625;12.5;5;30.4675207138;2;21.3867835999;12.9358482361;6;26.5043625832;
21;2;19.625;12.5;5;30.934035778;2;21.5;12.9513092041;6;26.5569496155;
22;2;19.625;12.5;5;31.4126729965;2;21.9670848846;12.5;6;26.6105561256;
23;2;19.625;12.5;6;31.8992233276;2;21.9831676483;12.5;6;26.6651450396;
24;3;19.625;12.5;5;32.3891215324;2;21.5;12.99954319;6;26.72067523;
25;3;19.625;12.5;5;32.8776073456;2;21.5;13.0162029266;6;26.7771017551;
26;3;17.625;13.5;5;33.3599052429;2;22.0331306458;12.5;8;26.8343759775;
27;3;16.625;14.5;5;33.8314113617;3;21.5;13.4171876907;7;26.8924454451;
28;3;15.625;15.5;5;34.2878704071;3;22.0677337646;12.5;7;26.9512542486;
29;3;14.625;16.5;5;34.7255268097;3;21.5;13.4756269455;7;27.0107431412;
30;3;14.0;17.5;5;35.1412420273;3;21.5;13.5053710938;8;27.0708494186;
31;3;14.0;18.5;5;35.5325679779;3;22.1212539673;12.5;8;27.1315076351;
32;3;14.0;19.5;5;35.8977775574;3;21.5;13.5;8;27.1926498413;
33;3;14.0;20.5;5;36.2358512878;3;22.1577949524;12.5;8;27.2542052269;
34;3;14.0;21.5;5;36.5464267731;3;21.5;13.5;8;27.3161010742;
35;3;14.0;22.5;6;36.8297271729;3;22.1948299408;12.5;8;27.3782629967;
36;3;14.0;23.5;6;37.0864648819;3;22.2134780884;12.5;8;27.4406147003;
37;3;14.0;24.5;6;37.3177433014;3;22.2321853638;12.5;8;27.5030794144;
38;3;15.0;22.5;7;37.5249595642;3;22.2509231567;12.5;8;27.5655794144;
39;3;14.0;23.5;7;37.7097082138;3;22.2696743011;12.5;8;27.628036499;
