Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;5;20.0;
5;2;8.27600002289;11.1199998856;4;23.5301437378;1;10.0;10.0;5;20.0;
6;2;9.50100040436;11.2650718689;4;24.1666051149;1;11.0;10.0;5;20.0;
7;2;10.4374866486;11.543302536;4;24.6938792467;1;11.0;10.0;5;20.3999996185;
8;2;10.5561218262;11.7641716003;4;25.3783872128;1;11.1199998856;10.1999998093;5;20.7264003754;
9;2;10.7101373672;12.0549411774;4;25.9448523521;1;11.2179203033;10.3632001877;5;20.9903717041;
10;2;10.8375911713;12.2827939987;4;26.4161262512;2;11.597111702;10.4951858521;4;23.0419120789;
11;2;10.9436283112;12.4589796066;5;26.6255387068;2;11.9125738144;11.0209560394;4;23.9543504715;
12;2;13.8643445969;12.5;5;26.7616688013;2;12.1863059998;11.4571752548;4;24.7025904655;
13;2;15.8643445969;12.5;5;26.9068008661;2;14.9245738983;11.8107032776;5;25.3068172932;
14;2;16.956287384;12.5;4;27.0611219406;2;16.9245738983;12.0916318893;5;25.789717555;
15;2;17.9910087585;12.5;4;27.2247519493;2;17.9627056122;12.3113050461;5;26.1736010313;
16;2;19.0278244019;12.5;4;27.3977320194;2;18.9761257172;12.4808797836;5;26.2577478886;
17;2;20.0667457581;12.5;4;27.5800139904;2;19.9898986816;12.5;5;26.3048160076;
18;2;19.625;13.2740039825;5;27.771450758;2;21.0040187836;12.5;5;26.3530313969;
19;2;19.625;13.3314352036;6;27.971786499;2;21.9059104919;12.5;5;26.4023760557;
20;2;20.2936515808;12.5;7;28.1806499958;2;21.5;12.920712471;5;26.4528282881;
21;2;20.3406467438;12.5;7;28.3975496292;2;21.5;12.9358482361;7;26.5043625832;
22;2;19.625;13.5;7;28.621871233;2;21.5;12.9513092041;6;26.5569496155;
23;3;19.625;13.586561203;7;28.852878809;2;21.9670848846;12.5;6;26.6105561256;
24;3;19.625;12.5;7;29.0897197723;2;21.9831676483;12.5;6;26.6651450396;
25;3;17.625;14.5;7;29.331433773;2;21.5;12.99954319;6;26.72067523;
26;3;16.625;15.7994298935;7;29.5769639015;2;21.5;13.0162029266;8;26.7771017551;
27;3;15.625;17.788482666;7;29.8251743317;2;22.0331306458;12.5;8;26.8343759775;
28;3;15.625;16.788482666;7;30.074868679;3;21.5;13.4171876907;7;26.8924454451;
29;3;15.1418457031;17.5;7;30.3248124123;3;21.5;12.5;7;26.9512542486;
30;3;15.1980829239;18.5;8;30.5737571716;3;20.0853767395;13.5;8;27.0107431412;
31;3;15.2540950775;19.5;8;30.8204650879;3;19.1032218933;14.5;8;27.0708494186;
32;3;15.3096046448;20.5;8;31.0637335777;3;18.1212539673;15.5;8;27.1315076351;
33;3;15.3643398285;21.5;8;31.302418232;3;17.1394519806;16.5;8;27.1926498413;
34;3;15.4180440903;22.5;8;31.5354552269;3;16.1577949524;17.5;8;27.2542052269;
35;3;15.4704771042;23.5;8;31.7618789673;3;15.1762619019;18.5;8;27.3161010742;
36;3;15.5214233398;24.5;8;32.9808368683;3;14.6948299408;19.5;8;28.3782629967;
37;3;16.0;23.5;9;33.3215998411;3;15.7134790421;21.0;8;28.4706146717;
38;3;16.0;25.5;9;33.6689995527;3;16.7321853638;21.5;8;28.5636703968;
