Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
28;3;21.0121517181;14.5;4;44.5019438267;3;21.0679111481;12.5;6;31.8994894028;
29;3;21.024848938;15.5;4;44.9624868631;3;21.1773853302;12.5;6;32.3893885612;
30;3;20.0377349854;14.5;4;45.3598946333;3;21.287612915;12.5;6;32.877872467;
31;3;19.0508003235;14.5;6;45.7017272711;3;21.3975219727;12.5;6;33.360165596;
32;3;19.439031601;15.5;6;45.9955091476;3;19.625;13.5;6;33.8316650391;
33;3;18.4524173737;14.5;6;46.0708494186;3;19.625;14.5;6;34.2881155014;
34;3;18.4659404755;14.5;6;46.1315076351;3;20.625;12.5;6;34.7257604599;
35;3;19.4795894623;15.5;7;46.1926498413;3;21.625;12.5;7;35.141462326;
36;4;20.493347168;16.5;5;61.2542052269;3;19.625;13.5;7;35.5327749252;
37;4;22.0;17.5;5;62.0661010742;3;20.625;12.5;7;35.8979701996;
38;4;23.625;19.5;5;62.7976374626;3;21.625;12.5;7;36.2360286713;
39;4;24.625;21.1647834778;5;63.4479045868;3;22.1531066895;12.5;7;36.5465888977;
40;4;26.1741390228;20.5;5;64.0193490982;3;20.1531066895;13.5;7;36.8298740387;
41;4;26.625;22.5;5;64.5169057846;3;21.1531066895;12.5;7;37.0865974426;
42;4;27.625;24.2959060669;5;64.9471263885;3;19.625;13.5;8;37.3178625107;
43;4;28.625;25.3396263123;5;65.3173904419;3;20.625;12.5;8;37.5250654221;
44;4;30.8184375763;26.3396263123;6;65.6352729797;3;19.625;13.5;8;37.7098016739;
45;4;31.2898292542;28.3396263123;7;65.8143725395;3;19.625;14.5;9;37.8737831116;
46;4;32.3250007629;30.3396263123;7;65.8758842945;3;20.625;16.5;8;38.0;
47;4;30.9720745087;33.5;8;65.936971426;3;21.625;18.5;8;38.0;
48;4;29.9858188629;36.5;9;65.9975619316;3;22.5499992371;20.5;9;38.0;
49;4;30.3250007629;35.5;10;66.0575861931;3;22.5499992371;21.5;9;38.0;
50;4;31.3250007629;35.5;11;66.1169772148;3;22.5499992371;22.5;9;38.0;
51;4;33.0263214111;32.5;11;66.1756706238;3;22.5499992371;22.5;10;38.0;
52;4;34.0395278931;32.5;12;66.2336053848;3;22.5499992371;22.5;10;38.0;
53;4;34.3275604248;32.5;12;66.2907235622;3;22.5499992371;22.5;10;38.0;
54;4;33.5999984741;33.5;13;66.346971035;3;22.5499992371;22.5;11;38.0;
55;4;34.3530693054;32.5;13;66.4022974968;3;22.5499992371;22.5;11;38.0;
56;4;34.3655166626;32.5;15;66.4566559792;3;22.5499992371;22.5;11;38.0;
57;4;33.5999984741;33.5;15;66.5100040436;3;22.5499992371;22.5;11;38.0;
58;4;33.5999984741;34.5;15;66.5623030663;3;22.5499992371;22.5;12;38.0;
59;4;33.5999984741;34.9936141968;16;66.6135182381;3;22.5499992371;22.5;12;38.0;
60;4;32.4130401611;33.9936141968;17;66.6636190414;3;22.5499992371;22.5;13;38.0;
61;4;32.5999984741;33.9936141968;17;66.7125790119;3;22.5499992371;22.5;10;38.0;
62;4;33.5999984741;34.9936141968;17;66.7603754997;3;22.5499992371;22.5;10;38.0;
63;4;32.4460830688;33.9936141968;18;66.8069901466;3;22.5499992371;22.5;11;38.0;
64;4;32.5999984741;33.9936141968;18;69.0685470104;3;22.5499992371;22.5;11;38.0;
65;4;31.8799228668;34.0;18;70.920314312;4;22.5499992371;22.5;10;38.0;
66;4;31.2252388;35.3899993896;18;72.4178762436;4;22.5499992371;22.5;11;38.0;
67;4;31.2284221649;36.6872596741;19;73.6196088791;4;22.5499992371;22.5;11;38.0;
68;4;32.4509086609;34.9097442627;20;74.4030337334;4;22.5499992371;22.5;11;38.0;
69;4;31.590681076;36.0;20;74.5173788071;4;22.5499992371;22.5;11;38.0;
70;4;31.6164093018;37.0;20;74.6295280457;4;22.5499992371;22.5;11;38.0;
71;5;31.6416416168;38.0;20;74.7392697334;4;22.5499992371;22.5;12;39.0;
72;5;31.6663341522;39.0;20;74.846411705;4;23.5499992371;23.5;12;40.4100003242;
73;5;30.5999984741;41.0;20;74.9507832527;4;24.8627510071;25.0;12;41.5596756935;
74;5;30.5999984741;43.0;20;75.0522356033;4;25.3509292603;26.3899993896;12;42.4851623774;
75;5;31.5999984741;42.0;21;75.1506414413;4;25.5591621399;27.6872596741;12;43.2246664762;
76;5;31.7588920593;43.0;20;75.2458953857;4;25.4822921753;28.9097423553;12;43.6659939289;
77;5;31.7803249359;44.0;20;75.33791399;4;25.824848175;29.0;12;44.896035552;
78;5;31.8010292053;45.0;20;75.4266347885;4;26.8766059875;30.0;13;45.1583471298;
79;5;31.8209915161;46.0;19;76.5120153427;4;27.9221286774;31.0;13;45.2880847454;
80;5;29.5999984741;50.0;20;76.6540331841;4;27.9276657104;32.5825614929;13;45.3754602671;
81;5;29.5999984741;54.0;19;76.7956476212;4;27.6749992371;33.5932502747;13;45.466068387;
82;5;30.5999984741;55.0;17;76.9369391203;4;27.9580612183;34.6040077209;13;45.5599524975;
83;5;29.5999984741;59.0;16;77.077996254;4;27.974313736;34.6148300171;13;45.6571451426;
84;6;29.5999984741;62.0739593506;15;77.2189112902;4;27.6749992371;35.3285713196;14;45.7576669455;
85;6;30.2999992371;61.1220359802;15;77.3597797155;4;27.6749992371;35.3788337708;14;45.8615247011;
86;6;29.2999992371;64.1678466797;17;77.484351635;4;28.3188419342;34.0;15;45.9687107801;
87;6;29.2999992371;67.1999969482;17;77.5662232637;4;28.0465488434;34.6586914062;15;46.0792014599;
88;6;30.2999992371;67.1999969482;19;77.6513283253;4;27.976398468;34.8698272705;15;46.1929557323;
89;7;29.2999992371;70.1999969482;18;77.7396525145;5;27.9814033508;34.9155807495;15;46.3099145889;
90;7;29.2999992371;73.1999969482;17;77.8311642408;5;27.6749992371;34.0;15;46.4299997091;
91;7;30.2999992371;73.1155853271;18;77.9258141518;5;26.1302947998;35.7032318115;15;46.5531126261;
92;8;29.2999992371;75.162902832;15;93.0235335827;5;25.1529521942;36.7144393921;16;46.6791346073;
93;8;30.2999992371;80.1155853271;15;94.1742331982;5;24.1762561798;37.7256622314;16;46.8079260588;
94;8;32.2999992371;81.1155853271;16;95.2327809334;5;23.200176239;38.7369003296;16;46.9393264055;
95;8;31.2999992371;85.1155853271;16;96.1884994507;5;23.6749992371;37.7481498718;16;47.0731544495;
96;8;31.2999992371;89.1155853271;18;97.0375819206;5;22.5914592743;37.0;17;47.2092084885;
97;9;32.2999992371;90.1155853271;18;97.7821383476;5;21.9752807617;38.7706451416;18;48.3472677469;
98;10;32.2999992371;94.9155807495;17;98.4287312031;5;23.3531360626;40.0;18;48.5470930338;
99;10;33.2999992371;97.9155807495;18;98.9867875576;6;24.0276927948;42.7931175232;17;48.7513929605;
100;10;34.2999992371;100.91558075;18;99.4671468735;6;24.989616394;42.0;18;48.9599655867;
