Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
62;10;37.497718811;59.0;10;68.7965378761;7;27.0419998169;45.5;11;51.9782307148;
63;10;39.3292198181;60.0;10;71.4830902815;7;26.8254795074;46.5;11;52.5823186636;
64;10;39.2259635925;64.6300048828;11;73.8527671099;7;27.2400188446;46.5;11;53.1622383595;
65;11;40.6990432739;65.8806533813;10;75.9462174177;7;28.3222084045;46.2226791382;12;54.7201634645;
66;11;40.4066848755;66.5344238281;11;77.8078180552;7;28.2202453613;46.5;12;55.3083740473;
67;11;41.6794242859;65.8463134766;11;79.3027567863;7;29.3352622986;48.5;13;55.8810753822;
68;11;40.3727989197;68.0;12;80.4474686384;8;29.6911220551;50.5;12;56.3295432329;
69;11;41.0249176025;68.0;13;81.5024380684;9;29.5114326477;52.5;12;56.7428799868;
70;12;39.982208252;71.0;12;82.391825676;9;29.5249996185;52.5;10;57.165466547;
71;12;39.3738899231;69.9058303833;12;83.2932178974;9;29.5249996185;53.1349868774;10;57.396048069;
72;12;38.9482650757;70.0;14;84.2040861845;9;29.6189880371;54.1650238037;11;57.6532927752;
73;12;40.3673782349;69.0;14;85.1218081713;10;29.7242336273;52.5;11;59.3546178341;
74;12;39.7659645081;72.0;14;86.0436844826;10;30.4328994751;53.2490348816;11;61.8447875977;
75;12;40.813835144;75.0;16;86.9669545889;11;30.4161605835;55.2968254089;10;63.2161998749;
76;13;40.8614654541;78.0;15;87.8888130188;11;32.3355941772;55.6416816711;12;64.4456832409;
77;14;39.8382148743;81.0;16;88.8064280748;11;34.7394561768;54.6416816711;13;65.4163862467;
78;14;40.6592750549;84.0;16;89.7169603109;12;35.7570724487;53.6416816711;12;66.2103450298;
79;14;41.0021362305;87.0;17;90.6175874472;12;32.2988471985;58.6416816711;12;67.0023454428;
80;14;41.0480422974;89.6645050049;18;91.5055289268;12;31.2889633179;61.3513717651;13;67.6986919641;
81;15;41.0933418274;91.8757629395;16;92.3780790567;12;30.2800674438;63.5604705811;13;69.4024851322;
82;15;41.137966156;94.0875015259;17;93.2326401472;12;31.2800674438;65.3513717651;13;70.1513742208;
83;16;41.181854248;96.2984466553;16;95.0491192341;12;33.2800674438;67.3513717651;14;70.9042599201;
84;16;39.2515487671;101.507324219;18;95.8312300444;12;33.5300674438;69.3513717651;16;71.6589337587;
85;16;41.2566070557;104.712898254;19;96.5907741785;12;34.25;72.3513717651;17;72.4132633209;
86;16;43.2616653442;108.849555969;21;97.3258963823;12;34.5499992371;75.8513717651;17;73.1651953459;
87;17;43.9249992371;113.178070068;22;97.948841691;12;34.5499992371;78.8513717651;18;73.912763834;
88;18;44.9249992371;117.496856689;21;98.5384560823;13;34.8329925537;81.8513717651;18;74.654093504;
89;18;45.1729278564;120.804679871;21;99.108276844;13;34.8435821533;84.8513717651;19;75.3874042034;
90;18;45.1776313782;124.100502014;22;99.6569472551;13;34.8544311523;87.8513717651;20;76.1110213995;
91;18;45.1823730469;126.383499146;23;100.183421135;13;34.5499992371;90.8438110352;19;76.82337749;
92;18;45.9249992371;134.100494385;22;100.686958671;13;34.5499992371;93.1286468506;19;77.5230231285;
93;18;45.7681045532;138.290863037;24;101.167109489;13;34.5499992371;95.2888031006;20;78.1860511303;
94;19;45.8124427795;140.438751221;21;101.62369442;13;34.5499992371;97.4324188232;20;78.75846982;
95;19;45.8538131714;142.579528809;25;102.056774855;13;34.5499992371;99.5330047607;20;79.3235579729;
96;20;46.8922615051;144.713104248;24;102.466628671;13;34.5499992371;101.632652283;19;79.8797419071;
97;20;47.0528526306;146.839492798;27;102.853716254;13;34.5499992371;103.73097229;19;80.4256043434;
98;20;47.0856819153;148.193450928;28;103.218650699;13;34.5499992371;105.827598572;18;80.9598909616;
99;20;47.1158676147;149.082595825;24;103.562171817;13;35.5499992371;104.922172546;18;81.4815100431;
100;20;47.1435317993;149.274475098;24;103.885111094;13;34.5499992371;107.014389038;18;81.9895378351;
