Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.0;5;20.0;
4;1;8.0;11.0;6;20.0;1;8.0;10.0;5;20.0;
5;1;8.0;10.0;6;20.0;1;8.0;10.0;4;20.0;
6;1;9.0;10.0;6;20.0;1;9.0;10.0;4;20.0;
7;1;9.5;10.0;6;20.0;1;9.5;10.0;4;20.0;
8;2;9.5;10.3000001907;5;21.3999996185;1;9.5;10.0;4;20.3999996185;
9;2;9.81500053406;10.1999998093;5;21.8264003992;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;9.91094017029;10.3632001877;5;22.1992716789;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;9.99483585358;10.4951858521;4;23.4054436684;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;10.2662248611;11.0209560394;4;24.4501843452;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;12.0683965683;11.4571752548;4;25.3486692905;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;14.0683965683;11.8107032776;4;26.1225088835;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;16.0683956146;12.0916318893;4;26.7957427502;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;17.2117881775;12.3113050461;4;27.3919057846;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;18.2696170807;12.4808797836;4;27.7113106251;1;15.7228336334;12.4808797836;5;25.0;
18;2;19.3328781128;12.5;5;28.0173821449;1;16.7228336334;12.5;5;25.0;
