Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.0;5;20.0;
4;1;8.0;11.0;6;20.0;1;8.0;10.0;5;20.0;
5;2;8.0;10.3000001907;5;21.0;1;8.0;10.0;5;20.0;
6;2;9.22500038147;10.0;5;21.0599999428;1;9.0;10.0;5;20.0;
7;2;9.73849964142;10.0;5;21.1229639053;1;9.5;10.0;5;20.0;
8;2;9.75266647339;10.0;5;21.6001901627;1;9.5;10.0;4;20.3999996185;
9;2;9.86004257202;10.1999998093;5;22.0082015991;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;9.95184516907;10.3632001877;5;22.3582868576;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;10.0306148529;10.4951858521;5;23.5279067755;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;10.2937793732;11.0209560394;5;24.5268628597;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;12.0856485367;11.4571752548;5;25.3691681623;2;11.7228336334;11.6571750641;4;24.6214065552;
14;2;14.0856485367;11.8107032776;5;26.0752547979;2;13.7228336334;11.8107032776;4;25.3132637739;
15;2;16.0856494904;12.0916318893;5;26.6680037975;2;15.7228336334;12.0916318893;4;25.8980411291;
16;2;17.1830482483;12.3113050461;5;27.1698563099;2;17.0098056793;12.3113050461;4;26.3994836807;
17;2;18.2196559906;12.4808797836;5;27.3801496029;2;18.0463218689;12.4808797836;4;26.6183350086;
18;2;18.7228336334;13.2140445709;6;27.5615134239;2;19.0869598389;12.5;4;26.8187118769;
